batting_team,over_number,ball_number,runs_scored,boundaries,dot_balls,wickets,extras,striker_batsman,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken
KKR,15,15.1,10,1,0,1,0,Narine,Venkatesh Iyer,37,27,3,0,Thakur,6,1,0,1,Arshdeep,2.0,0,10,2,Sam Curran,3.0,0,38,1
KKR,14,14.1,18,3,0,1,0,Thakur,Venkatesh Iyer,35,25,3,0,Russell,26,16,2,1,Sam Curran,2.0,0,21,0,Ellis,3.0,0,27,1
KKR,13,13.1,18,1,1,0,2,Russell,Venkatesh Iyer,27,23,3,0,Russell,16,10,1,1,Ellis,2.0,0,10,1,Chahar,2.0,0,12,1
KKR,12,12.1,9,1,2,0,0,Russell,Venkatesh Iyer,25,21,3,0,Russell,9,6,1,0,Chahar,1.0,0,4,1,Harpreet Brar,1.0,0,7,0
KKR,11,11.1,8,1,2,0,1,Venkatesh Iyer,Venkatesh Iyer,23,18,3,0,Russell,4,3,0,0,Harpreet Brar,0,0,2,0,Chahar,1.0,0,3,1
KKR,10,10.1,3,0,2,1,0,Venkatesh Iyer,Venkatesh Iyer,22,15,3,0,,0,0,0,0,Chahar,0,0,0,1,Raza,3.0,0,25,1
KKR,9,9.1,5,0,1,1,0,Rinku Singh,Venkatesh Iyer,21,14,3,0,Rana,26,16,3,1,Raza,2.0,0,20,0,R Dhawan,1.0,0,15,0
KKR,8,8.1,15,3,2,0,0,Venkatesh Iyer,Venkatesh Iyer,17,11,2,0,Rana,19,13,3,0,R Dhawan,0,0,4,0,Raza,2.0,0,20,0
KKR,7,7.1,10,1,0,0,1,Rana,Venkatesh Iyer,15,9,2,0,Rana,9,9,1,0,Raza,1.0,0,13,0,Ellis,2.0,0,9,1
KKR,6,6.1,4,0,2,0,1,Venkatesh Iyer,Venkatesh Iyer,11,6,2,0,Rana,8,6,1,0,Ellis,1.0,0,6,1,Raza,1.0,0,11,0
KKR,5,5.1,11,2,2,0,1,Venkatesh Iyer,Venkatesh Iyer,1,2,0,0,Rana,6,4,1,0,Raza,0,0,0,0,Ellis,1.0,0,6,1
KKR,4,4.1,6,1,3,1,0,Rana,Gurbaz,22,15,3,1,Venkatesh Iyer,1,1,0,0,Ellis,0,0,0,0,Arshdeep,2.0,0,9,2
KKR,3,3.1,5,1,4,0,0,Gurbaz,Gurbaz,17,9,2,1,Venkatesh Iyer,1,1,0,0,Arshdeep,1.0,0,4,2,Sam Curran,2.0,0,20,0
KKR,2,2.1,7,1,2,0,0,Gurbaz,Gurbaz,15,4,2,1,,0,0,0,0,Sam Curran,1.0,0,17,0,Arshdeep,1.0,0,4,2
KKR,1,1.1,4,1,3,2,0,Roy,Gurbaz,11,3,1,1,,0,0,0,0,Arshdeep,0,0,0,1,Sam Curran,1.0,0,13,0
KKR,0,0.1,13,2,1,0,0,Gurbaz,Mandeep,0,1,0,0,,0,0,0,0,Sam Curran,0,0,0,0,,0,0,0,0
