over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 16 • PBKS 132/4,Live Forecast: PBKS 175,PBKS 53.46%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 17 • PBKS 139/4,Live Forecast: PBKS 171,RCB 51.02%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 18 • PBKS 152/5,Sam Curran c †Anuj Rawat b Yash Dayal 23 (17b 3x4 0x6 27m) SR: 135.29;W;Live Forecast: PBKS 173,PBKS 51.22%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 19 • PBKS 156/6,Jitesh Sharma c †Anuj Rawat b Mohammed Siraj 27 (20b 1x4 2x6 32m) SR: 135;W;Live Forecast: PBKS 166,RCB 56.59%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 20 • PBKS 176/6,Live Forecast: PBKS 176,PBKS 54.58%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 1 • RCB 16/0,RCB needed 161 runs from 114 balls,RCB 56.19%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 2 • RCB 21/0,RCB needed 156 runs from 108 balls,RCB 54.89%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 3 • RCB 28/1,Faf du Plessis c Curran b Rabada 3 (7b 0x4 0x6 13m) SR: 42.85;W;RCB needed 149 runs from 102 balls,PBKS 51.22%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 4 • RCB 41/1,RCB needed 136 runs from 96 balls,RCB 56.25%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 5 • RCB 47/2,Cameron Green c †Sharma b Rabada 3 (5b 0x4 0x6 9m) SR: 60;W;RCB needed 130 runs from 90 balls,PBKS 52.43%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 6 • RCB 50/2,RCB needed 127 runs from 84 balls,PBKS 57.7%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 7 • RCB 56/2,RCB needed 121 runs from 78 balls,PBKS 61.23%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 8 • RCB 61/2,RCB needed 116 runs from 72 balls,PBKS 66.14%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 9 • RCB 77/2,RCB needed 100 runs from 66 balls,RCB 64.21%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 10 • RCB 85/2,RCB needed 92 runs from 60 balls,RCB 70.35%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 11 • RCB 88/3,Rajat Patidar b Harpreet Brar 18 (18b 1x4 1x6 23m) SR: 100;W;RCB needed 89 runs from 54 balls,RCB 54.98%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 12 • RCB 103/3,RCB needed 74 runs from 48 balls,RCB 65.5%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 13 • RCB 106/4,Glenn Maxwell b Harpreet Brar 3 (5b 0x4 0x6 8m) SR: 60;W;RCB needed 71 runs from 42 balls,PBKS 51.59%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 14 • RCB 113/4,RCB needed 64 runs from 36 balls,PBKS 53.78%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 15 • RCB 118/4,RCB needed 59 runs from 30 balls,PBKS 71.26%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 16 • RCB 130/5,Virat Kohli c Harpreet Brar b Patel 77 (49b 11x4 2x6 76m) SR: 157.14;W;RCB needed 47 runs from 24 balls,PBKS 74.2%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 17 • RCB 141/6,Anuj Rawat lbw b Curran 11 (14b 1x4 0x6 20m) SR: 78.57;W;RCB needed 36 runs from 18 balls,PBKS 77.1%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 18 • RCB 154/6,RCB needed 23 runs from 12 balls,PBKS 54.1%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 19 • RCB 167/6,RCB needed 10 runs from 6 balls,RCB 84.29%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
