over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • RR 189/6,RR won by 4 wickets (with 2 balls remaining),RR 100%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 1 • PBKS 2/1,Prabhsimran Singh c & b Boult 2 (2b 0x4 0x6 3m) SR: 100;W;Live Forecast: PBKS 165,RR 58.44%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 2 • PBKS 18/1,Live Forecast: PBKS 173,PBKS 50.44%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 3 • PBKS 30/1,Live Forecast: PBKS 180,PBKS 58.26%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 4 • PBKS 42/2,Atharva Taide c Padikkal b Saini 19 (12b 3x4 1x6 19m) SR: 158.33;W;Live Forecast: PBKS 186,PBKS 64.7%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 5 • PBKS 45/2,Live Forecast: PBKS 180,PBKS 58.26%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 6 • PBKS 48/3,Shikhar Dhawan lbw b Zampa 17 (12b 2x4 1x6 31m) SR: 141.66;W;Live Forecast: PBKS 164,RR 59.52%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 7 • PBKS 53/4,Liam Livingstone b Saini 9 (13b 1x4 0x6 16m) SR: 69.23;W;Live Forecast: PBKS 159,RR 64.74%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 8 • PBKS 59/4,Live Forecast: PBKS 158,RR 65.74%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 9 • PBKS 62/4,Live Forecast: PBKS 152,RR 71.44%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 10 • PBKS 78/4,Live Forecast: PBKS 166,RR 57.35%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 11 • PBKS 85/4,Live Forecast: PBKS 173,PBKS 50.44%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 12 • PBKS 94/4,Live Forecast: PBKS 178,PBKS 56.05%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 13 • PBKS 100/4,Live Forecast: PBKS 167,RR 56.25%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 14 • PBKS 115/5,Jitesh Sharma c sub (D Ferreira) b Saini 44 (28b 3x4 3x6 36m) SR: 157.14;W;Live Forecast: PBKS 172,RR 50.68%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 15 • PBKS 117/5,Live Forecast: PBKS 164,RR 59.52%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 16 • PBKS 125/5,Live Forecast: PBKS 162,RR 61.64%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 17 • PBKS 133/5,Live Forecast: PBKS 161,RR 62.69%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 18 • PBKS 141/5,Live Forecast: PBKS 159,RR 64.74%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 19 • PBKS 169/5,Live Forecast: PBKS 180,PBKS 58.26%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 20 • PBKS 187/5,Live Forecast: PBKS 187,PBKS 65.73%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 1 • RR 12/0,RR needed 176 runs from 114 balls,PBKS 59.84%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 2 • RR 16/1,Jos Buttler lbw b Rabada 0 (4b 0x4 0x6 7m) SR: 0;W;RR needed 172 runs from 108 balls,PBKS 70.59%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 3 • RR 27/1,RR needed 161 runs from 102 balls,PBKS 67.65%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 4 • RR 38/1,RR needed 150 runs from 96 balls,PBKS 62.89%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 5 • RR 46/1,RR needed 142 runs from 90 balls,PBKS 55.79%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 6 • RR 57/1,RR needed 131 runs from 84 balls,RR 52.58%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 7 • RR 61/1,RR needed 127 runs from 78 balls,PBKS 60.09%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 8 • RR 67/1,RR needed 121 runs from 72 balls,PBKS 62.51%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 9 • RR 76/1,RR needed 112 runs from 66 balls,PBKS 62.03%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 10 • RR 86/2,Devdutt Padikkal c Harpreet Brar b Arshdeep Singh 51 (30b 5x4 3x6 38m) SR: 170;W;RR needed 102 runs from 60 balls,PBKS 56.73%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 11 • RR 91/3,Sanju Samson c sub (R Dhawan) b Chahar 2 (3b 0x4 0x6 6m) SR: 66.66;W;RR needed 97 runs from 54 balls,PBKS 71.45%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 12 • RR 103/3,RR needed 85 runs from 48 balls,PBKS 62.9%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 13 • RR 116/3,RR needed 72 runs from 42 balls,RR 55.74%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 14 • RR 134/3,RR needed 54 runs from 36 balls,RR 85.69%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
Over 15 • RR 141/4,Yashasvi Jaiswal c sub (R Dhawan) b Ellis 50 (36b 8x4 0x6 72m) SR: 138.88;W;RR needed 47 runs from 30 balls,RR 77.24%,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
