over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 16 • RR 127/4,RR won by 6 wickets (with 27 balls remaining),RR 100%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 1 • MI 1/2,Rohit Sharma c †Samson b Boult 0 (1b 0x4 0x6 4m) SR: 0;W;Naman Dhir lbw b Boult 0 (1b 0x4 0x6 2m) SR: 0;W;Live Forecast: MI 158,RR 66.25%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 2 • MI 13/2,Live Forecast: MI 163,RR 61.1%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 3 • MI 16/3,Dewald Brevis c Burger b Boult 0 (1b 0x4 0x6 8m) SR: 0;W;Live Forecast: MI 156,RR 68.21%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 4 • MI 20/4,Ishan Kishan c †Samson b Burger 16 (14b 2x4 1x6 22m) SR: 114.28;W;Live Forecast: MI 147,RR 76.16%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 5 • MI 30/4,Live Forecast: MI 151,RR 72.81%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 6 • MI 46/4,Live Forecast: MI 172,RR 51.21%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 7 • MI 59/4,Live Forecast: MI 181,MI 58.82%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 8 • MI 65/4,Live Forecast: MI 183,MI 60.99%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 9 • MI 75/4,Live Forecast: MI 182,MI 59.91%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 10 • MI 77/5,Hardik Pandya c sub (R Powell) b Chahal 34 (21b 6x4 0x6 27m) SR: 161.9;W;Live Forecast: MI 165,RR 58.96%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
