batting_team,over_number,ball_number,runs_scored,boundaries,dot_balls,wickets,extras,striker_batsman,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken
MI,18,18.5,0,0,0,1,0,Coetzee,Bumrah,1,1,0,0,,0,0,0,0,Starc,3.0,0,33,4,Russell,4.0,0,30,2
MI,18,18.4,1,0,0,0,0,Bumrah,Coetzee,8,6,0,1,Bumrah,1,1,0,0,Starc,3.0,0,33,3,Russell,4.0,0,30,2
MI,18,18.3,0,0,0,1,0,Chawla,Coetzee,8,6,0,1,,0,0,0,0,Starc,3.0,0,32,3,Russell,4.0,0,30,2
MI,18,18.2,0,0,0,1,0,David,Coetzee,8,6,0,1,,0,0,0,0,Starc,3.0,0,32,2,Russell,4.0,0,30,2
MI,18,18.1,6,1,0,0,0,David,David,28,19,1,1,Coetzee,8,6,0,1,Starc,3.0,0,32,1,Russell,4.0,0,30,2
MI,17,17.6,0,0,1,0,0,Coetzee,David,22,18,1,0,Coetzee,8,6,0,1,Russell,4.0,0,30,2,Starc,3.0,0,26,1
MI,17,17.5,6,1,0,0,0,Coetzee,David,22,18,1,0,Coetzee,8,5,0,1,Russell,3.0,0,30,2,Starc,3.0,0,26,1
MI,17,17.4,1,0,0,0,0,David,David,22,18,1,0,Coetzee,2,4,0,0,Russell,3.0,0,24,2,Starc,3.0,0,26,1
MI,17,17.3,2,0,0,0,0,David,David,21,17,1,0,Coetzee,2,4,0,0,Russell,3.0,0,23,2,Starc,3.0,0,26,1
MI,17,17.2,2,0,0,0,1,David,David,19,16,1,0,Coetzee,2,4,0,0,Russell,3.0,0,21,2,Starc,3.0,0,26,1
MI,17,17.1,0,0,1,0,0,David,David,17,15,1,0,Coetzee,2,4,0,0,Russell,3.0,0,21,2,Starc,3.0,0,26,1
MI,16,16.6,0,0,1,0,0,Coetzee,David,17,14,1,0,Coetzee,2,4,0,0,Starc,3.0,0,26,1,Russell,3.0,0,21,2
MI,16,16.5,0,0,1,0,0,Coetzee,David,17,14,1,0,Coetzee,2,3,0,0,Starc,2.0,0,26,1,Russell,3.0,0,21,2
MI,16,16.4,1,0,0,0,0,David,David,17,14,1,0,Coetzee,2,2,0,0,Starc,2.0,0,26,1,Russell,3.0,0,21,2
MI,16,16.3,0,0,1,0,0,David,David,16,13,1,0,Coetzee,2,2,0,0,Starc,2.0,0,25,1,Russell,3.0,0,21,2
MI,16,16.2,1,0,0,0,0,Coetzee,David,16,12,1,0,Coetzee,2,2,0,0,Starc,2.0,0,25,1,Russell,3.0,0,21,2
MI,16,16.1,1,0,0,0,0,David,David,16,12,1,0,Coetzee,1,1,0,0,Starc,2.0,0,24,1,Russell,3.0,0,21,2
MI,15,15.6,1,0,0,0,0,David,David,15,11,1,0,Coetzee,1,1,0,0,Russell,3.0,0,21,2,Varun,3.0,0,22,2
MI,15,15.5,2,0,0,0,0,David,David,14,10,1,0,Coetzee,1,1,0,0,Russell,2.0,0,20,2,Varun,3.0,0,22,2
MI,15,15.4,1,0,0,0,0,Coetzee,David,12,9,1,0,Coetzee,1,1,0,0,Russell,2.0,0,18,2,Varun,3.0,0,22,2
MI,15,15.3,0,0,0,1,0,Suryakumar,David,12,9,1,0,,0,0,0,0,Russell,2.0,0,17,2,Varun,3.0,0,22,2
MI,15,15.2,0,0,1,0,0,Suryakumar,Suryakumar,57,34,6,2,David,12,9,1,0,Russell,2.0,0,17,1,Varun,3.0,0,22,2
MI,15,15.1,1,0,0,0,0,David,Suryakumar,57,33,6,2,David,12,9,1,0,Russell,2.0,0,17,1,Varun,3.0,0,22,2
MI,14,14.6,0,0,1,0,0,Suryakumar,Suryakumar,57,33,6,2,David,11,8,1,0,Varun,3.0,0,22,2,Arora,3.0,0,35,0
MI,14,14.5,2,0,0,0,0,Suryakumar,Suryakumar,57,32,6,2,David,11,8,1,0,Varun,3.0,0,22,2,Arora,3.0,0,35,0
MI,14,14.4,1,0,0,0,0,David,Suryakumar,55,31,6,2,David,11,8,1,0,Varun,3.0,0,20,2,Arora,3.0,0,35,0
MI,14,14.3,2,0,0,0,0,David,Suryakumar,55,31,6,2,David,10,7,1,0,Varun,3.0,0,19,2,Arora,3.0,0,35,0
MI,14,14.2,0,0,1,0,0,David,Suryakumar,55,31,6,2,David,8,6,1,0,Varun,3.0,0,17,2,Arora,3.0,0,35,0
MI,14,14.1,4,1,0,0,0,David,Suryakumar,55,31,6,2,David,8,5,1,0,Varun,3.0,0,17,2,Arora,3.0,0,35,0
MI,13,13.6,4,1,0,0,0,Suryakumar,Suryakumar,55,31,6,2,David,4,4,0,0,Arora,3.0,0,35,0,Narine,4.0,0,22,2
MI,13,13.5,4,1,0,0,0,Suryakumar,Suryakumar,51,30,5,2,David,4,4,0,0,Arora,3.0,0,31,0,Narine,4.0,0,22,2
MI,13,13.4,6,1,0,0,0,Suryakumar,Suryakumar,47,29,4,2,David,4,4,0,0,Arora,2.0,0,27,0,Narine,4.0,0,22,2
MI,13,13.4,1,0,0,0,1,Suryakumar,Suryakumar,41,28,4,1,David,4,4,0,0,Arora,2.0,0,21,0,Narine,4.0,0,22,2
MI,13,13.3,4,1,0,0,0,Suryakumar,Suryakumar,40,27,4,1,David,4,4,0,0,Arora,2.0,0,20,0,Narine,4.0,0,22,2
MI,13,13.2,0,0,1,0,0,Suryakumar,Suryakumar,36,26,3,1,David,4,4,0,0,Arora,2.0,0,16,0,Narine,4.0,0,22,2
MI,13,13.1,1,0,0,0,0,David,Suryakumar,36,25,3,1,David,4,4,0,0,Arora,2.0,0,16,0,Narine,4.0,0,22,2
MI,12,12.6,4,1,0,0,0,Suryakumar,Suryakumar,36,25,3,1,David,3,3,0,0,Narine,4.0,0,22,2,Russell,2.0,0,16,1
MI,12,12.5,1,0,0,0,0,David,Suryakumar,32,24,2,1,David,3,3,0,0,Narine,3.0,0,18,2,Russell,2.0,0,16,1
MI,12,12.4,0,0,1,0,0,David,Suryakumar,32,24,2,1,David,2,2,0,0,Narine,3.0,0,17,2,Russell,2.0,0,16,1
MI,12,12.3,1,0,0,0,0,Suryakumar,Suryakumar,32,24,2,1,David,2,1,0,0,Narine,3.0,0,17,2,Russell,2.0,0,16,1
MI,12,12.2,0,0,1,0,0,Suryakumar,Suryakumar,31,23,2,1,David,2,1,0,0,Narine,3.0,0,16,2,Russell,2.0,0,16,1
MI,12,12.1,2,0,0,0,0,Suryakumar,Suryakumar,31,22,2,1,David,2,1,0,0,Narine,3.0,0,16,2,Russell,2.0,0,16,1
MI,11,11.6,1,0,0,0,0,Suryakumar,Suryakumar,29,21,2,1,David,2,1,0,0,Russell,2.0,0,16,1,Narine,3.0,0,14,2
MI,11,11.5,2,0,0,0,0,Suryakumar,Suryakumar,28,20,2,1,David,2,1,0,0,Russell,1.0,0,15,1,Narine,3.0,0,14,2
MI,11,11.4,6,1,0,0,0,Suryakumar,Suryakumar,26,19,2,1,David,2,1,0,0,Russell,1.0,0,13,1,Narine,3.0,0,14,2
MI,11,11.3,1,0,0,0,1,David,Suryakumar,20,18,2,0,David,2,1,0,0,Russell,1.0,0,7,1,Narine,3.0,0,14,2
MI,11,11.3,1,0,0,0,1,David,Suryakumar,20,18,2,0,David,1,0,0,0,Russell,1.0,0,7,1,Narine,3.0,0,14,2
MI,11,11.2,0,0,0,1,0,Hardik,Suryakumar,20,18,2,0,,0,0,0,0,Russell,1.0,0,6,1,Narine,3.0,0,14,2
MI,11,11.1,0,0,1,0,0,Hardik,Suryakumar,20,18,2,0,Hardik,1,2,0,0,Russell,1.0,0,6,0,Narine,3.0,0,14,2
MI,10,10.6,1,0,0,0,0,Hardik,Suryakumar,20,18,2,0,Hardik,1,1,0,0,Narine,3.0,0,14,2,Russell,1.0,0,6,0
MI,10,10.5,0,0,0,1,0,Wadhera,Suryakumar,20,18,2,0,,0,0,0,0,Narine,2.0,0,13,2,Russell,1.0,0,6,0
MI,10,10.5,1,0,0,0,1,Wadhera,Suryakumar,20,18,2,0,Wadhera,7,9,1,0,Narine,2.0,0,13,1,Russell,1.0,0,6,0
MI,10,10.4,0,0,1,0,0,Wadhera,Suryakumar,20,18,2,0,Wadhera,6,9,1,0,Narine,2.0,0,12,1,Russell,1.0,0,6,0
MI,10,10.3,1,0,0,0,0,Suryakumar,Suryakumar,20,18,2,0,Wadhera,6,8,1,0,Narine,2.0,0,12,1,Russell,1.0,0,6,0
MI,10,10.2,1,0,0,0,0,Wadhera,Suryakumar,19,17,2,0,Wadhera,6,8,1,0,Narine,2.0,0,11,1,Russell,1.0,0,6,0
MI,10,10.1,0,0,1,0,0,Wadhera,Suryakumar,19,17,2,0,Wadhera,5,7,1,0,Narine,2.0,0,10,1,Russell,1.0,0,6,0
MI,9,9.6,1,0,0,0,0,Wadhera,Suryakumar,19,17,2,0,Wadhera,5,6,1,0,Russell,1.0,0,6,0,Varun,2.0,0,13,2
MI,9,9.5,0,0,1,0,0,Wadhera,Suryakumar,19,17,2,0,Wadhera,4,5,1,0,Russell,0,0,5,0,Varun,2.0,0,13,2
MI,9,9.4,0,0,1,0,0,Wadhera,Suryakumar,19,17,2,0,Wadhera,4,4,1,0,Russell,0,0,5,0,Varun,2.0,0,13,2
MI,9,9.3,0,0,1,0,0,Wadhera,Suryakumar,19,17,2,0,Wadhera,4,3,1,0,Russell,0,0,5,0,Varun,2.0,0,13,2
MI,9,9.2,4,1,0,0,0,Wadhera,Suryakumar,19,17,2,0,Wadhera,4,2,1,0,Russell,0,0,5,0,Varun,2.0,0,13,2
MI,9,9.1,1,0,0,0,0,Suryakumar,Suryakumar,19,17,2,0,Wadhera,0,1,0,0,Russell,0,0,1,0,Varun,2.0,0,13,2
MI,8,8.6,0,0,1,0,0,Wadhera,Suryakumar,18,16,2,0,Wadhera,0,1,0,0,Varun,2.0,0,13,2,Narine,2.0,0,10,1
MI,8,8.4,0,0,0,1,0,Tilak Varma,Suryakumar,18,16,2,0,,0,0,0,0,Varun,2.0,0,13,2,Narine,2.0,0,10,1
MI,8,8.3,2,0,0,0,0,Tilak Varma,Suryakumar,18,16,2,0,Tilak Varma,4,5,0,0,Varun,2.0,0,13,1,Narine,2.0,0,10,1
MI,8,8.2,1,0,0,0,0,Suryakumar,Suryakumar,18,16,2,0,Tilak Varma,2,4,0,0,Varun,2.0,0,11,1,Narine,2.0,0,10,1
MI,8,8.1,4,1,0,0,0,Suryakumar,Suryakumar,17,15,2,0,Tilak Varma,2,4,0,0,Varun,2.0,0,10,1,Narine,2.0,0,10,1
MI,7,7.6,1,0,0,0,0,Suryakumar,Suryakumar,13,14,1,0,Tilak Varma,2,4,0,0,Narine,2.0,0,10,1,Varun,2.0,0,6,1
MI,7,7.5,1,0,0,0,0,Tilak Varma,Suryakumar,12,13,1,0,Tilak Varma,2,4,0,0,Narine,1.0,0,9,1,Varun,2.0,0,6,1
MI,7,7.4,0,0,1,0,0,Tilak Varma,Suryakumar,12,13,1,0,Tilak Varma,1,3,0,0,Narine,1.0,0,8,1,Varun,2.0,0,6,1
MI,7,7.3,1,0,0,0,0,Suryakumar,Suryakumar,12,13,1,0,Tilak Varma,1,2,0,0,Narine,1.0,0,8,1,Varun,2.0,0,6,1
MI,7,7.2,2,0,0,0,0,Suryakumar,Suryakumar,11,12,1,0,Tilak Varma,1,2,0,0,Narine,1.0,0,7,1,Varun,2.0,0,6,1
MI,7,7.1,0,0,1,0,0,Suryakumar,Suryakumar,9,11,1,0,Tilak Varma,1,2,0,0,Narine,1.0,0,5,1,Varun,2.0,0,6,1
MI,6,6.6,1,0,0,0,0,Suryakumar,Suryakumar,9,10,1,0,Tilak Varma,1,2,0,0,Varun,2.0,0,6,1,Narine,1.0,0,5,1
MI,6,6.5,0,0,1,0,0,Suryakumar,Suryakumar,8,9,1,0,Tilak Varma,1,2,0,0,Varun,1.0,0,5,1,Narine,1.0,0,5,1
MI,6,6.4,0,0,1,0,0,Suryakumar,Suryakumar,8,8,1,0,Tilak Varma,1,2,0,0,Varun,1.0,0,5,1,Narine,1.0,0,5,1
MI,6,6.3,0,0,1,0,0,Suryakumar,Suryakumar,8,7,1,0,Tilak Varma,1,2,0,0,Varun,1.0,0,5,1,Narine,1.0,0,5,1
MI,6,6.2,1,0,0,0,0,Tilak Varma,Suryakumar,8,6,1,0,Tilak Varma,1,2,0,0,Varun,1.0,0,5,1,Narine,1.0,0,5,1
MI,6,6.1,1,0,0,0,0,Suryakumar,Suryakumar,8,6,1,0,Tilak Varma,0,1,0,0,Varun,1.0,0,4,1,Narine,1.0,0,5,1
MI,5,5.6,0,0,1,0,0,Tilak Varma,Suryakumar,7,5,1,0,Tilak Varma,0,1,0,0,Narine,1.0,0,5,1,Varun,1.0,0,3,1
MI,5,5.5,0,0,0,1,0,Rohit Sharma,Suryakumar,7,5,1,0,,0,0,0,0,Narine,0,0,5,1,Varun,1.0,0,3,1
MI,5,5.4,0,0,1,0,0,Rohit Sharma,Rohit Sharma,15,11,0,1,Suryakumar,7,5,1,0,Narine,0,0,5,0,Varun,1.0,0,3,1
MI,5,5.3,0,0,1,0,0,Rohit Sharma,Rohit Sharma,15,10,0,1,Suryakumar,7,5,1,0,Narine,0,0,5,0,Varun,1.0,0,3,1
MI,5,5.2,1,0,0,0,0,Suryakumar,Rohit Sharma,15,9,0,1,Suryakumar,7,5,1,0,Narine,0,0,5,0,Varun,1.0,0,3,1
MI,5,5.1,4,1,0,0,0,Suryakumar,Rohit Sharma,15,9,0,1,Suryakumar,6,4,1,0,Narine,0,0,4,0,Varun,1.0,0,3,1
MI,4,4.6,1,0,0,0,0,Suryakumar,Rohit Sharma,15,9,0,1,Suryakumar,2,3,0,0,Varun,1.0,0,3,1,Starc,2.0,0,23,1
MI,4,4.5,0,0,1,0,0,Suryakumar,Rohit Sharma,15,9,0,1,Suryakumar,1,2,0,0,Varun,0,0,2,1,Starc,2.0,0,23,1
MI,4,4.4,1,0,0,0,0,Rohit Sharma,Rohit Sharma,15,9,0,1,Suryakumar,1,1,0,0,Varun,0,0,2,1,Starc,2.0,0,23,1
MI,4,4.3,0,0,1,0,0,Rohit Sharma,Rohit Sharma,14,8,0,1,Suryakumar,1,1,0,0,Varun,0,0,1,1,Starc,2.0,0,23,1
MI,4,4.2,1,0,0,0,0,Suryakumar,Rohit Sharma,14,7,0,1,Suryakumar,1,1,0,0,Varun,0,0,1,1,Starc,2.0,0,23,1
