over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 18 • MI 174/3,MI won by 7 wickets (with 16 balls remaining),MI 100%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 1 • SRH 7/0,Live Forecast: SRH 183,SRH 53.8%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 2 • SRH 21/0,Live Forecast: SRH 189,SRH 60.24%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 3 • SRH 28/0,Live Forecast: SRH 186,SRH 57.04%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 4 • SRH 32/0,Live Forecast: SRH 188,SRH 59.18%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 5 • SRH 51/0,Live Forecast: SRH 196,SRH 67.38%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 6 • SRH 56/1,Abhishek Sharma c †Ishan Kishan b Bumrah 11 (16b 0x4 1x6 31m) SR: 68.75;W;Live Forecast: SRH 198,SRH 69.31%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 7 • SRH 67/1,Live Forecast: SRH 208,SRH 77.93%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 8 • SRH 71/2,Mayank Agarawal b Kamboj 5 (6b 1x4 0x6 8m) SR: 83.33;W;Live Forecast: SRH 191,SRH 62.34%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 9 • SRH 82/2,Live Forecast: SRH 192,SRH 63.37%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 10 • SRH 88/2,Live Forecast: SRH 189,SRH 60.24%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 11 • SRH 92/3,Travis Head c Tilak Varma b Chawla 48 (30b 7x4 1x6 54m) SR: 160;W;Live Forecast: SRH 182,SRH 52.72%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 12 • SRH 96/4,Nitish Kumar Reddy c Kamboj b Pandya 20 (15b 2x4 0x6 17m) SR: 133.33;W;Live Forecast: SRH 174,MI 55.91%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 13 • SRH 101/5,Heinrich Klaasen b Chawla 2 (4b 0x4 0x6 9m) SR: 50;W;Live Forecast: SRH 167,MI 63.09%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 14 • SRH 107/5,Live Forecast: SRH 165,MI 65.04%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 15 • SRH 120/5,Live Forecast: SRH 172,MI 58.01%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 16 • SRH 125/7,Shahbaz Ahmed c Yadav b Pandya 10 (12b 0x4 0x6 13m) SR: 83.33;W;Marco Jansen b Pandya 17 (12b 1x4 1x6 23m) SR: 141.66;W;Live Forecast: SRH 162,MI 67.86%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 17 • SRH 136/8,Abdul Samad lbw b Chawla 3 (4b 0x4 0x6 11m) SR: 75;W;Live Forecast: SRH 160,MI 69.67%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 18 • SRH 148/8,Live Forecast: SRH 165,MI 65.04%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 19 • SRH 156/8,Live Forecast: SRH 166,MI 64.08%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 20 • SRH 173/8,Live Forecast: SRH 173,MI 56.96%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 1 • MI 13/0,MI needed 161 runs from 114 balls,MI 62.67%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
