over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
20,RR,224/8,N/A,N/A,11.20,N/A,RR,100.0,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
1,KKR,2/0,169,N/A,2.00,N/A,RR,55.25,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
2,KKR,12/0,170,N/A,6.00,N/A,RR,54.14,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
3,KKR,20/0,170,N/A,6.67,N/A,RR,54.14,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
4,KKR,26/1,174,N/A,6.50,N/A,KKR,50.32,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
5,KKR,40/1,187,N/A,8.00,N/A,KKR,64.51,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
6,KKR,56/1,202,N/A,9.33,N/A,KKR,78.11,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
7,KKR,64/1,208,N/A,9.14,N/A,KKR,82.36,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
8,KKR,74/1,217,N/A,9.25,N/A,KKR,87.47,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
9,KKR,89/1,221,N/A,9.89,N/A,KKR,89.29,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
10,KKR,100/1,222,N/A,10.00,N/A,KKR,89.71,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
11,KKR,110/2,213,N/A,10.00,N/A,KKR,85.38,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
12,KKR,125/2,220,N/A,10.42,N/A,KKR,88.86,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
13,KKR,133/3,218,N/A,10.23,N/A,KKR,87.95,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
14,KKR,146/3,217,N/A,10.43,N/A,KKR,87.47,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
15,KKR,161/3,219,N/A,10.73,N/A,KKR,88.41,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
16,KKR,184/3,232,N/A,11.50,N/A,KKR,93.14,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
17,KKR,191/4,227,N/A,11.24,N/A,KKR,91.58,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
18,KKR,198/5,223,N/A,11.00,N/A,KKR,90.11,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
19,KKR,214/5,229,N/A,11.26,N/A,KKR,92.24,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
20,KKR,223/6,223,N/A,11.15,N/A,KKR,90.11,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
1,RR,11/0,N/A,213 from 114,11.00,11.21,KKR,89.38,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
2,RR,23/1,N/A,201 from 108,11.50,11.17,KKR,90.99,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
3,RR,36/1,N/A,188 from 102,12.00,11.06,KKR,89.31,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
4,RR,46/1,N/A,178 from 96,11.50,11.12,KKR,86.95,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
5,RR,53/2,N/A,171 from 90,10.60,11.40,KKR,93.23,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
6,RR,76/2,N/A,148 from 84,12.67,10.57,KKR,82.44,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
7,RR,85/2,N/A,139 from 78,12.14,10.69,KKR,72.01,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
8,RR,98/3,N/A,126 from 72,12.25,10.50,KKR,64.37,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
9,RR,101/4,N/A,123 from 66,11.22,11.18,KKR,90.27,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
10,RR,109/4,N/A,115 from 60,10.90,11.50,KKR,92.04,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
11,RR,115/4,N/A,109 from 54,10.45,12.11,KKR,93.74,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
12,RR,121/4,N/A,103 from 48,10.08,12.88,KKR,95.37,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
13,RR,125/6,N/A,99 from 42,9.62,14.14,KKR,98.98,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
14,RR,128/6,N/A,96 from 36,9.14,16.00,KKR,99.56,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
15,RR,145/6,N/A,79 from 30,9.67,15.80,KKR,98.9,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
16,RR,162/6,N/A,62 from 24,10.12,15.50,KKR,96.36,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
17,RR,178/7,N/A,46 from 18,10.47,15.33,KKR,96.34,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
18,RR,196/8,N/A,28 from 12,10.89,14.00,KKR,86.59,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
19,RR,215/8,N/A,9 from 6,11.32,9.00,RR,84.78,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
