over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • RR 182/6,Ravichandran Ashwin c Prabhudessai b Patel 12 (6b 2x4 0x6 14m) SR: 200;W;RCB won by 7 runs,RCB 100%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 1 • RCB 2/1,Virat Kohli lbw b Boult 0 (1b 0x4 0x6 2m) SR: 0;W;Live Forecast: RCB 158,RR 63.1%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 2 • RCB 12/1,Live Forecast: RCB 161,RR 59.84%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 3 • RCB 22/2,Shahbaz Ahmed c Jaiswal b Boult 2 (4b 0x4 0x6 10m) SR: 50;W;Live Forecast: RCB 163,RR 57.6%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 4 • RCB 38/2,Live Forecast: RCB 179,RCB 60.67%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 5 • RCB 50/2,Live Forecast: RCB 190,RCB 71.99%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 6 • RCB 62/2,Live Forecast: RCB 200,RCB 80.35%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 7 • RCB 72/2,Live Forecast: RCB 207,RCB 84.98%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 8 • RCB 78/2,Live Forecast: RCB 189,RCB 71.05%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 9 • RCB 85/2,Live Forecast: RCB 185,RCB 67.08%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 10 • RCB 101/2,Live Forecast: RCB 194,RCB 75.58%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 11 • RCB 111/2,Live Forecast: RCB 206,RCB 84.38%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 12 • RCB 128/2,Live Forecast: RCB 223,RCB 92.22%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 13 • RCB 135/2,Live Forecast: RCB 214,RCB 88.67%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 14 • RCB 148/3,Faf du Plessis run out (Jaiswal) 62 (39b 8x4 2x6 71m) SR: 158.97;W;Live Forecast: RCB 210,RCB 86.67%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 15 • RCB 156/4,Glenn Maxwell c Holder b Ashwin 77 (44b 6x4 4x6 66m) SR: 175;W;Live Forecast: RCB 205,RCB 83.76%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 16 • RCB 162/4,Live Forecast: RCB 200,RCB 80.35%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 17 • RCB 164/6,Mahipal Lomror c Padikkal b Chahal 8 (6b 1x4 0x6 16m) SR: 133.33;W;Suyash Prabhudessai run out (Jaiswal/†Samson) 0 (2b 0x4 0x6 5m) SR: 0;W;Live Forecast: RCB 194,RCB 75.58%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 18 • RCB 170/6,Live Forecast: RCB 190,RCB 71.99%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 19 • RCB 179/6,Live Forecast: RCB 190,RCB 71.99%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 20 • RCB 189/9,Wanindu Hasaranga run out (†Samson/Sandeep Sharma) 6 (7b 0x4 0x6 14m) SR: 85.71;W;Dinesh Karthik c Buttler b Sandeep Sharma 16 (13b 2x4 0x6 28m) SR: 123.07;W;Vijaykumar Vyshak c Hetmyer b Sandeep Sharma 0 (1b 0x4 0x6 2m) SR: 0;W;Live Forecast: RCB 189,RCB 71.05%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 1 • RR 1/1,Jos Buttler b Mohammed Siraj 0 (2b 0x4 0x6 4m) SR: 0;W;RR needed 189 runs from 114 balls,RCB 82.39%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 2 • RR 6/1,RR needed 184 runs from 108 balls,RCB 84.77%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 3 • RR 16/1,RR needed 174 runs from 102 balls,RCB 82.67%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 4 • RR 23/1,RR needed 167 runs from 96 balls,RCB 81.86%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 5 • RR 36/1,RR needed 154 runs from 90 balls,RCB 72.24%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 6 • RR 47/1,RR needed 143 runs from 84 balls,RCB 64.04%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 7 • RR 57/1,RR needed 133 runs from 78 balls,RCB 55.79%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 8 • RR 71/1,RR needed 119 runs from 72 balls,RR 60.95%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 9 • RR 81/1,RR needed 109 runs from 66 balls,RR 64.32%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 10 • RR 92/1,RR needed 98 runs from 60 balls,RR 72.35%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 11 • RR 97/1,RR needed 93 runs from 54 balls,RR 60.96%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 12 • RR 100/2,Devdutt Padikkal c Kohli b Willey 52 (34b 7x4 1x6 48m) SR: 152.94;W;RR needed 90 runs from 48 balls,RCB 69.41%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 13 • RR 105/2,RR needed 85 runs from 42 balls,RCB 79.1%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 14 • RR 108/3,Yashasvi Jaiswal c Kohli b Patel 47 (37b 5x4 2x6 63m) SR: 127.02;W;RR needed 82 runs from 36 balls,RCB 91.76%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 15 • RR 121/3,RR needed 69 runs from 30 balls,RCB 85.34%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 16 • RR 129/4,Sanju Samson c Shahbaz Ahmed b Patel 22 (15b 2x4 1x6 22m) SR: 146.66;W;RR needed 61 runs from 24 balls,RCB 93.18%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 17 • RR 145/4,RR needed 45 runs from 18 balls,RCB 86.99%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 18 • RR 157/5,Shimron Hetmyer run out (Prabhudessai) 3 (9b 0x4 0x6 30m) SR: 33.33;W;RR needed 33 runs from 12 balls,RCB 90.06%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 19 • RR 170/5,RR needed 20 runs from 6 balls,RCB 82.54%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
