over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 1 • SRH 9/1,Travis Head b Arshdeep Singh 0 (1b 0x4 0x6 1m) SR: 0;W;SRH needed 206 runs from 114 balls,PBKS 87.17%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 2 • SRH 25/1,SRH needed 190 runs from 108 balls,PBKS 81.99%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 3 • SRH 39/1,SRH needed 176 runs from 102 balls,PBKS 77.12%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 4 • SRH 50/1,SRH needed 165 runs from 96 balls,PBKS 69.4%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 5 • SRH 72/2,Rahul Tripathi c Arshdeep Singh b Patel 33 (18b 4x4 2x6 30m) SR: 183.33;W;SRH needed 143 runs from 90 balls,PBKS 52.04%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 6 • SRH 84/2,SRH needed 131 runs from 84 balls,SRH 54.7%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 7 • SRH 88/2,SRH needed 127 runs from 78 balls,PBKS 52.83%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 8 • SRH 99/2,SRH needed 116 runs from 72 balls,PBKS 52.28%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 9 • SRH 110/2,SRH needed 105 runs from 66 balls,SRH 55.39%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 10 • SRH 129/2,SRH needed 86 runs from 60 balls,SRH 82.05%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 11 • SRH 134/3,Abhishek Sharma c Shivam Singh b Shashank Singh 66 (28b 5x4 6x6 55m) SR: 235.71;W;SRH needed 81 runs from 54 balls,SRH 71.99%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 12 • SRH 153/3,SRH needed 62 runs from 48 balls,SRH 89.36%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 13 • SRH 167/3,SRH needed 48 runs from 42 balls,SRH 95.28%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 14 • SRH 176/4,Nitish Kumar Reddy c Shivam Singh b Patel 37 (25b 1x4 3x6 37m) SR: 148;W;SRH needed 39 runs from 36 balls,SRH 94.41%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 15 • SRH 182/4,SRH needed 33 runs from 30 balls,SRH 94.85%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 16 • SRH 189/4,SRH needed 26 runs from 24 balls,SRH 96.53%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 17 • SRH 198/5,Shahbaz Ahmed c Shashank Singh b Arshdeep Singh 3 (6b 0x4 0x6 16m) SR: 50;W;SRH needed 17 runs from 18 balls,SRH 96.96%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 18 • SRH 207/5,SRH needed 8 runs from 12 balls,SRH 98.56%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 19 • SRH 211/6,Heinrich Klaasen b Harpreet Brar 42 (26b 3x4 2x6 39m) SR: 161.53;W;SRH needed 4 runs from 6 balls,SRH 97.31%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
