over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
20,SRH,215/6,N/A,N/A,10.75,N/A,SRH,100.0,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
1,PBKS,5/0,176,N/A,5.00,N/A,PBKS,50.46,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
2,PBKS,12/0,174,N/A,6.00,N/A,SRH,51.76,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
3,PBKS,24/0,179,N/A,8.00,N/A,PBKS,53.79,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
4,PBKS,35/0,188,N/A,8.75,N/A,PBKS,63.5,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
5,PBKS,47/0,198,N/A,9.40,N/A,PBKS,73.14,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
6,PBKS,61/0,211,N/A,10.17,N/A,PBKS,82.97,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
7,PBKS,69/0,222,N/A,9.86,N/A,PBKS,88.82,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
8,PBKS,82/0,234,N/A,10.25,N/A,PBKS,93.11,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
9,PBKS,97/0,240,N/A,10.78,N/A,PBKS,94.62,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
10,PBKS,99/1,216,N/A,9.90,N/A,PBKS,85.89,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
11,PBKS,109/1,207,N/A,9.91,N/A,PBKS,80.29,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
12,PBKS,129/1,230,N/A,10.75,N/A,PBKS,91.89,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
13,PBKS,140/1,235,N/A,10.77,N/A,PBKS,93.38,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
14,PBKS,151/1,234,N/A,10.79,N/A,PBKS,93.11,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
15,PBKS,159/2,223,N/A,10.60,N/A,PBKS,89.26,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
16,PBKS,174/3,227,N/A,10.88,N/A,PBKS,90.84,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
17,PBKS,180/3,215,N/A,10.59,N/A,PBKS,85.34,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
18,PBKS,186/4,209,N/A,10.33,N/A,PBKS,81.67,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
19,PBKS,195/5,206,N/A,10.26,N/A,PBKS,79.57,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
20,PBKS,214/5,214,N/A,10.70,N/A,PBKS,84.77,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
