innings_num,batting_team,over_number,ball_number,total_score,total_wickets,boundaries,dot_balls,wickets,extras,favored_team,win_percentage,current_run_rate,required_run_rate,striker_batsman,toss_winner,toss_decision,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken,venue,matches_played,average_runs_per_wicket,average_runs_per_over,batsman1_historical_average,batsman1_historical_strike_rate,batsman2_historical_average,batsman2_historical_strike_rate,bowler1_historical_average,bowler1_historical_economy,bowler1_historical_strike_rate,bowler2_historical_average,bowler2_historical_economy,bowler2_historical_strike_rate,runs_scored_over_rolling_avg,wickets_over_rolling_avg,powerplay,middle_overs,death_overs,projected_score,pressure_index,model_win_probability
1,GT,13,6,134,2,0,0,0,1,GT,58.83,9.68,0,M Shahrukh Khan,MI,field first,M Shahrukh Khan,0,0,0,0,Sai Sudharsan,49,32,4,1,Mujeeb Ur Rahman,1.5,0,28,1,Satyanarayana Raju,1.0,0,12,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,19.96,142.6,48.17,141.32,31.15,8.18,22.8,0.0,13.0,0.0,8.67,0,0,1,0,192,0,0.65
1,GT,14,1,135,2,0,0,0,0,GT,63.8,9.52,0,Sai Sudharsan,MI,field first,Sai Sudharsan,50,33,4,1,M Shahrukh Khan,0,1,0,0,Trent Boult,2.1,0,20,0,Mujeeb Ur Rahman,2.0,0,28,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,48.17,141.32,19.96,142.6,26.91,8.29,19.4,31.15,8.18,22.8,8.67,0,0,1,0,191,0,0.79
1,GT,14,2,136,2,0,0,0,0,GT,62.82,9.48,0,M Shahrukh Khan,MI,field first,M Shahrukh Khan,1,2,0,0,Sai Sudharsan,50,33,4,1,Trent Boult,2.2,0,21,0,Mujeeb Ur Rahman,2.0,0,28,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,19.96,142.6,48.17,141.32,26.91,8.29,19.4,31.15,8.18,22.8,8.67,0,0,1,0,190,0,0.7
1,GT,14,3,137,2,0,0,0,0,GT,62.82,9.44,0,Sai Sudharsan,MI,field first,Sai Sudharsan,51,34,4,1,M Shahrukh Khan,1,2,0,0,Trent Boult,2.3,0,22,0,Mujeeb Ur Rahman,2.0,0,28,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,48.17,141.32,19.96,142.6,26.91,8.29,19.4,31.15,8.18,22.8,8.67,0,0,1,0,189,0,0.77
1,GT,14,4,138,2,0,0,0,0,GT,61.83,9.4,0,M Shahrukh Khan,MI,field first,M Shahrukh Khan,2,3,0,0,Sai Sudharsan,51,34,4,1,Trent Boult,2.4,0,23,0,Mujeeb Ur Rahman,2.0,0,28,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,19.96,142.6,48.17,141.32,26.91,8.29,19.4,31.15,8.18,22.8,8.67,0,0,1,0,188,0,0.71
1,GT,14,5,139,2,0,0,0,0,GT,60.84,9.37,0,Sai Sudharsan,MI,field first,Sai Sudharsan,52,35,4,1,M Shahrukh Khan,2,3,0,0,Trent Boult,2.5,0,24,0,Mujeeb Ur Rahman,2.0,0,28,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,48.17,141.32,19.96,142.6,26.91,8.29,19.4,31.15,8.18,22.8,8.67,0,0,1,0,187,0,0.74
1,GT,14,6,140,2,0,0,0,0,GT,60.83,9.33,0,M Shahrukh Khan,MI,field first,M Shahrukh Khan,3,4,0,0,Sai Sudharsan,52,35,4,1,Trent Boult,2.6,0,25,0,Mujeeb Ur Rahman,2.0,0,28,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,19.96,142.6,48.17,141.32,26.91,8.29,19.4,31.15,8.18,22.8,8.67,0,0,1,0,187,0,0.71
1,GT,15,1,146,2,1,0,0,0,GT,59.83,9.62,0,M Shahrukh Khan,MI,field first,M Shahrukh Khan,9,5,0,1,Sai Sudharsan,52,35,4,1,Hardik Pandya,3.1,0,24,1,Trent Boult,3.0,0,25,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,19.96,142.6,48.17,141.32,34.28,7.36,27.9,26.91,8.29,19.4,8.67,0,0,1,0,192,0,0.66
1,GT,15,2,146,2,0,1,0,0,GT,63.79,9.52,0,M Shahrukh Khan,MI,field first,M Shahrukh Khan,9,6,0,1,Sai Sudharsan,52,35,4,1,Hardik Pandya,3.2,0,24,1,Trent Boult,3.0,0,25,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,19.96,142.6,48.17,141.32,34.28,7.36,27.9,26.91,8.29,19.4,8.67,0,0,1,0,190,0,0.67
1,GT,15,3,146,3,0,0,1,0,GT,63.79,9.41,0,Sai Sudharsan,MI,field first,Sai Sudharsan,52,35,4,1,Unknown,0,0,0,0,Hardik Pandya,3.3,0,24,2,Trent Boult,3.0,0,25,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,48.17,141.32,0,0,34.28,7.36,27.9,26.91,8.29,19.4,8.67,0,0,1,0,188,0,0.85
1,GT,15,4,147,3,0,0,0,0,GT,60.83,9.38,0,Sherfane Rutherford,MI,field first,Sherfane Rutherford,1,1,0,0,Sai Sudharsan,52,35,4,1,Hardik Pandya,3.4,0,25,2,Trent Boult,3.0,0,25,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,19.83,145.12,48.17,141.32,34.28,7.36,27.9,26.91,8.29,19.4,8.67,0,0,1,0,188,0,0.69
1,GT,15,5,148,3,0,0,0,0,GT,60.83,9.34,0,Sai Sudharsan,MI,field first,Sai Sudharsan,53,36,4,1,Sherfane Rutherford,1,1,0,0,Hardik Pandya,3.5,0,26,2,Trent Boult,3.0,0,25,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,48.17,141.32,19.83,145.12,34.28,7.36,27.9,26.91,8.29,19.4,8.67,0,0,1,0,187,0,0.79
1,GT,15,6,149,3,0,0,0,0,GT,59.82,9.41,0,Sherfane Rutherford,MI,field first,Sherfane Rutherford,1,1,0,0,Sai Sudharsan,53,36,4,1,Hardik Pandya,3.5,0,27,2,Trent Boult,3.0,0,25,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,19.83,145.12,48.17,141.32,34.28,7.36,27.9,26.91,8.29,19.4,8.67,0,0,1,0,187,0,0.7
1,GT,16,1,152,3,0,0,0,1,GT,62.81,9.5,0,Sherfane Rutherford,MI,field first,Sherfane Rutherford,2,2,0,0,Sai Sudharsan,53,36,4,1,Satyanarayana Raju,1.0,0,13,0,Hardik Pandya,4.0,0,29,2,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,19.83,145.12,48.17,141.32,0.0,13.0,0.0,34.28,7.36,27.9,8.67,0,0,0,1,188,0,0.65
1,GT,16,2,159,3,0,0,0,0,GT,67.57,9.83,0,Sherfane Rutherford,MI,field first,Sherfane Rutherford,8,3,0,1,Sai Sudharsan,53,36,4,1,Satyanarayana Raju,1.1,0,20,0,Hardik Pandya,4.0,0,29,2,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,19.83,145.12,48.17,141.32,0.0,13.0,0.0,34.28,7.36,27.9,8.67,0,0,0,1,195,0,0.67
1,GT,16,3,166,3,1,0,0,0,GT,68.48,10.06,0,Sai Sudharsan,MI,field first,Sai Sudharsan,59,37,4,2,Sherfane Rutherford,9,4,0,1,Satyanarayana Raju,1.3,0,27,0,Hardik Pandya,4.0,0,29,2,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,48.17,141.32,19.83,145.12,0.0,13.0,0.0,34.28,7.36,27.9,8.67,0,0,0,1,201,0,0.81
1,GT,16,4,168,3,0,0,0,0,GT,71.98,10.08,0,Sai Sudharsan,MI,field first,Sai Sudharsan,61,38,4,2,Sherfane Rutherford,9,4,0,1,Satyanarayana Raju,1.4,0,29,0,Hardik Pandya,4.0,0,29,2,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,48.17,141.32,19.83,145.12,0.0,13.0,0.0,34.28,7.36,27.9,8.67,0,0,0,1,202,0,0.8
1,GT,16,5,169,3,0,0,0,0,GT,71.98,10.03,0,Sai Sudharsan,MI,field first,Sai Sudharsan,62,39,4,2,Sherfane Rutherford,9,4,0,1,Satyanarayana Raju,1.5,0,30,0,Hardik Pandya,4.0,0,29,2,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,48.17,141.32,19.83,145.12,0.0,13.0,0.0,34.28,7.36,27.9,8.67,0,0,0,1,201,0,0.8
1,GT,16,6,170,3,0,0,0,0,GT,71.98,10.0,0,Sherfane Rutherford,MI,field first,Sherfane Rutherford,10,5,0,1,Sai Sudharsan,62,39,4,2,Satyanarayana Raju,1.6,0,31,0,Hardik Pandya,4.0,0,29,2,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,19.83,145.12,48.17,141.32,0.0,13.0,0.0,34.28,7.36,27.9,8.67,0,0,0,1,200,0,0.67
1,GT,17,1,176,3,1,0,0,0,GT,71.12,10.25,0,Sherfane Rutherford,MI,field first,Sherfane Rutherford,16,6,0,2,Sai Sudharsan,62,39,4,2,Trent Boult,3.1,0,31,0,Satyanarayana Raju,2.0,0,31,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,19.83,145.12,48.17,141.32,26.91,8.29,19.4,0.0,13.0,0.0,8.67,0,0,0,1,205,0,0.64
1,GT,17,2,176,3,0,1,0,0,GT,75.22,10.15,0,Sherfane Rutherford,MI,field first,Sherfane Rutherford,16,7,0,2,Sai Sudharsan,62,39,4,2,Trent Boult,3.2,0,31,0,Satyanarayana Raju,2.0,0,31,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,19.83,145.12,48.17,141.32,26.91,8.29,19.4,0.0,13.0,0.0,8.67,0,0,0,1,203,0,0.66
1,GT,17,3,177,3,0,0,0,0,GT,75.22,10.11,0,Sherfane Rutherford,MI,field first,Sherfane Rutherford,17,8,0,2,Sai Sudharsan,62,39,4,2,Trent Boult,3.3,0,32,0,Satyanarayana Raju,2.0,0,31,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,19.83,145.12,48.17,141.32,26.91,8.29,19.4,0.0,13.0,0.0,8.67,0,0,0,1,202,0,0.68
1,GT,17,4,178,3,0,0,0,0,GT,74.43,10.07,0,Sai Sudharsan,MI,field first,Sai Sudharsan,63,40,4,2,Sherfane Rutherford,17,8,0,2,Trent Boult,3.4,0,33,0,Satyanarayana Raju,2.0,0,31,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,48.17,141.32,19.83,145.12,26.91,8.29,19.4,0.0,13.0,0.0,8.67,0,0,0,1,201,0,0.69
1,GT,17,5,179,3,0,0,0,0,GT,72.81,10.03,0,Sherfane Rutherford,MI,field first,Sherfane Rutherford,18,9,0,2,Sai Sudharsan,63,40,4,2,Trent Boult,3.5,0,34,0,Satyanarayana Raju,2.0,0,31,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,19.83,145.12,48.17,141.32,26.91,8.29,19.4,0.0,13.0,0.0,8.67,0,0,0,1,201,0,0.67
1,GT,17,6,179,4,0,0,1,0,GT,72.81,9.94,0,Sherfane Rutherford,MI,field first,Sherfane Rutherford,18,9,0,2,Unknown,0,0,0,0,Trent Boult,3.6,0,34,1,Satyanarayana Raju,2.0,0,31,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,19.83,145.12,0,0,26.91,8.29,19.4,0.0,13.0,0.0,8.67,0,0,0,1,199,0,0.7
1,GT,18,1,179,4,0,1,0,0,GT,71.12,9.85,0,Sherfane Rutherford,MI,field first,Sherfane Rutherford,18,10,0,2,Rahul Tewatia,0,0,0,0,Deepak Chahar,3.1,0,32,0,Trent Boult,4.0,0,34,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,19.83,145.12,46.36,133.64,28.7,7.99,21.5,26.91,8.29,19.4,8.67,0,0,0,1,197,0,0.67
1,GT,18,2,179,6,0,0,1,0,GT,69.36,9.76,0,Rashid Khan,MI,field first,Rashid Khan,0,0,0,0,Unknown,0,0,0,0,Deepak Chahar,3.2,0,32,1,Trent Boult,4.0,0,34,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,14.72,161.72,0,0,28.7,7.99,21.5,26.91,8.29,19.4,8.67,0,0,0,1,195,0,0.45
1,GT,18,3,179,6,0,1,0,0,GT,65.68,9.67,0,Kagiso Rabada,MI,field first,Kagiso Rabada,0,1,0,0,Rashid Khan,0,0,0,0,Deepak Chahar,3.3,0,32,1,Trent Boult,4.0,0,34,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,12.11,106.73,14.72,161.72,28.7,7.99,21.5,26.91,8.29,19.4,8.67,0,0,0,1,194,0,0.68
1,GT,18,4,185,6,1,0,0,0,GT,63.76,9.91,0,Kagiso Rabada,MI,field first,Kagiso Rabada,6,2,0,1,Rashid Khan,0,0,0,0,Deepak Chahar,3.4,0,38,1,Trent Boult,4.0,0,34,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,12.11,106.73,14.72,161.72,28.7,7.99,21.5,26.91,8.29,19.4,8.67,0,0,0,1,198,0,0.7
1,GT,18,5,186,6,0,0,0,0,GT,67.54,9.87,0,Kagiso Rabada,MI,field first,Kagiso Rabada,7,3,0,1,Rashid Khan,0,0,0,0,Deepak Chahar,3.5,0,39,1,Trent Boult,4.0,0,34,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,12.11,106.73,14.72,161.72,28.7,7.99,21.5,26.91,8.29,19.4,8.67,0,0,0,1,198,0,0.69
1,GT,18,6,186,6,0,1,0,0,GT,67.54,9.78,0,Rashid Khan,MI,field first,Rashid Khan,0,1,0,0,Kagiso Rabada,7,3,0,1,Deepak Chahar,3.6,0,39,1,Trent Boult,4.0,0,34,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,14.72,161.72,12.11,106.73,28.7,7.99,21.5,26.91,8.29,19.4,8.67,0,0,0,1,196,0,0.47
1,GT,19,1,187,6,0,0,0,0,GT,65.67,9.75,0,Kagiso Rabada,MI,field first,Kagiso Rabada,7,4,0,1,Rashid Khan,0,1,0,0,Satyanarayana Raju,2.1,0,31,0,Deepak Chahar,4.0,0,39,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,12.11,106.73,14.72,161.72,0.0,13.0,0.0,28.7,7.99,21.5,8.67,0,0,0,1,195,0,0.66
1,GT,19,2,188,6,0,0,0,1,GT,66.61,9.8,0,Rashid Khan,MI,field first,Rashid Khan,0,1,0,0,Kagiso Rabada,7,4,0,1,Satyanarayana Raju,2.1,0,32,0,Deepak Chahar,4.0,0,39,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,14.72,161.72,12.11,106.73,0.0,13.0,0.0,28.7,7.99,21.5,8.67,0,0,0,1,195,0,0.4
1,GT,19,3,194,6,0,1,0,0,GT,71.1,9.94,0,Rashid Khan,MI,field first,Rashid Khan,6,3,0,1,Kagiso Rabada,7,4,0,1,Satyanarayana Raju,2.3,0,38,0,Deepak Chahar,4.0,0,39,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,14.72,161.72,12.11,106.73,0.0,13.0,0.0,28.7,7.99,21.5,8.67,0,0,0,1,199,0,0.42
1,GT,19,4,194,7,0,0,1,0,GT,69.35,9.86,0,Kagiso Rabada,MI,field first,Kagiso Rabada,7,4,0,1,Unknown,0,0,0,0,Satyanarayana Raju,2.4,0,38,1,Deepak Chahar,4.0,0,39,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,12.11,106.73,0,0,0.0,13.0,0.0,28.7,7.99,21.5,8.67,0,0,0,1,197,0,0.73
1,GT,19,5,195,7,0,0,0,0,GT,67.53,9.83,0,Sai Kishore,MI,field first,Sai Kishore,1,1,0,0,Kagiso Rabada,7,4,0,1,Satyanarayana Raju,2.5,0,39,1,Deepak Chahar,4.0,0,39,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,13.0,216.66,12.11,106.73,0.0,13.0,0.0,28.7,7.99,21.5,8.67,0,0,0,1,197,0,0.66
1,GT,19,6,196,7,0,0,0,1,GT,68.45,9.88,0,Kagiso Rabada,MI,field first,Kagiso Rabada,7,4,0,1,Sai Kishore,1,1,0,0,Satyanarayana Raju,2.5,0,40,1,Deepak Chahar,4.0,0,39,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,12.11,106.73,13.0,216.66,0.0,13.0,0.0,28.7,7.99,21.5,8.67,0,0,0,1,196,0,0.71
2,MI,0,1,0,0,0,1,0,0,GT,66.6,,9.93,Rohit Sharma,MI,field first,Rohit Sharma,0,1,0,0,Ryan Rickelton,0,0,0,0,Mohammed Siraj,0.1,0,0,0,Unknown,0,0,0,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,4.71,88.0,13.0,185.71,26.6,9.85,16.2,0,0,0,1,0,0,5.0,0.26
2,MI,0,2,4,0,1,0,0,0,GT,69.79,12.0,9.81,Rohit Sharma,MI,field first,Rohit Sharma,4,2,1,0,Ryan Rickelton,0,0,0,0,Mohammed Siraj,0.2,0,4,0,Unknown,0,0,0,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,4.71,88.0,13.0,185.71,26.6,9.85,16.2,0,0,0,1,0,0,240,4.9,0.27
2,MI,0,3,8,0,1,0,0,0,GT,67.17,16.0,9.69,Rohit Sharma,MI,field first,Rohit Sharma,8,3,2,0,Ryan Rickelton,0,0,0,0,Mohammed Siraj,0.3,0,8,0,Unknown,0,0,0,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,4.71,88.0,13.0,185.71,26.6,9.85,16.2,0,0,0,1,0,0,320,4.8,0.25
2,MI,0,4,8,1,0,0,1,0,GT,64.39,12.0,9.78,Ryan Rickelton,MI,field first,Ryan Rickelton,0,0,0,0,Unknown,0,0,0,0,Mohammed Siraj,0.4,0,8,1,Unknown,0,0,0,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,13.0,185.71,0,0,26.6,9.85,16.2,0,0,0,1,0,0,240,5.4,0.33
2,MI,0,5,8,1,0,1,0,0,GT,69.68,9.6,9.86,Tilak Varma,MI,field first,Tilak Varma,0,1,0,0,Ryan Rickelton,0,0,0,0,Mohammed Siraj,0.5,0,8,1,Unknown,0,0,0,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,13.0,185.71,26.6,9.85,16.2,0,0,0,1,0,0,192,5.4,0.38
2,MI,0,6,9,1,0,0,0,0,GT,70.71,9.0,9.89,Tilak Varma,MI,field first,Tilak Varma,1,2,0,0,Ryan Rickelton,0,0,0,0,Mohammed Siraj,0.6,0,9,1,Unknown,0,0,0,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,13.0,185.71,26.6,9.85,16.2,0,0,0,1,0,0,180,5.4,0.32
2,MI,1,1,9,1,0,1,0,0,GT,71.18,7.71,9.98,Tilak Varma,MI,field first,Tilak Varma,1,3,0,0,Ryan Rickelton,0,0,0,0,Kagiso Rabada,0.1,0,0,0,Mohammed Siraj,1.0,0,9,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,13.0,185.71,22.12,8.5,15.6,26.6,9.85,16.2,7.0,0,1,0,0,154,5.5,0.26
2,MI,1,2,9,1,0,1,0,0,GT,72.73,6.75,10.07,Tilak Varma,MI,field first,Tilak Varma,1,4,0,0,Ryan Rickelton,0,0,0,0,Kagiso Rabada,0.2,0,0,0,Mohammed Siraj,1.0,0,9,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,13.0,185.71,22.12,8.5,15.6,26.6,9.85,16.2,7.0,0,1,0,0,135,5.5,0.2
2,MI,1,3,13,1,1,0,0,0,GT,74.24,8.66,9.95,Tilak Varma,MI,field first,Tilak Varma,5,5,1,0,Ryan Rickelton,0,0,0,0,Kagiso Rabada,0.3,0,4,0,Mohammed Siraj,1.0,0,9,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,13.0,185.71,22.12,8.5,15.6,26.6,9.85,16.2,7.0,0,1,0,0,173,5.5,0.29
2,MI,1,4,17,1,1,0,0,0,GT,71.72,10.2,9.82,Tilak Varma,MI,field first,Tilak Varma,9,6,2,0,Ryan Rickelton,0,0,0,0,Kagiso Rabada,0.4,0,8,0,Mohammed Siraj,1.0,0,9,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,13.0,185.71,22.12,8.5,15.6,26.6,9.85,16.2,7.0,0,1,0,0,204,5.4,0.31
2,MI,1,5,23,1,1,0,0,0,GT,68.4,12.54,9.58,Tilak Varma,MI,field first,Tilak Varma,15,7,2,1,Ryan Rickelton,0,0,0,0,Kagiso Rabada,0.5,0,14,0,Mohammed Siraj,1.0,0,9,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,13.0,185.71,22.12,8.5,15.6,26.6,9.85,16.2,7.0,0,1,0,0,251,5.3,0.35
2,MI,1,6,24,1,0,0,0,0,GT,63.38,12.0,9.61,Tilak Varma,MI,field first,Tilak Varma,16,8,2,1,Ryan Rickelton,0,0,0,0,Kagiso Rabada,0.6,0,15,0,Mohammed Siraj,1.0,0,9,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,13.0,185.71,22.12,8.5,15.6,26.6,9.85,16.2,7.0,0,1,0,0,240,5.3,0.36
2,MI,2,1,25,1,0,0,0,0,GT,63.38,11.53,9.64,Tilak Varma,MI,field first,Tilak Varma,17,9,2,1,Ryan Rickelton,0,0,0,0,Mohammed Siraj,1.1,0,10,1,Kagiso Rabada,1.0,0,15,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,13.0,185.71,26.6,9.85,16.2,22.12,8.5,15.6,7.0,0,1,0,0,231,5.3,0.37
2,MI,2,2,25,1,0,1,0,0,GT,63.37,10.71,9.74,Ryan Rickelton,MI,field first,Ryan Rickelton,0,1,0,0,Tilak Varma,17,9,2,1,Mohammed Siraj,1.2,0,10,1,Kagiso Rabada,1.0,0,15,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,13.0,185.71,39.56,145.64,26.6,9.85,16.2,22.12,8.5,15.6,7.0,0,1,0,0,214,5.4,0.4
2,MI,2,3,25,1,0,1,0,0,GT,65.14,10.0,9.83,Ryan Rickelton,MI,field first,Ryan Rickelton,0,2,0,0,Tilak Varma,17,9,2,1,Mohammed Siraj,1.3,0,10,1,Kagiso Rabada,1.0,0,15,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,13.0,185.71,39.56,145.64,26.6,9.85,16.2,22.12,8.5,15.6,7.0,0,1,0,0,200,5.4,0.4
2,MI,2,4,29,1,1,0,0,0,GT,66.24,10.87,9.69,Ryan Rickelton,MI,field first,Ryan Rickelton,4,3,1,0,Tilak Varma,17,9,2,1,Mohammed Siraj,1.4,0,14,1,Kagiso Rabada,1.0,0,15,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,13.0,185.71,39.56,145.64,26.6,9.85,16.2,22.12,8.5,15.6,7.0,0,1,0,0,217,5.3,0.42
2,MI,2,5,29,1,0,1,0,0,GT,63.63,10.23,9.79,Ryan Rickelton,MI,field first,Ryan Rickelton,4,4,1,0,Tilak Varma,17,9,2,1,Mohammed Siraj,1.5,0,14,1,Kagiso Rabada,1.0,0,15,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,13.0,185.71,39.56,145.64,26.6,9.85,16.2,22.12,8.5,15.6,7.0,0,1,0,0,205,5.4,0.42
2,MI,2,6,30,1,0,0,0,0,GT,64.09,10.0,9.82,Ryan Rickelton,MI,field first,Ryan Rickelton,5,5,1,0,Tilak Varma,17,9,2,1,Mohammed Siraj,1.6,0,15,1,Kagiso Rabada,1.0,0,15,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,13.0,185.71,39.56,145.64,26.6,9.85,16.2,22.12,8.5,15.6,7.0,0,1,0,0,200,5.4,0.41
2,MI,3,1,30,1,0,1,0,0,GT,65.02,9.47,9.92,Ryan Rickelton,MI,field first,Ryan Rickelton,5,6,1,0,Tilak Varma,17,9,2,1,Ishant Sharma,0.1,0,0,0,Mohammed Siraj,2.0,0,15,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,13.0,185.71,39.56,145.64,34.34,8.25,24.9,26.6,9.85,16.2,8.67,0,1,0,0,189,5.5,0.36
2,MI,3,2,31,1,0,0,0,1,GT,66.95,9.78,9.96,Ryan Rickelton,MI,field first,Ryan Rickelton,5,6,1,0,Tilak Varma,17,9,2,1,Ishant Sharma,0.1,0,1,0,Mohammed Siraj,2.0,0,15,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,13.0,185.71,39.56,145.64,34.34,8.25,24.9,26.6,9.85,16.2,8.67,0,1,0,0,194,5.5,0.37
2,MI,3,3,32,1,0,1,0,0,GT,66.65,9.14,10.0,Tilak Varma,MI,field first,Tilak Varma,17,10,2,1,Ryan Rickelton,6,7,1,0,Ishant Sharma,0.3,0,2,0,Mohammed Siraj,2.0,0,15,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,13.0,185.71,34.34,8.25,24.9,26.6,9.85,16.2,8.67,0,1,0,0,183,5.5,0.25
2,MI,3,4,32,1,0,1,0,0,GT,67.92,8.72,10.1,Tilak Varma,MI,field first,Tilak Varma,17,11,2,1,Ryan Rickelton,6,7,1,0,Ishant Sharma,0.4,0,2,0,Mohammed Siraj,2.0,0,15,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,13.0,185.71,34.34,8.25,24.9,26.6,9.85,16.2,8.67,0,1,0,0,174,5.5,0.23
2,MI,3,5,32,1,0,1,0,0,GT,70.47,8.34,10.21,Tilak Varma,MI,field first,Tilak Varma,17,12,2,1,Ryan Rickelton,6,7,1,0,Ishant Sharma,0.5,0,2,0,Mohammed Siraj,2.0,0,15,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,13.0,185.71,34.34,8.25,24.9,26.6,9.85,16.2,8.67,0,1,0,0,167,5.6,0.21
2,MI,3,6,32,1,0,1,0,0,GT,75.01,8.0,10.31,Tilak Varma,MI,field first,Tilak Varma,17,13,2,1,Ryan Rickelton,6,7,1,0,Ishant Sharma,0.6,0,2,0,Mohammed Siraj,2.0,0,15,1,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,13.0,185.71,34.34,8.25,24.9,26.6,9.85,16.2,8.67,0,1,0,0,160,5.7,0.2
2,MI,4,1,33,1,0,0,0,1,GT,75.01,7.92,10.36,Ryan Rickelton,MI,field first,Ryan Rickelton,6,8,1,0,Tilak Varma,17,13,2,1,Mohammed Siraj,2.1,0,15,1,Ishant Sharma,1.0,0,2,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,13.0,185.71,39.56,145.64,26.6,9.85,16.2,34.34,8.25,24.9,8.67,0,1,0,0,158,5.7,0.33
2,MI,4,2,34,1,0,0,0,0,GT,76.21,7.84,10.4,Tilak Varma,MI,field first,Tilak Varma,18,14,2,1,Ryan Rickelton,6,8,1,0,Mohammed Siraj,2.2,0,16,1,Ishant Sharma,1.0,0,2,0,"Narendra Modi Stadium, Ahmedabad",69,26.14,8.33,39.56,145.64,13.0,185.71,26.6,9.85,16.2,34.34,8.25,24.9,8.67,0,1,0,0,157,5.7,0.16
