batting_team,over_number,ball_number,runs_scored,boundaries,dot_balls,wickets,extras,striker_batsman,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken
SRH,19,19.6,0,0,1,0,0,Abdul Samad,Abdul Samad,21,10,1,2,Hooda,0,0,0,0,Unadkat,3.0,0,26,0,Mishra,4.0,0,23,2
SRH,19,19.5,6,1,0,0,0,Abdul Samad,Abdul Samad,21,9,1,2,Hooda,0,0,0,0,Unadkat,2.0,0,26,0,Mishra,4.0,0,23,2
SRH,19,19.4,0,0,1,0,0,Abdul Samad,Abdul Samad,15,8,1,1,Hooda,0,0,0,0,Unadkat,2.0,0,20,0,Mishra,4.0,0,23,2
SRH,19,19.3,0,0,1,0,0,Abdul Samad,Abdul Samad,15,7,1,1,Hooda,0,0,0,0,Unadkat,2.0,0,20,0,Mishra,4.0,0,23,2
SRH,19,19.2,6,1,0,0,0,Abdul Samad,Abdul Samad,15,6,1,1,Hooda,0,0,0,0,Unadkat,2.0,0,20,0,Mishra,4.0,0,23,2
SRH,19,19.1,1,0,0,0,0,Abdul Samad,Abdul Samad,9,5,1,0,Hooda,0,0,0,0,Unadkat,2.0,0,14,0,Mishra,4.0,0,23,2
SRH,18,18.6,0,0,0,1,0,Rashid,Abdul Samad,8,4,1,0,Hooda,0,0,0,0,Mishra,4.0,0,23,2,Thakur,3.0,0,23,1
SRH,18,18.5,0,0,1,0,0,Rashid,Abdul Samad,8,4,1,0,Rashid,4,2,1,0,Mishra,3.0,0,23,1,Thakur,3.0,0,23,1
SRH,18,18.4,4,1,0,0,0,Rashid,Abdul Samad,8,4,1,0,Rashid,4,1,1,0,Mishra,3.0,0,23,1,Thakur,3.0,0,23,1
SRH,18,18.3,0,0,0,1,0,Sundar,Abdul Samad,8,4,1,0,,0,0,0,0,Mishra,3.0,0,19,1,Thakur,3.0,0,23,1
SRH,18,18.2,1,0,0,0,0,Abdul Samad,Sundar,17,27,0,0,Abdul Samad,8,4,1,0,Mishra,3.0,0,19,0,Thakur,3.0,0,23,1
SRH,18,18.1,1,0,0,0,0,Sundar,Sundar,17,27,0,0,Abdul Samad,7,3,1,0,Mishra,3.0,0,18,0,Thakur,3.0,0,23,1
SRH,17,17.6,2,0,0,0,0,Abdul Samad,Sundar,16,26,0,0,Abdul Samad,7,3,1,0,Thakur,3.0,0,23,1,Mishra,3.0,0,17,0
SRH,17,17.5,1,0,0,0,0,Sundar,Sundar,16,26,0,0,Abdul Samad,5,2,1,0,Thakur,2.0,0,21,1,Mishra,3.0,0,17,0
SRH,17,17.4,1,0,0,0,0,Abdul Samad,Sundar,15,25,0,0,Abdul Samad,5,2,1,0,Thakur,2.0,0,20,1,Mishra,3.0,0,17,0
SRH,17,17.3,4,1,0,0,0,Abdul Samad,Sundar,15,25,0,0,Abdul Samad,4,1,1,0,Thakur,2.0,0,19,1,Mishra,3.0,0,17,0
SRH,17,17.2,0,0,0,1,0,Tripathi,Sundar,15,25,0,0,,0,0,0,0,Thakur,2.0,0,15,1,Mishra,3.0,0,17,0
SRH,17,17.1,2,0,0,0,0,Tripathi,Tripathi,36,40,4,0,Sundar,15,25,0,0,Thakur,2.0,0,15,0,Mishra,3.0,0,17,0
SRH,16,16.6,1,0,0,0,1,Tripathi,Tripathi,34,39,4,0,Sundar,15,25,0,0,Mishra,3.0,0,17,0,Krunal,4.0,0,18,3
SRH,16,16.5,4,1,0,0,0,Tripathi,Tripathi,33,38,4,0,Sundar,15,25,0,0,Mishra,2.0,0,17,0,Krunal,4.0,0,18,3
SRH,16,16.4,1,0,0,0,0,Sundar,Tripathi,29,37,3,0,Sundar,15,25,0,0,Mishra,2.0,0,13,0,Krunal,4.0,0,18,3
SRH,16,16.3,1,0,0,0,0,Tripathi,Tripathi,29,37,3,0,Sundar,14,24,0,0,Mishra,2.0,0,12,0,Krunal,4.0,0,18,3
SRH,16,16.2,0,0,1,0,0,Tripathi,Tripathi,28,36,3,0,Sundar,14,24,0,0,Mishra,2.0,0,11,0,Krunal,4.0,0,18,3
SRH,16,16.1,1,0,0,0,0,Sundar,Tripathi,28,35,3,0,Sundar,14,24,0,0,Mishra,2.0,0,11,0,Krunal,4.0,0,18,3
SRH,15,15.6,0,0,1,0,0,Tripathi,Tripathi,28,35,3,0,Sundar,13,23,0,0,Krunal,4.0,0,18,3,Mishra,2.0,0,10,0
SRH,15,15.5,0,0,1,0,0,Tripathi,Tripathi,28,34,3,0,Sundar,13,23,0,0,Krunal,3.0,0,18,3,Mishra,2.0,0,10,0
