over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 16 • LSG 127/5,LSG won by 5 wickets (with 24 balls remaining),LSG 100%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 1 • SRH 5/0,Live Forecast: SRH 165,LSG 50.27%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 2 • SRH 15/0,Live Forecast: SRH 168,SRH 53.21%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 3 • SRH 21/1,Mayank Agarawal c Stoinis b Pandya 8 (7b 1x4 0x6 14m) SR: 114.28;W;Live Forecast: SRH 166,SRH 50.89%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 4 • SRH 24/1,Live Forecast: SRH 162,LSG 53.76%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 5 • SRH 33/1,Live Forecast: SRH 164,LSG 51.44%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 6 • SRH 43/1,Live Forecast: SRH 167,SRH 52.05%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 7 • SRH 48/1,Live Forecast: SRH 178,SRH 64.4%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 8 • SRH 50/3,Anmolpreet Singh lbw b Pandya 31 (26b 3x4 1x6 38m) SR: 119.23;W;Aiden Markram b Pandya 0 (1b 0x4 0x6 2m) SR: 0;W;Live Forecast: SRH 166,SRH 50.89%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 9 • SRH 55/4,Harry Brook st †Pooran b Ravi Bishnoi 3 (4b 0x4 0x6 5m) SR: 75;W;Live Forecast: SRH 147,LSG 70.04%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
