batting_team,over_number,ball_number,runs_scored,boundaries,dot_balls,wickets,extras,striker_batsman,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken
PBKS,19,19.1,19,3,1,0,1,Shashank Singh,Livingstone,12,12,1,0,Shashank Singh,9,6,1,0,Haq,3.0,0,25,0,Krunal,3.0,0,26,0
PBKS,18,18.1,7,1,2,0,0,Livingstone,Livingstone,5,8,0,0,Shashank Singh,8,5,1,0,Krunal,2.0,0,19,0,Haq,3.0,0,24,0
PBKS,17,17.1,8,1,1,0,1,Livingstone,Livingstone,3,4,0,0,Shashank Singh,6,3,1,0,Haq,2.0,0,21,0,Mohsin Khan,4.0,0,34,2
PBKS,16,16.1,4,0,0,2,0,Shashank Singh,S Dhawan,71,49,7,3,Livingstone,2,3,0,0,Mohsin Khan,3.0,0,31,0,Yadav,4.0,0,27,3
PBKS,15,15.1,4,0,2,1,1,Livingstone,S Dhawan,70,48,7,3,Sharma,7,7,1,0,Yadav,3.0,0,26,2,Mohsin Khan,3.0,0,30,0
PBKS,14,14.1,7,1,3,0,1,Sharma,S Dhawan,67,45,7,3,Sharma,5,4,1,0,Mohsin Khan,2.0,0,27,0,Yadav,3.0,0,24,2
PBKS,13,13.1,8,1,2,1,0,Sharma,S Dhawan,67,45,7,3,Prabhsimran,13,5,1,1,Yadav,2.0,0,17,1,Ravi Bishnoi,3.0,0,25,0
PBKS,12,12.1,14,2,0,0,0,Prabhsimran,S Dhawan,64,42,7,3,Prabhsimran,2,2,0,0,Ravi Bishnoi,2.0,0,12,0,Yadav,2.0,0,16,1
PBKS,11,11.1,6,1,2,1,0,S Dhawan,S Dhawan,59,40,6,3,Bairstow,42,27,3,3,Yadav,1.0,0,10,0,Ravi Bishnoi,2.0,0,11,0
PBKS,10,10.1,3,0,4,0,0,Bairstow,S Dhawan,56,37,6,3,Bairstow,42,24,3,3,Ravi Bishnoi,1.0,0,8,0,Yadav,1.0,0,10,0
PBKS,9,9.1,10,2,2,0,0,S Dhawan,S Dhawan,51,34,5,3,Bairstow,37,21,2,3,Yadav,0,0,0,0,Krunal,2.0,0,19,0
PBKS,8,8.1,15,2,1,0,0,Bairstow,S Dhawan,50,32,5,3,Bairstow,29,17,2,2,Krunal,1.0,0,10,0,Ravi Bishnoi,1.0,0,8,0
PBKS,7,7.1,8,1,3,0,0,S Dhawan,S Dhawan,43,28,5,2,Bairstow,22,15,2,1,Ravi Bishnoi,0,0,0,0,Krunal,1.0,0,4,0
PBKS,6,6.1,4,0,2,0,0,S Dhawan,S Dhawan,41,25,5,2,Bairstow,20,12,2,1,Krunal,0,0,0,0,Mohsin Khan,2.0,0,23,0
PBKS,5,5.1,16,3,1,0,0,Bairstow,S Dhawan,30,21,4,1,Bairstow,19,10,2,1,Mohsin Khan,1.0,0,11,0,Haq,2.0,0,17,0
PBKS,4,4.1,6,0,1,0,0,S Dhawan,S Dhawan,22,16,3,1,Bairstow,18,9,2,1,Haq,1.0,0,12,0,Mohsin Khan,1.0,0,7,0
PBKS,3,3.1,7,1,4,0,0,S Dhawan,S Dhawan,22,14,3,1,Bairstow,10,5,2,0,Mohsin Khan,0,0,0,0,Siddharth,2.0,0,21,0
PBKS,2,2.1,16,3,1,0,0,S Dhawan,S Dhawan,8,10,1,0,Bairstow,9,3,2,0,Siddharth,1.0,0,6,0,Haq,1.0,0,11,0
PBKS,1,1.1,11,2,1,0,0,Bairstow,S Dhawan,5,7,1,0,,0,0,0,0,Haq,0,0,0,0,Siddharth,1.0,0,5,0
PBKS,0,0.1,5,1,4,0,0,S Dhawan,S Dhawan,0,1,0,0,,0,0,0,0,Siddharth,0,0,0,0,,0,0,0,0
