over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • SRH 166/8,Abdul Samad c AS Roy b Varun 21 (18b 3x4 0x6 34m) SR: 116.66;W;KKR won by 5 runs,KKR 100%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 1 • KKR 8/0,Live Forecast: KKR 176,KKR 58.31%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 2 • KKR 16/2,Rahmanullah Gurbaz c Brook b Jansen 0 (1b 0x4 0x6 7m) SR: 0;W;Venkatesh Iyer c †Klaasen b Jansen 7 (4b 1x4 0x6 6m) SR: 175;W;Live Forecast: KKR 174,KKR 56.07%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 3 • KKR 20/2,Live Forecast: KKR 170,KKR 51.52%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 4 • KKR 27/2,Live Forecast: KKR 167,SRH 51.91%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 5 • KKR 40/3,Jason Roy c Agarwal b Kartik Tyagi 20 (19b 4x4 0x6 27m) SR: 105.26;W;Live Forecast: KKR 170,KKR 51.52%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 6 • KKR 49/3,Live Forecast: KKR 179,KKR 61.61%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 7 • KKR 54/3,Live Forecast: KKR 179,KKR 61.61%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 8 • KKR 61/3,Live Forecast: KKR 176,KKR 58.31%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 9 • KKR 73/3,Live Forecast: KKR 178,KKR 60.52%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 10 • KKR 90/3,Live Forecast: KKR 204,KKR 83.42%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 11 • KKR 95/3,Live Forecast: KKR 197,KKR 78.53%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
