over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
19,GT,163/4,N/A,N/A,8.58,N/A,GT,100.0,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
1,DC,11/0,172,N/A,11.00,N/A,DC,59.0,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
2,DC,20/0,172,N/A,10.00,N/A,DC,59.0,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
3,DC,29/1,173,N/A,9.67,N/A,DC,60.11,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
4,DC,33/1,165,N/A,8.25,N/A,DC,51.0,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
5,DC,42/2,166,N/A,8.40,N/A,DC,52.15,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
6,DC,52/2,169,N/A,8.67,N/A,DC,55.6,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
7,DC,63/2,185,N/A,9.00,N/A,DC,72.36,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
8,DC,67/2,180,N/A,8.38,N/A,DC,67.54,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
9,DC,70/4,161,N/A,7.78,N/A,GT,53.63,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
10,DC,78/4,160,N/A,7.80,N/A,GT,54.79,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
11,DC,88/4,166,N/A,8.00,N/A,DC,52.15,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
12,DC,100/4,174,N/A,8.33,N/A,DC,61.21,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
13,DC,107/5,171,N/A,8.23,N/A,DC,57.87,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
14,DC,112/5,165,N/A,8.00,N/A,DC,51.0,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
15,DC,121/5,167,N/A,8.07,N/A,DC,53.31,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
16,DC,126/5,165,N/A,7.88,N/A,DC,51.0,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
17,DC,132/6,161,N/A,7.76,N/A,GT,53.63,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
18,DC,141/6,161,N/A,7.83,N/A,GT,53.63,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
