player_name,player_role,matches,innings,overs,maidens,runs_conceded,wickets,average,economy,strike_rate
Khaleel Ahmed,bowler,57,57,,,,74,25.41,8.84,17.2
Mukesh Kumar,bowler,20,20,,,,24,28.91,10.43,16.6
Anrich Nortje,bowler,46,46,,,,60,26.23,8.96,17.5
Mitchell Marsh,bowler,42,34,,,,37,21.48,8.51,15.1
Kuldeep Yadav,bowler,84,82,,,,87,27.44,8.20,20.0
