player_name,player_role,matches,innings,overs,maidens,runs_conceded,wickets,average,economy,strike_rate
Hardik Pandya,bowler,137,93,,,,64,33.59,9.09,22.1
Jasprit Bumrah,bowler,133,133,,,,165,22.51,7.30,18.5
Nuwan Thushara,bowler,7,7,,,,8,32.12,9.88,19.5
Gerald Coetzee,bowler,10,10,,,,13,26.23,10.17,15.4
Mohammad Nabi,bowler,24,23,,,,15,34.46,7.43,27.8
Piyush Chawla,bowler,192,191,,,,192,26.60,7.96,20.0
Tilak Varma,bowler,38,4,,,,0,-,7.63,-
