over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 8 • RR 74/1,Jos Buttler b Chawla 35 (25b 6x4 0x6 36m) SR: 140;W;RR needed 106 runs from 72 balls,RR 73.89%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 9 • RR 83/1,RR needed 97 runs from 66 balls,RR 71.19%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 10 • RR 95/1,RR needed 85 runs from 60 balls,RR 75.11%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 11 • RR 110/1,RR needed 70 runs from 54 balls,RR 94.24%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 12 • RR 113/1,RR needed 67 runs from 48 balls,RR 91.72%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 13 • RR 123/1,RR needed 57 runs from 42 balls,RR 94.54%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 14 • RR 135/1,RR needed 45 runs from 36 balls,RR 96.64%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 15 • RR 151/1,RR needed 29 runs from 30 balls,RR 99.24%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 16 • RR 160/1,RR needed 20 runs from 24 balls,RR 99.65%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 17 • RR 170/1,RR needed 10 runs from 18 balls,RR 99.87%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 18 • RR 175/1,RR needed 5 runs from 12 balls,RR 99.87%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
