over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • LSG 128/7,KL Rahul c Yadav b Sharma 68 (61b 8x4 0x6 94m) SR: 111.47;W;Marcus Stoinis c Miller b Sharma 0 (1b 0x4 0x6 2m) SR: 0;W;Ayush Badoni run out (Shankar/Sharma) 8 (6b 0x4 0x6 22m) SR: 133.33;W;Deepak Hooda run out (Rashid Khan/†Saha) 2 (2b 0x4 0x6 4m) SR: 100;W;GT won by 7 runs,GT 100%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 1 • GT 4/0,Live Forecast: GT 159,LSG 56.67%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 2 • GT 5/1,Shubman Gill c Ravi Bishnoi b Pandya 0 (2b 0x4 0x6 9m) SR: 0;W;Live Forecast: GT 152,LSG 64.41%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 3 • GT 13/1,Live Forecast: GT 152,LSG 64.41%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 4 • GT 20/1,Live Forecast: GT 151,LSG 65.46%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 5 • GT 29/1,Live Forecast: GT 163,LSG 52.08%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 6 • GT 40/1,Live Forecast: GT 170,GT 55.98%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 7 • GT 44/1,Live Forecast: GT 170,GT 55.98%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 8 • GT 51/1,Live Forecast: GT 162,LSG 53.23%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 9 • GT 65/1,Live Forecast: GT 169,GT 54.84%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 10 • GT 71/1,Live Forecast: GT 180,GT 66.85%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 11 • GT 75/2,Wriddhiman Saha c Hooda b Pandya 47 (37b 6x4 0x6 51m) SR: 127.02;W;Live Forecast: GT 173,GT 59.36%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 12 • GT 78/3,Abhinav Manohar c Naveen-ul-Haq b Mishra 3 (5b 0x4 0x6 7m) SR: 60;W;Live Forecast: GT 156,LSG 60.05%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 13 • GT 85/3,Live Forecast: GT 152,LSG 64.41%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 14 • GT 89/3,Live Forecast: GT 147,LSG 69.53%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 15 • GT 92/4,Vijay Shankar b Naveen-ul-Haq 10 (12b 1x4 0x6 17m) SR: 83.33;W;Live Forecast: GT 140,LSG 75.95%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 16 • GT 97/4,Live Forecast: GT 136,LSG 79.17%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 17 • GT 102/4,Live Forecast: GT 131,LSG 82.73%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 18 • GT 121/4,Live Forecast: GT 143,LSG 73.32%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 19 • GT 126/4,Live Forecast: GT 138,LSG 77.6%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 20 • GT 135/6,Hardik Pandya c Rahul b Stoinis 66 (50b 2x4 4x6 89m) SR: 132;W;David Miller c Hooda b Stoinis 6 (12b 0x4 0x6 28m) SR: 50;W;Live Forecast: GT 135,LSG 79.92%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 1 • LSG 0/0,LSG needed 136 runs from 114 balls,LSG 74.64%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 2 • LSG 6/0,LSG needed 130 runs from 108 balls,LSG 74.89%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 3 • LSG 20/0,LSG needed 116 runs from 102 balls,LSG 83.74%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 4 • LSG 30/0,LSG needed 106 runs from 96 balls,LSG 90.08%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 5 • LSG 46/0,LSG needed 90 runs from 90 balls,LSG 96.06%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 6 • LSG 53/0,LSG needed 83 runs from 84 balls,LSG 97.05%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 7 • LSG 55/1,Kyle Mayers b Rashid Khan 24 (19b 2x4 1x6 31m) SR: 126.31;W;LSG needed 81 runs from 78 balls,LSG 95.04%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 8 • LSG 65/1,LSG needed 71 runs from 72 balls,LSG 95.45%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 9 • LSG 73/1,LSG needed 63 runs from 66 balls,LSG 96.47%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 10 • LSG 80/1,LSG needed 56 runs from 60 balls,LSG 97.54%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
