over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • PBKS 183/10,Kagiso Rabada run out (Mohammad Nabi/†Ishan Kishan) 8 (3b 0x4 1x6 5m) SR: 266.66;W;MI won by 9 runs,MI 100%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 1 • MI 7/0,Live Forecast: MI 179,MI 54.59%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 2 • MI 18/0,Live Forecast: MI 183,MI 58.98%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 3 • MI 27/1,Ishan Kishan c Harpreet Brar b Rabada 8 (8b 1x4 0x6 9m) SR: 100;W;Live Forecast: MI 182,MI 57.89%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 4 • MI 36/1,Live Forecast: MI 190,MI 66.31%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 5 • MI 43/1,Live Forecast: MI 186,MI 62.19%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 6 • MI 54/1,Live Forecast: MI 188,MI 64.28%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 7 • MI 58/1,Live Forecast: MI 180,MI 55.69%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 8 • MI 68/1,Live Forecast: MI 183,MI 58.98%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 9 • MI 77/1,Live Forecast: MI 192,MI 68.29%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 10 • MI 86/1,Live Forecast: MI 196,MI 72.05%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 11 • MI 96/1,Live Forecast: MI 200,MI 75.52%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 12 • MI 101/2,Rohit Sharma c Harpreet Brar b Curran 36 (25b 2x4 3x6 55m) SR: 144;W;Live Forecast: MI 191,MI 67.31%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 13 • MI 109/2,Live Forecast: MI 186,MI 62.19%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
