innings_num,batting_team,over_number,ball_number,total_score,total_wickets,boundaries,dot_balls,wickets,extras,favored_team,win_percentage,current_run_rate,required_run_rate,striker_batsman,toss_winner,toss_decision,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken,venue,matches_played,average_runs_per_wicket,average_runs_per_over,batsman1_historical_average,batsman1_historical_strike_rate,batsman2_historical_average,batsman2_historical_strike_rate,bowler1_historical_average,bowler1_historical_economy,bowler1_historical_strike_rate,bowler2_historical_average,bowler2_historical_economy,bowler2_historical_strike_rate,powerplay,middle_overs,death_overs,projected_score,pressure_index,model_win_probability
1,SRH,2,5,29,3,1,0,0,0,DC,58.72,10.23,0,Aniket Verma,SRH,bat first,Aniket Verma,4,2,1,0,Travis Head,16,7,3,0,Mitchell Starc,1.5,0,20,2,Mukesh Kumar,1.0,0,9,0,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,7.0,233.33,42.26,193.88,24.3,10.6,13.7,28.64,10.45,16.4,10.0,1.0,1,0,0,205,0,0.59
1,SRH,2,6,29,3,0,1,0,0,DC,56.71,9.66,0,Aniket Verma,SRH,bat first,Aniket Verma,4,3,1,0,Travis Head,16,7,3,0,Mitchell Starc,1.6,0,20,2,Mukesh Kumar,1.0,0,9,0,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,7.0,233.33,42.26,193.88,24.3,10.6,13.7,28.64,10.45,16.4,10.0,1.0,1,0,0,193,0,0.56
1,SRH,3,1,30,3,0,0,0,0,DC,55.7,9.47,0,Travis Head,SRH,bat first,Travis Head,17,8,3,0,Aniket Verma,4,3,1,0,Mukesh Kumar,1.1,0,10,0,Mitchell Starc,2.0,0,20,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,42.26,193.88,7.0,233.33,28.64,10.45,16.4,24.3,10.6,13.7,9.67,1.5,1,0,0,189,0,0.68
1,SRH,3,2,31,3,0,0,0,0,DC,56.71,9.3,0,Aniket Verma,SRH,bat first,Aniket Verma,5,4,1,0,Travis Head,17,8,3,0,Mukesh Kumar,1.2,0,11,0,Mitchell Starc,2.0,0,20,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,7.0,233.33,42.26,193.88,28.64,10.45,16.4,24.3,10.6,13.7,9.67,1.5,1,0,0,186,0,0.55
1,SRH,3,3,31,3,0,1,0,0,DC,57.72,8.85,0,Travis Head,SRH,bat first,Travis Head,17,9,3,0,Aniket Verma,5,4,1,0,Mukesh Kumar,1.3,0,11,0,Mitchell Starc,2.0,0,20,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,42.26,193.88,7.0,233.33,28.64,10.45,16.4,24.3,10.6,13.7,9.67,1.5,1,0,0,177,0,0.73
1,SRH,3,4,35,3,1,0,0,0,DC,57.72,9.54,0,Travis Head,SRH,bat first,Travis Head,21,10,4,0,Aniket Verma,5,4,1,0,Mukesh Kumar,1.4,0,15,0,Mitchell Starc,2.0,0,20,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,42.26,193.88,7.0,233.33,28.64,10.45,16.4,24.3,10.6,13.7,9.67,1.5,1,0,0,191,0,0.68
1,SRH,3,5,36,3,0,0,0,0,DC,56.71,9.39,0,Travis Head,SRH,bat first,Travis Head,22,11,4,0,Aniket Verma,5,4,1,0,Mukesh Kumar,1.5,0,16,0,Mitchell Starc,2.0,0,20,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,42.26,193.88,7.0,233.33,28.64,10.45,16.4,24.3,10.6,13.7,9.67,1.5,1,0,0,188,0,0.69
1,SRH,3,6,36,3,0,1,0,0,DC,55.7,9.0,0,Aniket Verma,SRH,bat first,Aniket Verma,5,5,1,0,Travis Head,22,11,4,0,Mukesh Kumar,1.6,0,16,0,Mitchell Starc,2.0,0,20,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,7.0,233.33,42.26,193.88,28.64,10.45,16.4,24.3,10.6,13.7,9.67,1.5,1,0,0,180,0,0.59
1,SRH,4,1,37,4,0,0,1,0,DC,56.71,8.88,0,Aniket Verma,SRH,bat first,Aniket Verma,5,5,1,0,Unknown,0,0,0,0,Mitchell Starc,2.1,0,20,3,Mukesh Kumar,2.0,0,17,0,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,7.0,233.33,0,0,24.3,10.6,13.7,28.64,10.45,16.4,9.67,1.5,1,0,0,178,0,0.53
1,SRH,4,2,38,4,0,0,0,0,DC,75.77,8.76,0,Heinrich Klaasen,SRH,bat first,Heinrich Klaasen,1,1,0,0,Aniket Verma,5,5,1,0,Mitchell Starc,2.2,0,21,3,Mukesh Kumar,2.0,0,17,0,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,40.72,171.38,7.0,233.33,24.3,10.6,13.7,28.64,10.45,16.4,9.67,1.5,1,0,0,175,0,0.53
1,SRH,4,3,40,4,0,1,0,0,DC,75.77,8.88,0,Heinrich Klaasen,SRH,bat first,Heinrich Klaasen,1,2,0,0,Aniket Verma,6,6,1,0,Mitchell Starc,2.3,0,23,3,Mukesh Kumar,2.0,0,17,0,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,40.72,171.38,7.0,233.33,24.3,10.6,13.7,28.64,10.45,16.4,9.67,1.5,1,0,0,178,0,0.54
1,SRH,4,4,46,4,1,0,0,0,DC,76.08,9.85,0,Heinrich Klaasen,SRH,bat first,Heinrich Klaasen,7,3,0,1,Aniket Verma,6,6,1,0,Mitchell Starc,2.4,0,29,3,Mukesh Kumar,2.0,0,17,0,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,40.72,171.38,7.0,233.33,24.3,10.6,13.7,28.64,10.45,16.4,9.67,1.5,1,0,0,197,0,0.58
1,SRH,4,5,50,4,1,0,0,0,DC,73.88,10.34,0,Heinrich Klaasen,SRH,bat first,Heinrich Klaasen,11,4,1,1,Aniket Verma,6,6,1,0,Mitchell Starc,2.5,0,33,3,Mukesh Kumar,2.0,0,17,0,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,40.72,171.38,7.0,233.33,24.3,10.6,13.7,28.64,10.45,16.4,9.67,1.5,1,0,0,207,0,0.58
1,SRH,4,6,50,4,0,1,0,0,DC,70.32,10.0,0,Heinrich Klaasen,SRH,bat first,Heinrich Klaasen,11,5,1,1,Aniket Verma,6,6,1,0,Mitchell Starc,2.6,0,33,3,Mukesh Kumar,2.0,0,17,0,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,40.72,171.38,7.0,233.33,24.3,10.6,13.7,28.64,10.45,16.4,9.67,1.5,1,0,0,200,0,0.62
1,SRH,5,6,58,4,0,0,0,0,DC,68.71,9.66,0,Heinrich Klaasen,SRH,bat first,Heinrich Klaasen,17,8,2,1,Aniket Verma,8,9,1,0,Axar Patel,0.6,0,8,0,Mitchell Starc,3.0,0,33,3,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,40.72,171.38,7.0,233.33,29.76,7.22,24.7,24.3,10.6,13.7,9.67,1.5,1,0,0,193,0,0.62
1,SRH,6,1,59,4,0,0,0,0,DC,68.71,9.56,0,Heinrich Klaasen,SRH,bat first,Heinrich Klaasen,18,9,2,1,Aniket Verma,8,9,1,0,Vipraj Nigam,0.1,0,1,0,Axar Patel,1.0,0,8,0,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,40.72,171.38,7.0,233.33,35.0,17.5,12.0,29.76,7.22,24.7,9.67,1.5,0,1,0,191,0,0.72
1,SRH,6,2,60,4,0,0,0,0,DC,69.08,9.47,0,Aniket Verma,SRH,bat first,Aniket Verma,9,10,1,0,Heinrich Klaasen,18,9,2,1,Vipraj Nigam,0.2,0,2,0,Axar Patel,1.0,0,8,0,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,7.0,233.33,40.72,171.38,35.0,17.5,12.0,29.76,7.22,24.7,9.67,1.5,0,1,0,189,0,0.71
1,SRH,6,3,61,4,0,0,0,0,DC,68.71,9.38,0,Heinrich Klaasen,SRH,bat first,Heinrich Klaasen,19,10,2,1,Aniket Verma,9,10,1,0,Vipraj Nigam,0.3,0,3,0,Axar Patel,1.0,0,8,0,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,40.72,171.38,7.0,233.33,35.0,17.5,12.0,29.76,7.22,24.7,9.67,1.5,0,1,0,188,0,0.72
1,SRH,6,4,72,4,1,0,0,0,DC,66.11,10.8,0,Aniket Verma,SRH,bat first,Aniket Verma,19,12,2,1,Heinrich Klaasen,19,10,2,1,Vipraj Nigam,0.4,0,14,0,Axar Patel,1.0,0,8,0,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,7.0,233.33,40.72,171.38,35.0,17.5,12.0,29.76,7.22,24.7,9.67,1.5,0,1,0,216,0,0.74
1,SRH,6,5,73,4,0,0,0,0,DC,61.06,10.68,0,Aniket Verma,SRH,bat first,Aniket Verma,20,13,2,1,Heinrich Klaasen,19,10,2,1,Vipraj Nigam,0.5,0,15,0,Axar Patel,1.0,0,8,0,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",81,22.70,7.95,7.0,233.33,40.72,171.38,35.0,17.5,12.0,29.76,7.22,24.7,9.67,1.5,0,1,0,214,0,0.72
