over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 10 • KKR 97/4,Live Forecast: KKR 167,KKR 72.11%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 11 • KKR 106/4,Live Forecast: KKR 161,KKR 65.08%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 12 • KKR 116/5,Nitish Rana run out (Tilak Varma) 33 (23b 4x4 1x6 41m) SR: 143.47;W;Live Forecast: KKR 164,KKR 68.71%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 13 • KKR 125/6,Andre Russell c Kamboj b Chawla 24 (14b 2x4 2x6 26m) SR: 171.42;W;Live Forecast: KKR 160,KKR 63.83%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 14 • KKR 136/6,Live Forecast: KKR 160,KKR 63.83%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 15 • KKR 147/6,Live Forecast: KKR 159,KKR 62.55%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 16 • KKR 157/7,Rinku Singh c †Ishan Kishan b Bumrah 20 (12b 0x4 2x6 18m) SR: 166.66;W;Live Forecast: KKR 157,KKR 59.95%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 1 • MI 6/0,MI needed 153 runs from 90 balls,KKR 62.85%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 2 • MI 17/0,MI needed 142 runs from 84 balls,KKR 59.42%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 3 • MI 31/0,MI needed 126 runs from 78 balls,MI 53.69%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 4 • MI 46/0,MI needed 112 runs from 72 balls,MI 82.93%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 5 • MI 59/0,MI needed 99 runs from 66 balls,MI 89.74%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 6 • MI 62/0,MI needed 96 runs from 60 balls,MI 83.12%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 7 • MI 65/1,Ishan Kishan c Singh b Narine 40 (22b 5x4 2x6 35m) SR: 181.81;W;MI needed 93 runs from 54 balls,MI 51.82%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 8 • MI 71/2,Rohit Sharma c Narine b Varun 19 (24b 1x4 1x6 39m) SR: 79.16;W;MI needed 87 runs from 48 balls,KKR 59.81%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 9 • MI 76/2,MI needed 82 runs from 42 balls,KKR 65.23%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 10 • MI 81/2,MI needed 77 runs from 36 balls,KKR 75.87%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 11 • MI 88/3,Suryakumar Yadav c Ramandeep Singh b Russell 11 (14b 1x4 0x6 17m) SR: 78.57;W;MI needed 70 runs from 30 balls,KKR 86.72%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 12 • MI 92/4,Hardik Pandya c Arora b Varun 2 (4b 0x4 0x6 3m) SR: 50;W;MI needed 66 runs from 24 balls,KKR 96.05%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 13 • MI 101/5,Tim David c SS Iyer b Russell 0 (3b 0x4 0x6 3m) SR: 0;W;MI needed 57 runs from 18 balls,KKR 98.58%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 14 • MI 117/6,Nehal Wadhera run out (Starc/†Salt) 3 (3b 0x4 0x6 10m) SR: 100;W;MI needed 41 runs from 12 balls,KKR 98.3%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 15 • MI 136/6,MI needed 22 runs from 6 balls,KKR 90.08%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
