over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 16 • KKR 162/2,KKR won by 8 wickets (with 26 balls remaining),KKR 100%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 1 • LSG 10/0,Live Forecast: LSG 172,LSG 50.58%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 2 • LSG 20/1,Quinton de Kock c Narine b Arora 10 (8b 2x4 0x6 12m) SR: 125;W;Live Forecast: LSG 174,LSG 52.82%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 3 • LSG 28/1,Live Forecast: LSG 173,LSG 51.7%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 4 • LSG 34/1,Live Forecast: LSG 172,LSG 50.58%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 5 • LSG 39/2,Deepak Hooda c Ramandeep Singh b Starc 8 (10b 1x4 0x6 14m) SR: 80;W;Live Forecast: LSG 163,KKR 59.4%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 6 • LSG 49/2,Live Forecast: LSG 167,KKR 55.02%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 7 • LSG 54/2,Live Forecast: LSG 166,KKR 56.12%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 8 • LSG 60/2,Live Forecast: LSG 164,KKR 58.32%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 9 • LSG 64/2,Live Forecast: LSG 161,KKR 61.54%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 10 • LSG 72/2,Live Forecast: LSG 165,KKR 57.22%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 11 • LSG 88/3,KL Rahul c Ramandeep Singh b Russell 39 (27b 3x4 2x6 52m) SR: 144.44;W;Live Forecast: LSG 181,LSG 60.53%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 12 • LSG 95/4,Marcus Stoinis c †Salt b Varun 10 (5b 2x4 0x6 5m) SR: 200;W;Live Forecast: LSG 180,LSG 59.45%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 13 • LSG 99/4,Live Forecast: LSG 169,KKR 52.79%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 14 • LSG 109/4,Live Forecast: LSG 170,KKR 51.67%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 15 • LSG 113/5,Ayush Badoni c Raghuvanshi b Narine 29 (27b 2x4 1x6 44m) SR: 107.4;W;Live Forecast: LSG 163,KKR 59.4%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 16 • LSG 118/5,Live Forecast: LSG 158,KKR 64.67%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 17 • LSG 126/5,Live Forecast: LSG 157,KKR 65.68%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 18 • LSG 144/5,Live Forecast: LSG 167,KKR 55.02%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 19 • LSG 155/5,Live Forecast: LSG 167,KKR 55.02%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 20 • LSG 161/7,Nicholas Pooran c †Salt b Starc 45 (32b 2x4 4x6 37m) SR: 140.62;W;Arshad Khan b Starc 5 (4b 1x4 0x6 4m) SR: 125;W;Live Forecast: LSG 161,KKR 61.54%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 1 • KKR 22/0,KKR needed 140 runs from 114 balls,KKR 78.4%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 2 • KKR 28/1,Sunil Narine c Stoinis b Mohsin Khan 6 (6b 1x4 0x6 10m) SR: 100;W;KKR needed 134 runs from 108 balls,KKR 73.78%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
