over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
16,KKR,162/2,N/A,N/A,10.12,N/A,KKR,100.0,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
1,LSG,10/0,172,N/A,10.00,N/A,LSG,50.58,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
2,LSG,20/1,174,N/A,10.00,N/A,LSG,52.82,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
3,LSG,28/1,173,N/A,9.33,N/A,LSG,51.7,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
4,LSG,34/1,172,N/A,8.50,N/A,LSG,50.58,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
5,LSG,39/2,163,N/A,7.80,N/A,KKR,59.4,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
6,LSG,49/2,167,N/A,8.17,N/A,KKR,55.02,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
7,LSG,54/2,166,N/A,7.71,N/A,KKR,56.12,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
8,LSG,60/2,164,N/A,7.50,N/A,KKR,58.32,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
9,LSG,64/2,161,N/A,7.11,N/A,KKR,61.54,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
10,LSG,72/2,165,N/A,7.20,N/A,KKR,57.22,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
11,LSG,88/3,181,N/A,8.00,N/A,LSG,60.53,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
12,LSG,95/4,180,N/A,7.92,N/A,LSG,59.45,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
13,LSG,99/4,169,N/A,7.62,N/A,KKR,52.79,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
14,LSG,109/4,170,N/A,7.79,N/A,KKR,51.67,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
15,LSG,113/5,163,N/A,7.53,N/A,KKR,59.4,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
16,LSG,118/5,158,N/A,7.38,N/A,KKR,64.67,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
17,LSG,126/5,157,N/A,7.41,N/A,KKR,65.68,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
18,LSG,144/5,167,N/A,8.00,N/A,KKR,55.02,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
19,LSG,155/5,167,N/A,8.16,N/A,KKR,55.02,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
20,LSG,161/7,161,N/A,8.05,N/A,KKR,61.54,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
1,KKR,22/0,N/A,140 from 114,22.00,7.37,KKR,78.4,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
2,KKR,28/1,N/A,134 from 108,14.00,7.44,KKR,73.78,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
3,KKR,42/1,N/A,120 from 102,14.00,7.06,KKR,81.75,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
4,KKR,44/2,N/A,118 from 96,11.00,7.38,KKR,73.99,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
5,KKR,49/2,N/A,113 from 90,9.80,7.53,KKR,71.71,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
6,KKR,58/2,N/A,104 from 84,9.67,7.43,KKR,75.66,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
7,KKR,68/2,N/A,94 from 78,9.71,7.23,KKR,81.9,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
8,KKR,80/2,N/A,82 from 72,10.00,6.83,KKR,90.2,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
9,KKR,88/2,N/A,74 from 66,9.78,6.73,KKR,93.18,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
10,KKR,101/2,N/A,61 from 60,10.10,6.10,KKR,96.48,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
11,KKR,105/2,N/A,57 from 54,9.55,6.33,KKR,96.05,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
12,KKR,113/2,N/A,49 from 48,9.42,6.12,KKR,97.02,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
13,KKR,127/2,N/A,35 from 42,9.77,5.00,KKR,99.14,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
14,KKR,143/2,N/A,19 from 36,10.21,3.17,KKR,99.79,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
15,KKR,156/2,N/A,6 from 30,10.40,1.20,KKR,99.92,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
