over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • GT 143/8,CSK won by 63 runs,CSK 100%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 1 • CSK 2/0,Live Forecast: CSK 158,GT 59.86%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 2 • CSK 13/0,Live Forecast: CSK 161,GT 56.59%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 3 • CSK 25/0,Live Forecast: CSK 166,GT 51.02%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 4 • CSK 41/0,Live Forecast: CSK 184,CSK 68.1%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 5 • CSK 58/0,Live Forecast: CSK 200,CSK 81.11%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 6 • CSK 69/1,Rachin Ravindra st †Saha b Rashid Khan 46 (20b 6x4 3x6 29m) SR: 230;W;Live Forecast: CSK 204,CSK 83.62%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 7 • CSK 74/1,Live Forecast: CSK 194,CSK 76.79%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 8 • CSK 84/1,Live Forecast: CSK 191,CSK 74.37%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 9 • CSK 92/1,Live Forecast: CSK 191,CSK 74.37%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 10 • CSK 104/1,Live Forecast: CSK 200,CSK 81.11%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
