player_name,player_role,matches,innings,overs,maidens,runs_conceded,wickets,average,economy,strike_rate
Deepak Chahar,bowler,81,81,,,,77,28.84,7.98,21.6
Mustafizur Rahman,bowler,57,57,,,,61,28.88,8.14,21.2
Tushar Deshpande,bowler,36,36,,,,42,29.59,9.64,18.4
Ravindra Jadeja,bowler,240,211,,,,160,30.40,7.62,23.9
Daryl Mitchell,bowler,15,4,,,,1,97.00,12.12,48.0
Matheesha Pathirana,bowler,20,20,,,,34,17.41,7.87,13.2
