over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
20,GT,157/10,N/A,N/A,7.85,N/A,CSK,100.0,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
1,CSK,4/0,163,N/A,4.00,N/A,GT,57.2,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
2,CSK,18/0,171,N/A,9.00,N/A,CSK,51.78,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
3,CSK,23/0,167,N/A,7.67,N/A,GT,52.73,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
4,CSK,31/0,172,N/A,7.75,N/A,CSK,52.91,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
5,CSK,40/0,172,N/A,8.00,N/A,CSK,52.91,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
6,CSK,49/0,181,N/A,8.17,N/A,CSK,62.81,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
7,CSK,58/0,191,N/A,8.29,N/A,CSK,72.65,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
8,CSK,64/0,185,N/A,8.00,N/A,CSK,66.94,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
9,CSK,76/0,186,N/A,8.44,N/A,CSK,67.93,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
10,CSK,85/0,192,N/A,8.50,N/A,CSK,73.54,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
11,CSK,89/1,180,N/A,8.09,N/A,CSK,61.75,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
12,CSK,94/2,172,N/A,7.83,N/A,CSK,52.91,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
13,CSK,99/2,164,N/A,7.62,N/A,GT,56.09,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
14,CSK,107/2,167,N/A,7.64,N/A,GT,52.73,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
15,CSK,125/3,178,N/A,8.33,N/A,CSK,59.59,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
16,CSK,131/4,173,N/A,8.19,N/A,CSK,54.04,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
17,CSK,137/4,169,N/A,8.06,N/A,GT,50.48,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
18,CSK,148/5,169,N/A,8.22,N/A,GT,50.48,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
19,CSK,157/6,169,N/A,8.26,N/A,GT,50.48,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
20,CSK,172/7,172,N/A,8.60,N/A,CSK,52.91,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
1,GT,3/0,N/A,170 from 114,3.00,8.95,CSK,57.89,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
2,GT,9/0,N/A,164 from 108,4.50,9.11,CSK,59.92,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
3,GT,22/1,N/A,151 from 102,7.33,8.88,CSK,57.13,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
4,GT,32/1,N/A,141 from 96,8.00,8.81,GT,50.46,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
5,GT,39/1,N/A,134 from 90,7.80,8.93,GT,50.54,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
6,GT,41/2,N/A,132 from 84,6.83,9.43,CSK,66.95,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
7,GT,46/2,N/A,127 from 78,6.57,9.77,CSK,73.55,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
8,GT,52/2,N/A,121 from 72,6.50,10.08,CSK,74.32,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
9,GT,59/2,N/A,114 from 66,6.56,10.36,CSK,75.24,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
10,GT,72/2,N/A,101 from 60,7.20,10.10,GT,52.78,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
11,GT,74/3,N/A,99 from 54,6.73,11.00,CSK,67.63,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
12,GT,84/3,N/A,89 from 48,7.00,11.12,CSK,67.72,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
13,GT,88/4,N/A,85 from 42,6.77,12.14,CSK,85.84,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
14,GT,95/5,N/A,78 from 36,6.79,13.00,CSK,92.64,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
15,GT,102/6,N/A,71 from 30,6.80,14.20,CSK,96.96,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
16,GT,115/6,N/A,58 from 24,7.19,14.50,CSK,95.39,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
17,GT,134/6,N/A,39 from 18,7.88,13.00,CSK,73.13,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
18,GT,138/8,N/A,35 from 12,7.67,17.50,CSK,98.13,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
19,GT,146/9,N/A,27 from 6,7.68,27.00,CSK,99.0,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
