player_name,player_role,matches,innings,overs,maidens,runs_conceded,wickets,average,economy,strike_rate
Tushar Deshpande,bowler,36,36,,,,42,29.59,9.64,18.4
Shardul Thakur,bowler,95,92,,,,94,30.52,9.22,19.8
Maheesh Theekshana,bowler,27,27,,,,25,31.88,7.66,24.9
Mitchell Santner,bowler,18,18,,,,15,28.13,6.91,24.4
Ravindra Jadeja,bowler,240,211,,,,160,30.40,7.62,23.9
Simarjeet Singh,bowler,10,10,,,,9,28.77,8.63,20.0
