over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • MI 186/6,CSK won by 20 runs,CSK 100%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 1 • CSK 6/0,Live Forecast: CSK 173,CSK 51.7%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 2 • CSK 9/1,Ajinkya Rahane c Pandya b Coetzee 5 (8b 1x4 0x6 8m) SR: 62.5;W;Live Forecast: CSK 166,MI 56.12%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 3 • CSK 18/1,Live Forecast: CSK 169,MI 52.79%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 4 • CSK 24/1,Live Forecast: CSK 166,MI 56.12%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 5 • CSK 38/1,Live Forecast: CSK 184,CSK 63.69%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 6 • CSK 48/1,Live Forecast: CSK 192,CSK 71.51%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 7 • CSK 52/1,Live Forecast: CSK 190,CSK 69.65%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 8 • CSK 61/2,Rachin Ravindra c †Ishan Kishan b Gopal 21 (16b 2x4 1x6 37m) SR: 131.25;W;Live Forecast: CSK 178,CSK 57.27%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 9 • CSK 65/2,Live Forecast: CSK 167,MI 55.02%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 10 • CSK 80/2,Live Forecast: CSK 190,CSK 69.65%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 11 • CSK 92/2,Live Forecast: CSK 196,CSK 75.01%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 12 • CSK 102/2,Live Forecast: CSK 198,CSK 76.64%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 13 • CSK 110/2,Live Forecast: CSK 191,CSK 70.59%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 14 • CSK 132/2,Live Forecast: CSK 207,CSK 83.03%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 15 • CSK 149/2,Live Forecast: CSK 213,CSK 86.44%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
