over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
7,MI,70/0,N/A,137 from 78,10.00,10.54,CSK,60.17,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
8,MI,75/2,N/A,132 from 72,9.38,11.00,CSK,82.13,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
9,MI,81/2,N/A,126 from 66,9.00,11.45,CSK,85.11,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
10,MI,90/2,N/A,117 from 60,9.00,11.70,CSK,83.72,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
11,MI,108/2,N/A,99 from 54,9.82,11.00,MI,50.25,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
12,MI,118/2,N/A,89 from 48,9.83,11.12,MI,52.7,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
13,MI,124/2,N/A,83 from 42,9.54,11.86,CSK,55.4,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
14,MI,130/3,N/A,77 from 36,9.29,12.83,CSK,83.11,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
15,MI,132/3,N/A,75 from 30,8.80,15.00,CSK,92.53,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
16,MI,135/4,N/A,72 from 24,8.44,18.00,CSK,98.44,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
17,MI,154/5,N/A,53 from 18,9.06,17.67,CSK,97.57,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
18,MI,160/6,N/A,47 from 12,8.89,23.50,CSK,99.43,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
19,MI,173/6,N/A,34 from 6,9.11,34.00,CSK,99.29,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
