batting_team,over_number,ball_number,runs_scored,boundaries,dot_balls,wickets,extras,striker_batsman,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken
CSK,19,19.1,26,4,0,1,2,Dhoni,Dube,69,38,10,2,Mitchell,14,12,0,0,Hardik,2.0,0,18,1,Bumrah,4.0,0,27,0
CSK,18,18.1,7,0,0,0,0,Mitchell,Dube,67,36,10,2,Mitchell,9,9,0,0,Bumrah,3.0,0,21,0,Coetzee,4.0,0,35,1
CSK,17,17.1,12,2,1,0,1,Dube,Dube,62,33,9,2,Mitchell,5,6,0,0,Coetzee,3.0,0,28,1,Bumrah,3.0,0,20,0
CSK,16,16.1,10,1,0,0,0,Dube,Dube,52,29,7,2,Mitchell,2,4,0,0,Bumrah,2.0,0,11,0,Hardik,2.0,0,17,1
CSK,15,15.1,2,0,3,1,0,Dube,Gaikwad,70,39,5,5,Dube,52,28,7,2,Hardik,1.0,0,16,0,Madhwal,3.0,0,37,0
CSK,14,14.1,17,3,0,0,0,Gaikwad,Gaikwad,59,36,4,4,Dube,46,25,6,2,Madhwal,2.0,0,21,0,Shepherd,2.0,0,33,0
CSK,13,13.1,22,4,0,0,1,Gaikwad,Gaikwad,55,35,3,4,Dube,28,20,5,0,Shepherd,1.0,0,13,0,Coetzee,3.0,0,24,1
CSK,12,12.1,8,1,3,0,1,Dube,Gaikwad,47,32,3,3,Dube,27,17,5,0,Coetzee,2.0,0,17,1,Madhwal,2.0,0,20,0
CSK,11,11.1,10,1,2,0,0,Gaikwad,Gaikwad,40,28,3,2,Dube,26,15,5,0,Madhwal,1.0,0,12,0,Shepherd,1.0,0,12,0
CSK,10,10.1,12,2,1,0,0,Dube,Gaikwad,37,26,3,2,Dube,19,11,4,0,Shepherd,0,0,4,0,Hardik,1.0,0,15,0
CSK,9,9.1,15,3,1,0,0,Gaikwad,Gaikwad,35,25,3,2,Dube,6,6,1,0,Hardik,0,0,4,0,Bumrah,2.0,0,10,0
CSK,8,8.1,4,0,4,0,1,Gaikwad,Gaikwad,32,23,3,2,Dube,1,2,0,0,Bumrah,1.0,0,6,0,Gopal,1.0,0,9,1
CSK,7,7.1,9,1,1,1,0,Dube,Ravindra,17,14,2,0,Gaikwad,31,21,3,2,Gopal,0,0,1,0,M Nabi,3.0,0,19,0
CSK,6,6.1,4,0,2,0,0,Ravindra,Ravindra,14,11,2,0,Gaikwad,29,18,3,2,M Nabi,2.0,0,15,0,Madhwal,1.0,0,10,0
CSK,5,5.1,10,2,2,0,0,Gaikwad,Ravindra,9,9,1,0,Gaikwad,24,14,2,2,Madhwal,0,0,0,0,Coetzee,2.0,0,17,1
CSK,4,4.1,14,3,3,0,0,Gaikwad,Ravindra,9,8,1,0,Gaikwad,14,9,1,1,Coetzee,1.0,0,7,1,Bumrah,1.0,0,6,0
CSK,3,3.1,6,1,4,0,1,Ravindra,Ravindra,4,4,0,0,Gaikwad,9,7,0,1,Bumrah,0,0,0,0,M Nabi,2.0,0,15,0
CSK,2,2.1,9,1,2,0,0,Ravindra,Ravindra,3,2,0,0,Gaikwad,1,3,0,0,M Nabi,1.0,0,6,0,Coetzee,1.0,0,3,1
CSK,1,1.1,3,0,3,1,1,Gaikwad,Rahane,5,5,1,0,Ravindra,2,1,0,0,Coetzee,0,0,1,0,M Nabi,1.0,0,6,0
CSK,0,0.1,6,1,3,0,0,Rahane,Rahane,0,1,0,0,,0,0,0,0,M Nabi,0,0,0,0,,0,0,0,0
