over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 11 • KKR 129/1,Live Forecast: KKR 238,KKR 94.32%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 12 • KKR 140/2,Sunil Narine c sub (D Padikkal) b Ravi Bishnoi 81 (39b 6x4 7x6 60m) SR: 207.69;W;Live Forecast: KKR 239,KKR 94.55%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 13 • KKR 155/2,Live Forecast: KKR 245,KKR 95.74%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 14 • KKR 162/2,Live Forecast: KKR 232,KKR 92.75%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 15 • KKR 171/3,Andre Russell c sub (K Gowtham) b Naveen-ul-Haq 12 (8b 1x4 1x6 15m) SR: 150;W;Live Forecast: KKR 227,KKR 91.14%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 16 • KKR 178/4,Angkrish Raghuvanshi c †Rahul b Yudhvir Singh 32 (26b 3x4 1x6 56m) SR: 123.07;W;Live Forecast: KKR 222,KKR 89.2%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 17 • KKR 190/4,Live Forecast: KKR 224,KKR 90.02%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 18 • KKR 200/5,Rinku Singh c Stoinis b Naveen-ul-Haq 16 (11b 2x4 0x6 20m) SR: 145.45;W;Live Forecast: KKR 223,KKR 89.62%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 19 • KKR 217/5,Live Forecast: KKR 229,KKR 91.82%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 20 • KKR 235/6,Shreyas Iyer c †Rahul b Yash Thakur 23 (15b 3x4 0x6 26m) SR: 153.33;W;Live Forecast: KKR 235,KKR 93.58%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 1 • LSG 11/0,LSG needed 225 runs from 114 balls,KKR 93.01%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 2 • LSG 20/1,Arshin Kulkarni c Ramandeep Singh b Starc 9 (7b 2x4 0x6 10m) SR: 128.57;W;LSG needed 216 runs from 108 balls,KKR 95.1%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 3 • LSG 30/1,LSG needed 206 runs from 102 balls,KKR 95.02%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 4 • LSG 43/1,LSG needed 193 runs from 96 balls,KKR 93.44%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 5 • LSG 47/1,LSG needed 189 runs from 90 balls,KKR 95.84%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 6 • LSG 55/1,LSG needed 181 runs from 84 balls,KKR 96.26%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 7 • LSG 65/1,LSG needed 171 runs from 78 balls,KKR 96.4%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 8 • LSG 76/2,KL Rahul c Ramandeep Singh b Harshit Rana 25 (21b 3x4 0x6 40m) SR: 119.04;W;LSG needed 160 runs from 72 balls,KKR 96.37%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 9 • LSG 85/3,Deepak Hooda lbw b Varun 5 (3b 1x4 0x6 5m) SR: 166.66;W;LSG needed 151 runs from 66 balls,KKR 97.26%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 10 • LSG 96/4,Marcus Stoinis c Harshit Rana b Russell 36 (21b 4x4 2x6 39m) SR: 171.42;W;LSG needed 140 runs from 60 balls,KKR 97.98%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 11 • LSG 100/4,LSG needed 136 runs from 54 balls,KKR 99.18%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 12 • LSG 107/5,Nicholas Pooran c †Salt b Russell 10 (8b 0x4 1x6 14m) SR: 125;W;LSG needed 129 runs from 48 balls,KKR 99.76%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 13 • LSG 111/6,Ayush Badoni c Starc b Narine 15 (12b 0x4 1x6 17m) SR: 125;W;LSG needed 125 runs from 42 balls,KKR 99.95%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 14 • LSG 125/7,Ashton Turner c & b Varun 16 (9b 0x4 2x6 14m) SR: 177.77;W;LSG needed 111 runs from 36 balls,KKR 99.96%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 15 • LSG 130/8,Krunal Pandya c †Salt b Harshit Rana 5 (6b 0x4 0x6 11m) SR: 83.33;W;LSG needed 106 runs from 30 balls,KKR 99.99%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
Over 16 • LSG 137/9,Yudhvir Singh c Russell b Varun 7 (7b 0x4 1x6 7m) SR: 100;W;LSG needed 99 runs from 24 balls,KKR 99.99%,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",44,12182,526,9895,23.15,7.38
