batting_team,over_number,ball_number,runs_scored,boundaries,dot_balls,wickets,extras,striker_batsman,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken
DC,17,17.1,0,0,1,1,0,Nortje,Nortje,5,5,0,0,Ishant Sharma,1,3,0,0,Russell,1.0,0,14,0,Arora,4.0,0,27,3
DC,16,16.1,5,0,2,1,1,Nortje,Nortje,1,2,0,0,,0,0,0,0,Arora,3.0,0,22,3,Narine,4.0,0,29,1
DC,15,15.1,2,0,3,1,0,Rasikh Salam,Rasikh Salam,0,1,0,0,,0,0,0,0,Narine,3.0,0,27,1,Varun,4.0,0,32,3
DC,14,14.1,11,1,2,1,2,Rasikh Salam,Stubbs,52,28,3,4,Sumit Kumar,8,4,0,1,Varun,3.0,0,28,2,Narine,3.0,0,27,0
DC,13,13.1,19,3,2,0,0,Sumit Kumar,Stubbs,38,24,3,2,Sumit Kumar,2,2,0,0,Narine,2.0,0,8,0,Varun,3.0,0,27,2
DC,12,12.1,4,0,1,2,1,Stubbs,Stubbs,37,22,3,2,Pant,56,24,4,5,Varun,2.0,0,24,0,Venkatesh Iyer,1.0,0,28,0
DC,11,11.1,28,6,0,0,0,Pant,Stubbs,36,21,3,2,Pant,32,19,1,3,Venkatesh Iyer,0,0,4,0,Varun,2.0,0,23,0
DC,10,10.1,10,1,0,0,1,Stubbs,Stubbs,29,18,2,2,Pant,26,16,0,3,Varun,1.0,0,14,0,Narine,2.0,0,8,0
DC,9,9.1,4,0,3,0,0,Stubbs,Stubbs,27,17,2,2,Pant,24,11,0,3,Narine,1.0,0,5,0,Varun,1.0,0,13,0
DC,8,8.1,13,2,3,0,0,Pant,Stubbs,19,13,2,1,Pant,24,9,0,3,Varun,0,0,6,0,Narine,1.0,0,4,0
DC,7,7.1,5,0,2,0,1,Pant,Stubbs,11,10,2,0,Pant,21,6,0,3,Narine,0,0,0,0,Russell,1.0,0,14,0
DC,6,6.1,14,2,2,0,0,Pant,Stubbs,10,7,2,0,Pant,9,3,0,1,Russell,0,0,1,0,Arora,3.0,0,22,2
DC,5,5.1,11,2,2,0,1,Pant,Stubbs,1,3,0,0,Pant,6,1,0,1,Arora,2.0,0,11,2,Starc,3.0,0,25,2
DC,4,4.1,13,2,2,1,0,Pant,Warner,17,11,3,0,,0,0,0,0,Starc,2.0,0,12,1,Arora,2.0,0,11,2
DC,3,3.1,1,0,4,1,0,Abishek Porel,Warner,16,9,3,0,Abishek Porel,0,1,0,0,Arora,1.0,0,10,1,Starc,2.0,0,12,1
DC,2,2.1,5,1,3,1,1,Abishek Porel,Warner,15,5,3,0,Marsh,0,1,0,0,Starc,1.0,0,11,0,Arora,1.0,0,10,1
DC,1,1.1,10,2,2,1,1,Marsh,Warner,5,2,1,0,Shaw,10,5,2,0,Arora,0,0,4,0,Starc,1.0,0,11,0
DC,0,0.1,11,2,2,0,0,Shaw,Warner,1,1,0,0,,0,0,0,0,Starc,0,0,1,0,,0,0,0,0
