over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 18 • DC 166/10,Anrich Nortje c SS Iyer b Russell 4 (6b 0x4 0x6 9m) SR: 66.66;W;KKR won by 106 runs,KKR 100%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 1 • KKR 7/0,Live Forecast: KKR 169,DC 54.55%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 2 • KKR 17/0,Live Forecast: KKR 171,DC 52.32%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 3 • KKR 32/0,Live Forecast: KKR 181,KKR 58.84%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 4 • KKR 58/0,Live Forecast: KKR 214,KKR 86.31%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 5 • KKR 70/1,Phil Salt c Stubbs b Nortje 18 (12b 4x4 0x6 24m) SR: 150;W;Live Forecast: KKR 219,KKR 88.74%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 6 • KKR 88/1,Live Forecast: KKR 238,KKR 94.81%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 7 • KKR 93/1,Live Forecast: KKR 225,KKR 91.14%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 8 • KKR 112/1,Live Forecast: KKR 239,KKR 95.02%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
Over 9 • KKR 126/1,Live Forecast: KKR 245,KKR 96.13%,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",79,23170,1022,17561,22.67,7.91
