batting_team,over_number,ball_number,runs_scored,boundaries,dot_balls,wickets,extras,striker_batsman,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken
DC,16,16.4,6,1,0,0,0,Rossouw,Rossouw,37,22,1,3,Axar Patel,8,3,0,1,Maxwell,1.0,0,14,0,Karn,3.0,0,33,1
DC,16,16.3,0,0,1,0,0,Rossouw,Rossouw,31,21,1,2,Axar Patel,8,3,0,1,Maxwell,1.0,0,8,0,Karn,3.0,0,33,1
DC,16,16.2,1,0,0,0,0,Axar Patel,Rossouw,31,20,1,2,Axar Patel,8,3,0,1,Maxwell,1.0,0,8,0,Karn,3.0,0,33,1
DC,16,16.1,1,0,0,0,0,Rossouw,Rossouw,31,20,1,2,Axar Patel,7,2,0,1,Maxwell,1.0,0,7,0,Karn,3.0,0,33,1
DC,15,15.6,1,0,0,0,0,Rossouw,Rossouw,30,19,1,2,Axar Patel,7,2,0,1,Karn,3.0,0,33,1,Hazlewood,3.0,0,29,1
DC,15,15.5,1,0,0,0,0,Axar Patel,Rossouw,29,18,1,2,Axar Patel,7,2,0,1,Karn,2.0,0,32,1,Hazlewood,3.0,0,29,1
DC,15,15.4,6,1,0,0,0,Axar Patel,Rossouw,29,18,1,2,Axar Patel,6,1,0,1,Karn,2.0,0,31,1,Hazlewood,3.0,0,29,1
DC,15,15.3,0,0,0,1,0,Salt,Rossouw,29,18,1,2,,0,0,0,0,Karn,2.0,0,25,1,Hazlewood,3.0,0,29,1
DC,15,15.2,4,1,0,0,0,Salt,Salt,92,42,9,6,Rossouw,29,18,1,2,Karn,2.0,0,25,0,Hazlewood,3.0,0,29,1
DC,15,15.1,1,0,0,0,0,Rossouw,Salt,88,41,8,6,Rossouw,29,18,1,2,Karn,2.0,0,21,0,Hazlewood,3.0,0,29,1
DC,14,14.6,1,0,0,0,0,Rossouw,Salt,88,41,8,6,Rossouw,28,17,1,2,Hazlewood,3.0,0,29,1,Hasaranga,3.0,0,31,0
DC,14,14.5,2,0,0,0,0,Rossouw,Salt,88,41,8,6,Rossouw,27,16,1,2,Hazlewood,3.0,0,28,1,Hasaranga,3.0,0,31,0
DC,14,14.4,0,0,1,0,0,Rossouw,Salt,88,41,8,6,Rossouw,25,15,1,2,Hazlewood,2.0,0,26,1,Hasaranga,3.0,0,31,0
DC,14,14.4,3,0,0,0,1,Rossouw,Salt,88,41,8,6,Rossouw,25,14,1,2,Hazlewood,2.0,0,26,1,Hasaranga,3.0,0,31,0
DC,14,14.3,0,0,1,0,0,Rossouw,Salt,88,41,8,6,Rossouw,22,13,1,2,Hazlewood,2.0,0,23,1,Hasaranga,3.0,0,31,0
DC,14,14.2,1,0,0,0,0,Salt,Salt,88,41,8,6,Rossouw,22,12,1,2,Hazlewood,2.0,0,23,1,Hasaranga,3.0,0,31,0
DC,14,14.1,0,0,1,0,0,Salt,Salt,87,40,8,6,Rossouw,22,12,1,2,Hazlewood,2.0,0,22,1,Hasaranga,3.0,0,31,0
DC,13,13.6,0,0,1,0,0,Rossouw,Salt,87,39,8,6,Rossouw,22,12,1,2,Hasaranga,3.0,0,31,0,Harshal,2.0,0,32,1
DC,13,13.5,1,0,0,0,0,Salt,Salt,87,39,8,6,Rossouw,22,11,1,2,Hasaranga,3.0,0,31,0,Harshal,2.0,0,32,1
DC,13,13.4,6,1,0,0,0,Salt,Salt,86,38,8,6,Rossouw,22,11,1,2,Hasaranga,3.0,0,30,0,Harshal,2.0,0,32,1
DC,13,13.2,1,0,0,0,0,Rossouw,Salt,80,37,8,5,Rossouw,22,11,1,2,Hasaranga,3.0,0,24,0,Harshal,2.0,0,32,1
DC,13,13.1,1,0,0,0,0,Salt,Salt,80,37,8,5,Rossouw,21,10,1,2,Hasaranga,3.0,0,23,0,Harshal,2.0,0,32,1
DC,12,12.6,4,1,0,0,0,Rossouw,Salt,79,36,8,5,Rossouw,21,10,1,2,Harshal,2.0,0,32,1,Hasaranga,2.0,0,22,0
DC,12,12.5,6,1,0,0,0,Rossouw,Salt,79,36,8,5,Rossouw,17,9,0,2,Harshal,1.0,0,28,1,Hasaranga,2.0,0,22,0
DC,12,12.5,1,0,0,0,1,Rossouw,Salt,79,36,8,5,Rossouw,11,8,0,1,Harshal,1.0,0,22,1,Hasaranga,2.0,0,22,0
DC,12,12.4,0,0,1,0,0,Rossouw,Salt,79,36,8,5,Rossouw,10,8,0,1,Harshal,1.0,0,21,1,Hasaranga,2.0,0,22,0
DC,12,12.3,6,1,0,0,0,Rossouw,Salt,79,36,8,5,Rossouw,10,7,0,1,Harshal,1.0,0,21,1,Hasaranga,2.0,0,22,0
DC,12,12.2,1,0,0,0,0,Salt,Salt,79,36,8,5,Rossouw,4,6,0,0,Harshal,1.0,0,15,1,Hasaranga,2.0,0,22,0
DC,12,12.1,6,1,0,0,0,Salt,Salt,78,35,8,5,Rossouw,4,6,0,0,Harshal,1.0,0,14,1,Hasaranga,2.0,0,22,0
DC,11,11.6,0,0,1,0,0,Rossouw,Salt,72,34,8,4,Rossouw,4,6,0,0,Hasaranga,2.0,0,22,0,Harshal,1.0,0,8,1
DC,11,11.5,0,0,1,0,0,Rossouw,Salt,72,34,8,4,Rossouw,4,5,0,0,Hasaranga,2.0,0,22,0,Harshal,1.0,0,8,1
DC,11,11.4,0,0,1,0,0,Rossouw,Salt,72,34,8,4,Rossouw,4,4,0,0,Hasaranga,2.0,0,22,0,Harshal,1.0,0,8,1
DC,11,11.3,1,0,0,0,0,Salt,Salt,72,34,8,4,Rossouw,4,3,0,0,Hasaranga,2.0,0,22,0,Harshal,1.0,0,8,1
DC,11,11.2,2,0,0,0,0,Salt,Salt,71,33,8,4,Rossouw,4,3,0,0,Hasaranga,2.0,0,21,0,Harshal,1.0,0,8,1
DC,11,11.1,0,0,1,0,0,Salt,Salt,69,32,8,4,Rossouw,4,3,0,0,Hasaranga,2.0,0,19,0,Harshal,1.0,0,8,1
