batting_team,over_number,ball_number,runs_scored,boundaries,dot_balls,wickets,extras,striker_batsman,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken
DC,19,19.1,25,5,0,0,0,Abishek Porel,Abishek Porel,11,5,2,0,Kuldeep,1,2,0,0,Harshal,3.0,0,26,2,Arshdeep,4.0,0,28,2
DC,18,18.1,3,0,3,1,1,Kuldeep,Sumit Kumar,3,7,0,0,Abishek Porel,6,3,1,0,Arshdeep,3.0,0,25,1,Harshal,3.0,0,22,2
DC,17,17.1,9,1,0,0,1,Abishek Porel,Axar Patel,21,13,2,1,Sumit Kumar,1,4,0,0,Harshal,2.0,0,15,2,Rabada,4.0,0,36,1
DC,16,16.1,9,1,2,0,0,Axar Patel,Axar Patel,12,9,2,0,Sumit Kumar,0,2,0,0,Rabada,3.0,0,27,1,Chahar,4.0,0,33,1
DC,15,15.1,4,0,2,1,0,Sumit Kumar,Stubbs,3,6,0,0,Axar Patel,11,7,2,0,Chahar,3.0,0,30,0,Arshdeep,3.0,0,25,1
DC,14,14.1,7,1,3,0,0,Axar Patel,Stubbs,1,4,0,0,Axar Patel,5,3,1,0,Arshdeep,2.0,0,18,1,Harpreet Brar,3.0,0,14,1
DC,13,13.1,6,1,2,1,0,Axar Patel,Bhui,3,6,0,0,Stubbs,0,2,0,0,Harpreet Brar,2.0,0,8,0,Harshal,2.0,0,14,2
DC,12,12.1,8,1,2,1,0,Stubbs,Pant,12,10,1,0,Bhui,3,5,0,0,Harshal,1.0,0,8,1,Chahar,3.0,0,29,0
DC,11,11.1,8,1,1,0,0,Pant,Pant,4,6,0,0,Bhui,2,3,0,0,Chahar,2.0,0,22,0,Rabada,3.0,0,27,1
DC,10,10.1,9,1,1,1,0,Bhui,Hope,27,23,2,1,Pant,3,5,0,0,Rabada,2.0,0,19,0,Chahar,2.0,0,21,0
DC,9,9.1,7,1,2,0,0,Hope,Hope,20,19,1,1,Pant,2,3,0,0,Chahar,1.0,0,14,0,Harpreet Brar,2.0,0,8,0
DC,8,8.1,5,0,1,0,0,Hope,Hope,18,16,1,1,,0,0,0,0,Harpreet Brar,1.0,0,4,0,Harshal,1.0,0,6,1
DC,7,7.1,6,1,2,1,0,Warner,Warner,29,17,3,2,Hope,16,14,1,1,Harshal,0,0,4,0,Chahar,1.0,0,14,0
DC,6,6.1,14,2,0,0,0,Hope,Warner,23,14,2,2,Hope,5,11,0,0,Chahar,0,0,1,0,Harpreet Brar,1.0,0,3,0
DC,5,5.1,3,0,3,0,0,Hope,Warner,22,12,2,2,Hope,2,7,0,0,Harpreet Brar,0,0,0,0,Rabada,2.0,0,18,0
DC,4,4.1,11,2,3,0,0,Warner,Warner,12,8,1,1,Hope,1,5,0,0,Rabada,1.0,0,7,0,Arshdeep,2.0,0,18,1
DC,3,3.1,7,1,3,1,0,Hope,Warner,12,8,1,1,Marsh,27,11,3,2,Arshdeep,1.0,0,17,0,Rabada,1.0,0,7,0
DC,2,2.1,12,2,3,0,3,Warner,Warner,12,7,1,1,Marsh,10,5,2,0,Rabada,0,0,1,0,Arshdeep,1.0,0,11,0
DC,1,1.1,11,2,4,0,1,Warner,Warner,1,2,0,0,Marsh,9,5,2,0,Arshdeep,0,0,0,0,Sam Curran,1.0,0,10,0
DC,0,0.1,10,2,3,0,1,Marsh,Warner,1,1,0,0,,0,0,0,0,Sam Curran,0,0,1,0,,0,0,0,0
