over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
20,PBKS,177/6,N/A,N/A,8.85,N/A,PBKS,100.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
1,DC,10/0,172,N/A,10.00,N/A,DC,53.23,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
2,DC,21/0,176,N/A,10.50,N/A,DC,57.65,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
3,DC,33/0,179,N/A,11.00,N/A,DC,60.89,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
4,DC,40/1,179,N/A,10.00,N/A,DC,60.89,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
5,DC,51/1,185,N/A,10.20,N/A,DC,67.05,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
6,DC,54/1,175,N/A,9.00,N/A,DC,56.56,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
7,DC,68/1,184,N/A,9.71,N/A,DC,66.05,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
8,DC,74/2,188,N/A,9.25,N/A,DC,69.92,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
9,DC,79/2,183,N/A,8.78,N/A,DC,65.05,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
10,DC,86/2,182,N/A,8.60,N/A,DC,64.03,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
11,DC,95/3,178,N/A,8.64,N/A,DC,59.82,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
12,DC,103/3,184,N/A,8.58,N/A,DC,66.05,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
13,DC,111/4,181,N/A,8.54,N/A,DC,63.0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
14,DC,117/5,174,N/A,8.36,N/A,DC,55.45,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
15,DC,124/5,171,N/A,8.27,N/A,DC,52.11,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
16,DC,128/6,164,N/A,8.00,N/A,PBKS,55.72,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
17,DC,137/6,165,N/A,8.06,N/A,PBKS,54.61,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
18,DC,146/7,163,N/A,8.11,N/A,PBKS,56.82,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
19,DC,149/8,158,N/A,7.84,N/A,PBKS,62.23,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
