batting_team,over_number,ball_number,runs_scored,boundaries,dot_balls,wickets,extras,striker_batsman,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken
PBKS,19,19.2,6,1,0,0,0,Livingstone,Livingstone,40,21,2,3,Harpreet Brar,2,2,0,0,Sumit Kumar,1.0,0,19,0,Khaleel Ahmed,4.0,0,43,2
PBKS,19,19.1,0,0,1,0,0,Livingstone,Livingstone,34,20,2,2,Harpreet Brar,2,2,0,0,Sumit Kumar,1.0,0,13,0,Khaleel Ahmed,4.0,0,43,2
PBKS,19,19.1,1,0,0,0,1,Livingstone,Livingstone,34,19,2,2,Harpreet Brar,2,2,0,0,Sumit Kumar,1.0,0,13,0,Khaleel Ahmed,4.0,0,43,2
PBKS,19,19.1,1,0,0,0,1,Livingstone,Livingstone,33,19,2,2,Harpreet Brar,2,2,0,0,Sumit Kumar,1.0,0,12,0,Khaleel Ahmed,4.0,0,43,2
PBKS,18,18.6,2,0,0,0,0,Harpreet Brar,Livingstone,32,19,2,2,Harpreet Brar,2,2,0,0,Khaleel Ahmed,4.0,0,43,2,Marsh,4.0,0,52,0
PBKS,18,18.5,0,0,1,0,0,Harpreet Brar,Livingstone,32,19,2,2,Harpreet Brar,0,1,0,0,Khaleel Ahmed,3.0,0,41,2,Marsh,4.0,0,52,0
PBKS,18,18.4,0,0,0,1,0,Shashank Singh,Livingstone,32,19,2,2,,0,0,0,0,Khaleel Ahmed,3.0,0,41,2,Marsh,4.0,0,52,0
PBKS,18,18.3,0,0,0,1,0,Sam Curran,Livingstone,32,19,2,2,,0,0,0,0,Khaleel Ahmed,3.0,0,41,1,Marsh,4.0,0,52,0
PBKS,18,18.2,1,0,0,0,0,Livingstone,Sam Curran,65,46,6,1,Livingstone,32,19,2,2,Khaleel Ahmed,3.0,0,41,0,Marsh,4.0,0,52,0
PBKS,18,18.1,1,0,0,0,0,Sam Curran,Sam Curran,65,46,6,1,Livingstone,31,18,2,2,Khaleel Ahmed,3.0,0,40,0,Marsh,4.0,0,52,0
PBKS,17,17.6,6,1,0,0,0,Livingstone,Sam Curran,64,45,6,1,Livingstone,31,18,2,2,Marsh,4.0,0,52,0,Khaleel Ahmed,3.0,0,39,0
PBKS,17,17.5,1,0,0,0,0,Sam Curran,Sam Curran,64,45,6,1,Livingstone,25,17,2,1,Marsh,3.0,0,46,0,Khaleel Ahmed,3.0,0,39,0
PBKS,17,17.4,0,0,1,0,0,Sam Curran,Sam Curran,63,44,6,1,Livingstone,25,17,2,1,Marsh,3.0,0,45,0,Khaleel Ahmed,3.0,0,39,0
PBKS,17,17.3,4,1,0,0,0,Sam Curran,Sam Curran,63,43,6,1,Livingstone,25,17,2,1,Marsh,3.0,0,45,0,Khaleel Ahmed,3.0,0,39,0
PBKS,17,17.2,6,1,0,0,0,Sam Curran,Sam Curran,59,42,5,1,Livingstone,25,17,2,1,Marsh,3.0,0,41,0,Khaleel Ahmed,3.0,0,39,0
PBKS,17,17.1,1,0,0,0,0,Livingstone,Sam Curran,53,41,5,0,Livingstone,25,17,2,1,Marsh,3.0,0,35,0,Khaleel Ahmed,3.0,0,39,0
PBKS,16,16.6,1,0,0,0,0,Livingstone,Sam Curran,53,41,5,0,Livingstone,24,16,2,1,Khaleel Ahmed,3.0,0,39,0,Axar Patel,4.0,0,25,0
PBKS,16,16.5,4,1,0,0,0,Livingstone,Sam Curran,53,41,5,0,Livingstone,23,15,2,1,Khaleel Ahmed,2.0,0,38,0,Axar Patel,4.0,0,25,0
PBKS,16,16.4,4,1,0,0,0,Livingstone,Sam Curran,53,41,5,0,Livingstone,19,14,1,1,Khaleel Ahmed,2.0,0,34,0,Axar Patel,4.0,0,25,0
PBKS,16,16.3,1,0,0,0,0,Sam Curran,Sam Curran,53,41,5,0,Livingstone,15,13,0,1,Khaleel Ahmed,2.0,0,30,0,Axar Patel,4.0,0,25,0
PBKS,16,16.2,0,0,1,0,0,Sam Curran,Sam Curran,52,40,5,0,Livingstone,15,13,0,1,Khaleel Ahmed,2.0,0,29,0,Axar Patel,4.0,0,25,0
PBKS,16,16.1,1,0,0,0,0,Livingstone,Sam Curran,52,39,5,0,Livingstone,15,13,0,1,Khaleel Ahmed,2.0,0,29,0,Axar Patel,4.0,0,25,0
PBKS,15,15.6,1,0,0,0,0,Livingstone,Sam Curran,52,39,5,0,Livingstone,14,12,0,1,Axar Patel,4.0,0,25,0,Marsh,3.0,0,34,0
PBKS,15,15.5,0,0,1,0,0,Livingstone,Sam Curran,52,39,5,0,Livingstone,13,11,0,1,Axar Patel,3.0,0,24,0,Marsh,3.0,0,34,0
PBKS,15,15.4,1,0,0,0,0,Sam Curran,Sam Curran,52,39,5,0,Livingstone,13,10,0,1,Axar Patel,3.0,0,24,0,Marsh,3.0,0,34,0
PBKS,15,15.3,2,0,0,0,0,Sam Curran,Sam Curran,51,38,5,0,Livingstone,13,10,0,1,Axar Patel,3.0,0,23,0,Marsh,3.0,0,34,0
PBKS,15,15.2,1,0,0,0,0,Livingstone,Sam Curran,49,37,5,0,Livingstone,13,10,0,1,Axar Patel,3.0,0,21,0,Marsh,3.0,0,34,0
PBKS,15,15.1,1,0,0,0,0,Sam Curran,Sam Curran,49,37,5,0,Livingstone,12,9,0,1,Axar Patel,3.0,0,20,0,Marsh,3.0,0,34,0
PBKS,14,14.6,6,1,0,0,0,Livingstone,Sam Curran,48,36,5,0,Livingstone,12,9,0,1,Marsh,3.0,0,34,0,Kuldeep,4.0,0,20,2
PBKS,14,14.5,1,0,0,0,0,Sam Curran,Sam Curran,48,36,5,0,Livingstone,6,8,0,0,Marsh,2.0,0,28,0,Kuldeep,4.0,0,20,2
PBKS,14,14.4,2,0,0,0,0,Sam Curran,Sam Curran,47,35,5,0,Livingstone,6,8,0,0,Marsh,2.0,0,27,0,Kuldeep,4.0,0,20,2
PBKS,14,14.4,1,0,0,0,1,Sam Curran,Sam Curran,45,34,5,0,Livingstone,6,8,0,0,Marsh,2.0,0,25,0,Kuldeep,4.0,0,20,2
