over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 14 • DC 117/5,Ricky Bhui c †Sharma b Harpreet Brar 3 (7b 0x4 0x6 33m) SR: 42.85;W;Live Forecast: DC 174,DC 55.45%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 15 • DC 124/5,Live Forecast: DC 171,DC 52.11%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 16 • DC 128/6,Tristan Stubbs c Shashank Singh b Chahar 5 (8b 0x4 0x6 14m) SR: 62.5;W;Live Forecast: DC 164,PBKS 55.72%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 17 • DC 137/6,Live Forecast: DC 165,PBKS 54.61%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 18 • DC 146/7,Axar Patel run out (sub [T Thyagarajan]/†Sharma) 21 (13b 2x4 1x6 18m) SR: 161.53;W;Live Forecast: DC 163,PBKS 56.82%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 19 • DC 149/8,Sumit Kumar c †Sharma b Arshdeep Singh 2 (9b 0x4 0x6 18m) SR: 22.22;W;Live Forecast: DC 158,PBKS 62.23%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 20 • DC 174/9,Kuldeep Yadav run out (Shashank Singh/Patel) 1 (2b 0x4 0x6 1m) SR: 50;W;Live Forecast: DC 174,DC 55.45%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 1 • PBKS 17/0,PBKS needed 158 runs from 114 balls,PBKS 56.98%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 2 • PBKS 25/0,PBKS needed 150 runs from 108 balls,PBKS 59.39%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 3 • PBKS 34/0,PBKS needed 141 runs from 102 balls,PBKS 64.1%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 4 • PBKS 42/2,Shikhar Dhawan b Sharma 22 (16b 4x4 0x6 17m) SR: 137.5;W;Jonny Bairstow run out (Sharma) 9 (3b 2x4 0x6 22m) SR: 300;W;PBKS needed 133 runs from 96 balls,PBKS 50.85%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 5 • PBKS 53/2,PBKS needed 122 runs from 90 balls,PBKS 57.74%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 6 • PBKS 60/2,PBKS needed 115 runs from 84 balls,PBKS 59.43%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 7 • PBKS 67/2,PBKS needed 108 runs from 78 balls,PBKS 60.05%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 8 • PBKS 75/2,PBKS needed 100 runs from 72 balls,PBKS 67.23%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 9 • PBKS 83/2,PBKS needed 92 runs from 66 balls,PBKS 69.87%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 10 • PBKS 87/3,Prabhsimran Singh c Warner b Kuldeep Yadav 26 (17b 5x4 0x6 32m) SR: 152.94;W;PBKS needed 88 runs from 60 balls,PBKS 53.48%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 11 • PBKS 98/3,PBKS needed 77 runs from 54 balls,PBKS 67.99%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 12 • PBKS 103/4,Jitesh Sharma st †Pant b Kuldeep Yadav 9 (9b 1x4 0x6 11m) SR: 100;W;PBKS needed 72 runs from 48 balls,PBKS 54.72%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 13 • PBKS 108/4,PBKS needed 67 runs from 42 balls,DC 50.33%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 14 • PBKS 112/4,PBKS needed 63 runs from 36 balls,DC 62.65%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 15 • PBKS 130/4,PBKS needed 45 runs from 30 balls,PBKS 75.91%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 16 • PBKS 136/4,PBKS needed 39 runs from 24 balls,PBKS 75.66%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 17 • PBKS 147/4,PBKS needed 28 runs from 18 balls,PBKS 88.45%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 18 • PBKS 165/4,PBKS needed 10 runs from 12 balls,PBKS 98.68%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
Over 19 • PBKS 169/6,Sam Curran b Ahmed 63 (47b 6x4 1x6 72m) SR: 134.04;W;Shashank Singh c †Pant b Ahmed 0 (1b 0x4 0x6 1m) SR: 0;W;PBKS needed 6 runs from 6 balls,PBKS 95.66%,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",28,7734,375,6087,20.62,7.62
