over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • RCB 221/10,Karn Sharma c & b Starc 20 (7b 0x4 3x6 17m) SR: 285.71;W;Lockie Ferguson run out (Singh/†Salt) 1 (1b 0x4 0x6 2m) SR: 100;W;KKR won by 1 run,KKR 100%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 1 • KKR 12/0,Live Forecast: KKR 191,KKR 65%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 2 • KKR 23/0,Live Forecast: KKR 193,KKR 67.01%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 3 • KKR 27/0,Live Forecast: KKR 189,KKR 62.93%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 4 • KKR 55/0,Live Forecast: KKR 214,KKR 83.94%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 5 • KKR 63/1,Phil Salt c Patidar b Mohammed Siraj 48 (14b 7x4 3x6 25m) SR: 342.85;W;Live Forecast: KKR 217,KKR 85.68%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 6 • KKR 75/3,Sunil Narine c Kohli b Yash Dayal 10 (15b 2x4 0x6 31m) SR: 66.66;W;Angkrish Raghuvanshi c Green b Yash Dayal 3 (4b 0x4 0x6 8m) SR: 75;W;Live Forecast: KKR 223,KKR 88.68%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 7 • KKR 83/3,Live Forecast: KKR 213,KKR 83.32%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 8 • KKR 93/3,Live Forecast: KKR 214,KKR 83.94%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 9 • KKR 102/4,Venkatesh Iyer c Lomror b Green 16 (8b 3x4 0x6 13m) SR: 200;W;Live Forecast: KKR 212,KKR 82.69%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 10 • KKR 107/4,Live Forecast: KKR 205,KKR 77.7%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 11 • KKR 114/4,Live Forecast: KKR 203,KKR 76.1%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 12 • KKR 126/4,Live Forecast: KKR 209,KKR 80.67%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 13 • KKR 137/4,Live Forecast: KKR 212,KKR 82.69%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 14 • KKR 142/5,Rinku Singh c Yash Dayal b Ferguson 24 (16b 2x4 1x6 21m) SR: 150;W;Live Forecast: KKR 205,KKR 77.7%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 15 • KKR 149/5,Live Forecast: KKR 201,KKR 74.42%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 16 • KKR 155/5,Live Forecast: KKR 197,KKR 70.85%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 17 • KKR 177/5,Live Forecast: KKR 210,KKR 81.36%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 18 • KKR 186/6,Shreyas Iyer c du Plessis b Green 50 (36b 7x4 1x6 58m) SR: 138.88;W;Live Forecast: KKR 206,KKR 78.47%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 19 • KKR 206/6,Live Forecast: KKR 218,KKR 86.22%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 20 • KKR 222/6,Live Forecast: KKR 222,KKR 88.22%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 1 • RCB 12/0,RCB needed 211 runs from 114 balls,KKR 86.44%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 2 • RCB 27/0,RCB needed 196 runs from 108 balls,KKR 81.89%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 3 • RCB 35/1,Virat Kohli c & b Harshit Rana 18 (7b 1x4 2x6 17m) SR: 257.14;W;RCB needed 188 runs from 102 balls,KKR 86.53%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 4 • RCB 45/2,Faf du Plessis c VR Iyer b Varun 7 (7b 1x4 0x6 25m) SR: 100;W;RCB needed 178 runs from 96 balls,KKR 88.65%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 5 • RCB 52/2,RCB needed 171 runs from 90 balls,KKR 90.93%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 6 • RCB 74/2,RCB needed 149 runs from 84 balls,KKR 77.52%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 7 • RCB 78/2,RCB needed 145 runs from 78 balls,KKR 79.45%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 8 • RCB 89/2,RCB needed 134 runs from 72 balls,KKR 74.2%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 9 • RCB 100/2,RCB needed 123 runs from 66 balls,KKR 80.46%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 10 • RCB 122/2,RCB needed 101 runs from 60 balls,RCB 63.62%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 11 • RCB 137/2,RCB needed 86 runs from 54 balls,RCB 77.85%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
Over 12 • RCB 145/4,Will Jacks c Raghuvanshi b Russell 55 (32b 4x4 5x6 39m) SR: 171.87;W;Rajat Patidar c Harshit Rana b Russell 52 (23b 3x4 5x6 35m) SR: 226.08;W;RCB needed 78 runs from 48 balls,RCB 62.83%,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
