over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
20,RCB,221/10,N/A,N/A,11.05,N/A,KKR,100.0,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
1,KKR,12/0,191,N/A,12.00,N/A,KKR,65.0,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
2,KKR,23/0,193,N/A,11.50,N/A,KKR,67.01,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
3,KKR,27/0,189,N/A,9.00,N/A,KKR,62.93,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
4,KKR,55/0,214,N/A,13.75,N/A,KKR,83.94,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
5,KKR,63/1,217,N/A,12.60,N/A,KKR,85.68,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
6,KKR,75/3,223,N/A,12.50,N/A,KKR,88.68,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
7,KKR,83/3,213,N/A,11.86,N/A,KKR,83.32,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
8,KKR,93/3,214,N/A,11.62,N/A,KKR,83.94,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
9,KKR,102/4,212,N/A,11.33,N/A,KKR,82.69,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
10,KKR,107/4,205,N/A,10.70,N/A,KKR,77.7,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
11,KKR,114/4,203,N/A,10.36,N/A,KKR,76.1,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
12,KKR,126/4,209,N/A,10.50,N/A,KKR,80.67,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
13,KKR,137/4,212,N/A,10.54,N/A,KKR,82.69,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
14,KKR,142/5,205,N/A,10.14,N/A,KKR,77.7,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
15,KKR,149/5,201,N/A,9.93,N/A,KKR,74.42,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
16,KKR,155/5,197,N/A,9.69,N/A,KKR,70.85,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
17,KKR,177/5,210,N/A,10.41,N/A,KKR,81.36,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
18,KKR,186/6,206,N/A,10.33,N/A,KKR,78.47,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
19,KKR,206/6,218,N/A,10.84,N/A,KKR,86.22,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
20,KKR,222/6,222,N/A,11.10,N/A,KKR,88.22,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
1,RCB,12/0,N/A,211 from 114,12.00,11.11,KKR,86.44,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
2,RCB,27/0,N/A,196 from 108,13.50,10.89,KKR,81.89,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
3,RCB,35/1,N/A,188 from 102,11.67,11.06,KKR,86.53,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
4,RCB,45/2,N/A,178 from 96,11.25,11.12,KKR,88.65,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
5,RCB,52/2,N/A,171 from 90,10.40,11.40,KKR,90.93,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
6,RCB,74/2,N/A,149 from 84,12.33,10.64,KKR,77.52,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
7,RCB,78/2,N/A,145 from 78,11.14,11.15,KKR,79.45,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
8,RCB,89/2,N/A,134 from 72,11.12,11.17,KKR,74.2,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
9,RCB,100/2,N/A,123 from 66,11.11,11.18,KKR,80.46,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
10,RCB,122/2,N/A,101 from 60,12.20,10.10,RCB,63.62,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
11,RCB,137/2,N/A,86 from 54,12.45,9.56,RCB,77.85,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
12,RCB,145/4,N/A,78 from 48,12.08,9.75,RCB,62.83,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
13,RCB,155/6,N/A,68 from 42,11.92,9.71,KKR,60.63,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
14,RCB,164/6,N/A,59 from 36,11.71,9.83,KKR,57.13,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
15,RCB,174/6,N/A,49 from 30,11.60,9.80,RCB,54.6,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
16,RCB,181/6,N/A,42 from 24,11.31,10.50,KKR,50.84,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
17,RCB,186/6,N/A,37 from 18,10.94,12.33,KKR,68.96,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
18,RCB,192/7,N/A,31 from 12,10.67,15.50,KKR,91.86,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
19,RCB,202/8,N/A,21 from 6,10.63,21.00,KKR,94.02,"Eden Gardens, Kolkata",158,48956,1938,36048,25.26,8.14
