over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 19 • SRH 134/10,Shahbaz Ahmed c Mitchell b Mustafizur Rahman 7 (5b 1x4 0x6 15m) SR: 140;W;Jaydev Unadkat c Ali b Mustafizur Rahman 1 (2b 0x4 0x6 2m) SR: 50;W;CSK won by 78 runs,CSK 100%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 1 • CSK 4/0,Live Forecast: CSK 176,SRH 53.79%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 2 • CSK 13/0,Live Forecast: CSK 176,SRH 53.79%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 3 • CSK 19/1,Ajinkya Rahane c Shahbaz Ahmed b Kumar 9 (12b 1x4 0x6 15m) SR: 75;W;Live Forecast: CSK 176,SRH 53.79%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 4 • CSK 30/1,Live Forecast: CSK 185,CSK 55.94%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 5 • CSK 45/1,Live Forecast: CSK 202,CSK 72.92%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 6 • CSK 50/1,Live Forecast: CSK 199,CSK 70.2%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 7 • CSK 59/1,Live Forecast: CSK 205,CSK 75.49%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 8 • CSK 67/1,Live Forecast: CSK 189,CSK 60.21%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 9 • CSK 82/1,Live Forecast: CSK 200,CSK 71.13%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 10 • CSK 92/1,Live Forecast: CSK 213,CSK 81.5%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 11 • CSK 101/1,Live Forecast: CSK 214,CSK 82.17%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 12 • CSK 115/1,Live Forecast: CSK 221,CSK 86.31%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 13 • CSK 123/1,Live Forecast: CSK 212,CSK 80.82%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 14 • CSK 134/2,Daryl Mitchell c Nitish Kumar Reddy b Unadkat 52 (32b 7x4 1x6 51m) SR: 162.5;W;Live Forecast: CSK 210,CSK 79.39%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 15 • CSK 148/2,Live Forecast: CSK 210,CSK 79.39%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 16 • CSK 159/2,Live Forecast: CSK 209,CSK 78.65%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 17 • CSK 176/2,Live Forecast: CSK 219,CSK 85.22%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 18 • CSK 192/2,Live Forecast: CSK 221,CSK 86.31%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 19 • CSK 200/2,Live Forecast: CSK 213,CSK 81.5%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 20 • CSK 212/3,Ruturaj Gaikwad c Nitish Kumar Reddy b Natarajan 98 (54b 10x4 3x6 103m) SR: 181.48;W;Live Forecast: CSK 212,CSK 80.82%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 1 • SRH 7/0,SRH needed 206 runs from 114 balls,CSK 82.06%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 2 • SRH 21/2,Travis Head c Mitchell b Deshpande 13 (7b 1x4 1x6 8m) SR: 185.71;W;Anmolpreet Singh c Ali b Deshpande 0 (1b 0x4 0x6 1m) SR: 0;W;SRH needed 192 runs from 108 balls,CSK 86.69%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 3 • SRH 33/2,SRH needed 180 runs from 102 balls,CSK 84.67%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 4 • SRH 42/3,Abhishek Sharma c Mitchell b Deshpande 15 (9b 1x4 1x6 20m) SR: 166.66;W;SRH needed 171 runs from 96 balls,CSK 85.68%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 5 • SRH 45/3,SRH needed 168 runs from 90 balls,CSK 92.03%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 6 • SRH 53/3,SRH needed 160 runs from 84 balls,CSK 92.63%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 7 • SRH 59/3,SRH needed 154 runs from 78 balls,CSK 94.22%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 8 • SRH 70/3,SRH needed 143 runs from 72 balls,CSK 92.31%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 9 • SRH 73/4,Nitish Kumar Reddy c †Dhoni b Jadeja 15 (15b 0x4 0x6 21m) SR: 100;W;SRH needed 140 runs from 66 balls,CSK 95.88%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 10 • SRH 78/4,SRH needed 135 runs from 60 balls,CSK 97.89%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 11 • SRH 86/5,Aiden Markram b Pathirana 32 (26b 4x4 0x6 42m) SR: 123.07;W;SRH needed 127 runs from 54 balls,CSK 98.85%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 12 • SRH 95/5,SRH needed 118 runs from 48 balls,CSK 98.83%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 13 • SRH 102/5,SRH needed 111 runs from 42 balls,CSK 99.37%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 14 • SRH 106/5,SRH needed 107 runs from 36 balls,CSK 99.76%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 15 • SRH 109/5,SRH needed 104 runs from 30 balls,CSK 99.89%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 16 • SRH 118/6,Heinrich Klaasen c Mitchell b Pathirana 20 (21b 0x4 1x6 40m) SR: 95.23;W;SRH needed 95 runs from 24 balls,CSK 99.98%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
