player_name,player_role,matches,innings,overs,maidens,runs_conceded,wickets,average,economy,strike_rate
Khaleel Ahmed,bowler,57,57,,,,74,25.41,8.84,17.2
Lalit Yadav,bowler,27,19,,,,10,42.50,8.85,28.8
Axar Patel,bowler,150,148,,,,123,30.55,7.27,25.1
Anrich Nortje,bowler,46,46,,,,60,26.23,8.96,17.5
Chetan Sakariya,bowler,19,19,,,,20,29.95,8.43,21.3
Kuldeep Yadav,bowler,84,82,,,,87,27.44,8.20,20.0
