over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • DC 146/9,Lalit Yadav c Ali b Theekshana 6 (12b 0x4 0x6 16m) SR: 50;W;Kuldeep Yadav lbw b Theekshana 0 (1b 0x4 0x6 2m) SR: 0;W;CSK won by 77 runs,CSK 100%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 1 • CSK 6/0,Live Forecast: CSK 165,DC 56.7%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 2 • CSK 19/0,Live Forecast: CSK 172,CSK 51.16%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 3 • CSK 30/0,Live Forecast: CSK 175,CSK 54.55%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 4 • CSK 41/0,Live Forecast: CSK 189,CSK 69.4%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 5 • CSK 50/0,Live Forecast: CSK 191,CSK 71.3%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 6 • CSK 52/0,Live Forecast: CSK 180,CSK 60.09%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 7 • CSK 60/0,Live Forecast: CSK 175,CSK 54.55%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 8 • CSK 66/0,Live Forecast: CSK 175,CSK 54.55%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 9 • CSK 72/0,Live Forecast: CSK 171,CSK 50.03%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 10 • CSK 87/0,Live Forecast: CSK 189,CSK 69.4%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 11 • CSK 97/0,Live Forecast: CSK 201,CSK 79.67%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 12 • CSK 117/0,Live Forecast: CSK 227,CSK 92.71%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 13 • CSK 127/0,Live Forecast: CSK 217,CSK 89.01%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 14 • CSK 140/0,Live Forecast: CSK 219,CSK 89.87%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 15 • CSK 148/1,Ruturaj Gaikwad c Rossouw b Sakariya 79 (50b 3x4 7x6 68m) SR: 158;W;Live Forecast: CSK 204,CSK 81.79%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 16 • CSK 167/1,Live Forecast: CSK 214,CSK 87.61%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 17 • CSK 179/1,Live Forecast: CSK 215,CSK 88.1%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 18 • CSK 195/2,Shivam Dube c Lalit Yadav b Ahmed 22 (9b 0x4 3x6 21m) SR: 244.44;W;Live Forecast: CSK 220,CSK 90.27%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 19 • CSK 207/3,Devon Conway c Aman Hakim Khan b Nortje 87 (52b 11x4 3x6 90m) SR: 167.3;W;Live Forecast: CSK 221,CSK 90.66%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 20 • CSK 223/3,Live Forecast: CSK 223,CSK 91.4%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 1 • DC 5/0,DC needed 219 runs from 114 balls,CSK 92.33%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 2 • DC 6/1,Prithvi Shaw c Rayudu b Deshpande 5 (7b 1x4 0x6 8m) SR: 71.42;W;DC needed 218 runs from 108 balls,CSK 96.2%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 3 • DC 9/1,DC needed 215 runs from 102 balls,CSK 97.47%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 4 • DC 15/1,DC needed 209 runs from 96 balls,CSK 98.17%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 5 • DC 26/3,Phil Salt c Rahane b Chahar 3 (6b 0x4 0x6 17m) SR: 50;W;Rilee Rossouw b Chahar 0 (1b 0x4 0x6 2m) SR: 0;W;DC needed 198 runs from 90 balls,CSK 98.99%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 6 • DC 34/3,DC needed 190 runs from 84 balls,CSK 99.06%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 7 • DC 43/3,DC needed 181 runs from 78 balls,CSK 98.94%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 8 • DC 47/3,DC needed 177 runs from 72 balls,CSK 99.45%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 9 • DC 61/3,DC needed 163 runs from 66 balls,CSK 98.71%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 10 • DC 72/3,DC needed 152 runs from 60 balls,CSK 98.63%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 11 • DC 76/4,Yash Dhull c Deshpande b Jadeja 13 (15b 1x4 0x6 25m) SR: 86.66;W;DC needed 148 runs from 54 balls,CSK 99.59%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 12 • DC 84/4,DC needed 140 runs from 48 balls,CSK 99.8%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 13 • DC 107/4,DC needed 117 runs from 42 balls,CSK 99.41%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 14 • DC 110/5,Axar Patel c Gaikwad b Chahar 15 (8b 1x4 1x6 15m) SR: 187.5;W;DC needed 114 runs from 36 balls,CSK 99.88%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 15 • DC 116/5,DC needed 108 runs from 30 balls,CSK 99.92%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 16 • DC 131/5,DC needed 93 runs from 24 balls,CSK 99.93%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 17 • DC 137/6,Aman Khan c Ali b Pathirana 7 (9b 1x4 0x6 17m) SR: 77.77;W;DC needed 87 runs from 18 balls,CSK 99.99%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 18 • DC 143/6,DC needed 81 runs from 12 balls,CSK 99.99%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
Over 19 • DC 146/7,David Warner c Gaikwad b Pathirana 86 (58b 7x4 5x6 92m) SR: 148.27;W;DC needed 78 runs from 6 balls,CSK 99.99%,"Arun Jaitley Stadium, Delhi",162,49144,1963,36878,25.03,7.99
