over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 19 • CSK 176/4,CSK won by 6 wickets (with 8 balls remaining),CSK 100%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 1 • RCB 7/0,Live Forecast: RCB 171,CSK 51%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 2 • RCB 16/0,Live Forecast: RCB 172,RCB 50.12%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 3 • RCB 33/0,Live Forecast: RCB 182,RCB 61.16%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 4 • RCB 37/0,Live Forecast: RCB 185,RCB 64.31%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 5 • RCB 41/2,Faf du Plessis c Ravindra b Mustafizur Rahman 35 (23b 8x4 0x6 21m) SR: 152.17;W;Rajat Patidar c †Dhoni b Mustafizur Rahman 0 (3b 0x4 0x6 2m) SR: 0;W;Live Forecast: RCB 171,CSK 51%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 6 • RCB 42/3,Glenn Maxwell c †Dhoni b Chahar 0 (1b 0x4 0x6 2m) SR: 0;W;Live Forecast: RCB 157,CSK 66.06%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 7 • RCB 48/3,Live Forecast: RCB 156,CSK 67.05%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 8 • RCB 55/3,Live Forecast: RCB 157,CSK 66.06%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 9 • RCB 63/3,Live Forecast: RCB 161,CSK 61.96%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 10 • RCB 75/3,Live Forecast: RCB 181,RCB 60.09%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 11 • RCB 76/3,Live Forecast: RCB 169,CSK 53.24%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 12 • RCB 79/5,Virat Kohli c Ravindra b Mustafizur Rahman 21 (20b 0x4 1x6 46m) SR: 105;W;Cameron Green b Mustafizur Rahman 18 (22b 1x4 0x6 20m) SR: 81.81;W;Live Forecast: RCB 153,CSK 69.93%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 13 • RCB 83/5,Live Forecast: RCB 145,CSK 76.82%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 14 • RCB 90/5,Live Forecast: RCB 144,CSK 77.59%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 15 • RCB 102/5,Live Forecast: RCB 149,CSK 73.52%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 16 • RCB 116/5,Live Forecast: RCB 158,CSK 65.06%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 17 • RCB 123/5,Live Forecast: RCB 156,CSK 67.05%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 18 • RCB 148/5,Live Forecast: RCB 172,RCB 50.12%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 19 • RCB 164/5,Live Forecast: RCB 177,RCB 55.71%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 20 • RCB 173/6,Anuj Rawat run out (†Dhoni) 48 (25b 4x4 3x6 50m) SR: 192;W;Live Forecast: RCB 173,RCB 51.24%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 1 • CSK 8/0,CSK needed 166 runs from 114 balls,CSK 51.6%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 2 • CSK 13/0,CSK needed 161 runs from 108 balls,RCB 51.36%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 3 • CSK 28/0,CSK needed 146 runs from 102 balls,CSK 58.6%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 4 • CSK 38/1,Ruturaj Gaikwad c Green b Yash Dayal 15 (15b 3x4 0x6 19m) SR: 100;W;CSK needed 136 runs from 96 balls,CSK 60.62%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 5 • CSK 49/1,CSK needed 125 runs from 90 balls,CSK 71.17%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 6 • CSK 62/1,CSK needed 112 runs from 84 balls,CSK 78.48%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 7 • CSK 71/2,Rachin Ravindra c Patidar b Sharma 37 (15b 3x4 3x6 33m) SR: 246.66;W;CSK needed 103 runs from 78 balls,CSK 75.72%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 8 • CSK 73/2,CSK needed 101 runs from 72 balls,CSK 66.45%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 9 • CSK 88/2,CSK needed 86 runs from 66 balls,CSK 84.09%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 10 • CSK 92/2,CSK needed 82 runs from 60 balls,CSK 77.72%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 11 • CSK 102/3,Ajinkya Rahane c Maxwell b Green 27 (19b 0x4 2x6 26m) SR: 142.1;W;CSK needed 72 runs from 54 balls,CSK 81.43%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 12 • CSK 109/3,CSK needed 65 runs from 48 balls,CSK 77.59%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 13 • CSK 114/4,Daryl Mitchell c Patidar b Green 22 (18b 0x4 2x6 23m) SR: 122.22;W;CSK needed 60 runs from 42 balls,CSK 69.26%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 14 • CSK 121/4,CSK needed 53 runs from 36 balls,CSK 69.71%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
