over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
19,CSK,176/4,N/A,N/A,9.26,N/A,CSK,100.0,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
1,RCB,7/0,171,N/A,7.00,N/A,CSK,51.0,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
2,RCB,16/0,172,N/A,8.00,N/A,RCB,50.12,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
3,RCB,33/0,182,N/A,11.00,N/A,RCB,61.16,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
4,RCB,37/0,185,N/A,9.25,N/A,RCB,64.31,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
5,RCB,41/2,171,N/A,8.20,N/A,CSK,51.0,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
6,RCB,42/3,157,N/A,7.00,N/A,CSK,66.06,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
7,RCB,48/3,156,N/A,6.86,N/A,CSK,67.05,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
8,RCB,55/3,157,N/A,6.88,N/A,CSK,66.06,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
9,RCB,63/3,161,N/A,7.00,N/A,CSK,61.96,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
10,RCB,75/3,181,N/A,7.50,N/A,RCB,60.09,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
11,RCB,76/3,169,N/A,6.91,N/A,CSK,53.24,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
12,RCB,79/5,153,N/A,6.58,N/A,CSK,69.93,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
13,RCB,83/5,145,N/A,6.38,N/A,CSK,76.82,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
14,RCB,90/5,144,N/A,6.43,N/A,CSK,77.59,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
15,RCB,102/5,149,N/A,6.80,N/A,CSK,73.52,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
16,RCB,116/5,158,N/A,7.25,N/A,CSK,65.06,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
17,RCB,123/5,156,N/A,7.24,N/A,CSK,67.05,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
18,RCB,148/5,172,N/A,8.22,N/A,RCB,50.12,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
19,RCB,164/5,177,N/A,8.63,N/A,RCB,55.71,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
20,RCB,173/6,173,N/A,8.65,N/A,RCB,51.24,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
1,CSK,8/0,N/A,166 from 114,8.00,8.74,CSK,51.6,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
2,CSK,13/0,N/A,161 from 108,6.50,8.94,RCB,51.36,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
3,CSK,28/0,N/A,146 from 102,9.33,8.59,CSK,58.6,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
4,CSK,38/1,N/A,136 from 96,9.50,8.50,CSK,60.62,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
