over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • LSG 213/9,Mark Wood b Patel 1 (2b 0x4 0x6 6m) SR: 50;W;Jaydev Unadkat c du Plessis b Patel 9 (7b 1x4 0x6 19m) SR: 128.57;W;LSG won by 1 wicket (with 0 balls remaining),LSG 100%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 1 • RCB 4/0,Live Forecast: RCB 161,LSG 58.59%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 2 • RCB 17/0,Live Forecast: RCB 167,LSG 51.71%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 3 • RCB 25/0,Live Forecast: RCB 166,LSG 52.87%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 4 • RCB 33/0,Live Forecast: RCB 174,RCB 56.4%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 5 • RCB 42/0,Live Forecast: RCB 177,RCB 59.8%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 6 • RCB 56/0,Live Forecast: RCB 192,RCB 74.96%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 7 • RCB 62/0,Live Forecast: RCB 184,RCB 67.34%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 8 • RCB 68/0,Live Forecast: RCB 180,RCB 63.11%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 9 • RCB 74/0,Live Forecast: RCB 170,RCB 51.78%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 10 • RCB 87/0,Live Forecast: RCB 188,RCB 71.3%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 11 • RCB 94/0,Live Forecast: RCB 192,RCB 74.96%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 12 • RCB 99/1,Virat Kohli c Stoinis b Mishra 61 (44b 4x4 4x6 50m) SR: 138.63;W;Live Forecast: RCB 188,RCB 71.3%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 13 • RCB 104/1,Live Forecast: RCB 173,RCB 55.25%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 14 • RCB 117/1,Live Forecast: RCB 180,RCB 63.11%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 15 • RCB 137/1,Live Forecast: RCB 195,RCB 77.49%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 16 • RCB 146/1,Live Forecast: RCB 195,RCB 77.49%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 17 • RCB 160/1,Live Forecast: RCB 199,RCB 80.57%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 18 • RCB 183/1,Live Forecast: RCB 208,RCB 86.31%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 19 • RCB 203/1,Live Forecast: RCB 215,RCB 89.71%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
