player_name,player_role,matches,innings,overs,maidens,runs_conceded,wickets,average,economy,strike_rate
Jaydev Unadkat,bowler,105,104,,,,99,32.21,8.97,21.5
Avesh Khan,bowler,63,62,,,,74,26.67,8.87,18.0
Krunal Pandya,bowler,127,117,,,,76,34.28,7.36,27.9
Mark Wood,bowler,5,5,,,,11,16.27,8.95,10.9
Ravi Bishnoi,bowler,66,65,,,,63,29.14,7.80,22.3
Amit Mishra,bowler,162,162,,,,174,23.82,7.37,19.3
