over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 19 • PBKS 145/5,PBKS won by 5 wickets (with 7 balls remaining),PBKS 100%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 1 • RR 9/1,Yashasvi Jaiswal b Curran 4 (4b 1x4 0x6 3m) SR: 100;W;Live Forecast: RR 176,RR 51.72%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 2 • RR 15/1,Live Forecast: RR 172,PBKS 52.72%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 3 • RR 21/1,Live Forecast: RR 170,PBKS 54.93%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 4 • RR 31/1,Live Forecast: RR 171,PBKS 53.83%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 5 • RR 34/1,Live Forecast: RR 167,PBKS 58.19%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 6 • RR 38/1,Live Forecast: RR 161,PBKS 64.45%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 7 • RR 41/2,Sanju Samson c Chahar b Ellis 18 (15b 3x4 0x6 30m) SR: 120;W;Live Forecast: RR 157,PBKS 68.36%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 8 • RR 43/3,Tom Kohler-Cadmore c JM Sharma b Chahar 18 (23b 2x4 1x6 39m) SR: 78.26;W;Live Forecast: RR 152,PBKS 72.88%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 9 • RR 53/3,Live Forecast: RR 156,PBKS 69.29%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 10 • RR 58/3,Live Forecast: RR 155,PBKS 70.22%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 11 • RR 68/3,Live Forecast: RR 169,PBKS 56.02%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 12 • RR 85/3,Live Forecast: RR 178,RR 53.94%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 13 • RR 92/4,Ravichandran Ashwin c Shashank Singh b Arshdeep Singh 28 (19b 3x4 1x6 25m) SR: 147.36;W;Live Forecast: RR 175,RR 50.61%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
Over 14 • RR 101/5,Dhruv Jurel c Harpreet Brar b Curran 0 (1b 0x4 0x6 3m) SR: 0;W;Live Forecast: RR 166,PBKS 59.26%,"Barsapara Cricket Stadium, Guwahati",18,4881,180,3724,27.11,7.86
