over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 12 • RR 110/2,Live Forecast: RR 202,RR 80.66%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 13 • RR 119/2,Live Forecast: RR 196,RR 76.21%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 14 • RR 128/2,Live Forecast: RR 191,RR 71.97%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 15 • RR 143/3,Riyan Parag c sub (DJ Hooda) b Naveen-ul-Haq 43 (29b 1x4 3x6 42m) SR: 148.27;W;Live Forecast: RR 197,RR 77%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 16 • RR 149/3,Live Forecast: RR 193,RR 73.72%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 17 • RR 158/4,Shimron Hetmyer c †Rahul b Ravi Bishnoi 5 (7b 0x4 0x6 7m) SR: 71.42;W;Live Forecast: RR 190,RR 71.07%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 18 • RR 171/4,Live Forecast: RR 192,RR 72.86%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 19 • RR 179/4,Live Forecast: RR 190,RR 71.07%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 20 • RR 193/4,Live Forecast: RR 193,RR 73.72%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 1 • LSG 4/1,Quinton de Kock c Burger b Boult 4 (5b 1x4 0x6 3m) SR: 80;W;LSG needed 190 runs from 114 balls,RR 81.81%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 2 • LSG 10/1,LSG needed 184 runs from 108 balls,RR 83.45%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 3 • LSG 11/2,Devdutt Padikkal b Boult 0 (3b 0x4 0x6 9m) SR: 0;W;LSG needed 183 runs from 102 balls,RR 91.51%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 4 • LSG 22/3,Ayush Badoni c Buttler b Burger 1 (5b 0x4 0x6 4m) SR: 20;W;LSG needed 172 runs from 96 balls,RR 92.24%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 5 • LSG 32/3,LSG needed 162 runs from 90 balls,RR 89.4%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 6 • LSG 47/3,LSG needed 147 runs from 84 balls,RR 80.64%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 7 • LSG 57/3,LSG needed 137 runs from 78 balls,RR 74.75%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 8 • LSG 61/4,Deepak Hooda c Jurel b Chahal 26 (13b 2x4 2x6 19m) SR: 200;W;LSG needed 133 runs from 72 balls,RR 86.56%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 9 • LSG 66/4,LSG needed 128 runs from 66 balls,RR 93.9%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 10 • LSG 76/4,LSG needed 118 runs from 60 balls,RR 93.4%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 11 • LSG 93/4,LSG needed 101 runs from 54 balls,RR 81.56%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 12 • LSG 102/4,LSG needed 92 runs from 48 balls,RR 69.71%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 13 • LSG 122/4,LSG needed 72 runs from 42 balls,LSG 60.59%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 14 • LSG 129/4,LSG needed 65 runs from 36 balls,LSG 56.42%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 15 • LSG 134/4,LSG needed 60 runs from 30 balls,RR 65.94%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 16 • LSG 145/4,LSG needed 49 runs from 24 balls,RR 67.76%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 17 • LSG 152/5,KL Rahul c Jurel b Sandeep Sharma 58 (44b 4x4 2x6 81m) SR: 131.81;W;LSG needed 42 runs from 18 balls,RR 86.68%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 18 • LSG 156/6,Marcus Stoinis c Jurel b Ashwin 3 (4b 0x4 0x6 6m) SR: 75;W;LSG needed 38 runs from 12 balls,RR 96.51%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
Over 19 • LSG 167/6,LSG needed 27 runs from 6 balls,RR 96.5%,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
