over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
20,LSG,173/6,N/A,N/A,8.65,N/A,RR,100.0,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
1,RR,3/0,170,N/A,3.00,N/A,RR,50.15,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
2,RR,13/1,169,N/A,6.50,N/A,LSG,50.97,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
3,RR,24/1,174,N/A,8.00,N/A,RR,54.62,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
4,RR,32/1,176,N/A,8.00,N/A,RR,56.83,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
5,RR,49/2,188,N/A,9.80,N/A,RR,69.21,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
6,RR,54/2,188,N/A,9.00,N/A,RR,69.21,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
7,RR,59/2,186,N/A,8.43,N/A,RR,67.28,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
8,RR,63/2,169,N/A,7.88,N/A,LSG,50.97,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
9,RR,84/2,190,N/A,9.33,N/A,RR,71.07,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
10,RR,89/2,197,N/A,8.90,N/A,RR,77.0,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
11,RR,104/2,216,N/A,9.45,N/A,RR,88.49,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
12,RR,110/2,202,N/A,9.17,N/A,RR,80.66,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
13,RR,119/2,196,N/A,9.15,N/A,RR,76.21,"Sawai Mansingh Stadium, Jaipur",127,36943,1514,28859,24.40,7.68
