over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
16,RCB,206/1,N/A,N/A,12.88,N/A,RCB,100.0,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
1,GT,6/1,175,N/A,6.00,N/A,RCB,50.64,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
2,GT,13/1,174,N/A,6.50,N/A,RCB,51.75,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
3,GT,24/1,177,N/A,8.00,N/A,GT,51.56,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
4,GT,28/1,171,N/A,7.00,N/A,RCB,55.03,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
5,GT,35/1,174,N/A,7.00,N/A,RCB,51.75,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
6,GT,42/1,167,N/A,7.00,N/A,RCB,59.32,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
7,GT,47/2,168,N/A,6.71,N/A,RCB,58.26,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
8,GT,59/2,174,N/A,7.38,N/A,RCB,51.75,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
9,GT,72/2,195,N/A,8.00,N/A,GT,70.32,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
10,GT,82/2,208,N/A,8.20,N/A,GT,80.87,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
11,GT,92/2,208,N/A,8.36,N/A,GT,80.87,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
12,GT,108/2,208,N/A,9.00,N/A,GT,80.87,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
13,GT,125/2,217,N/A,9.62,N/A,GT,86.3,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
14,GT,131/2,205,N/A,9.36,N/A,GT,78.72,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
15,GT,138/3,195,N/A,9.20,N/A,GT,70.32,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
16,GT,148/3,190,N/A,9.25,N/A,GT,65.47,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
17,GT,156/3,186,N/A,9.18,N/A,GT,61.35,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
18,GT,171/3,193,N/A,9.50,N/A,GT,68.43,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
19,GT,184/3,196,N/A,9.68,N/A,GT,71.25,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
20,GT,200/3,200,N/A,10.00,N/A,GT,74.76,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
1,RCB,5/0,N/A,196 from 114,5.00,10.32,GT,77.87,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
2,RCB,20/0,N/A,181 from 108,10.00,10.06,GT,71.17,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
3,RCB,37/0,N/A,164 from 102,12.33,9.65,GT,58.99,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
4,RCB,41/1,N/A,160 from 96,10.25,10.00,GT,69.89,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
5,RCB,48/1,N/A,153 from 90,9.60,10.20,GT,67.62,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
6,RCB,63/1,N/A,138 from 84,10.50,9.86,GT,61.67,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
7,RCB,74/1,N/A,127 from 78,10.57,9.77,RCB,51.23,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
8,RCB,81/1,N/A,120 from 72,10.12,10.00,RCB,58.71,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
9,RCB,90/1,N/A,111 from 66,10.00,10.09,RCB,51.74,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
10,RCB,98/1,N/A,103 from 60,9.80,10.30,GT,52.78,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
11,RCB,110/1,N/A,91 from 54,10.00,10.11,RCB,69.24,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
12,RCB,123/1,N/A,78 from 48,10.25,9.75,RCB,83.67,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
13,RCB,134/1,N/A,67 from 42,10.31,9.57,RCB,88.8,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
14,RCB,148/1,N/A,53 from 36,10.57,8.83,RCB,94.16,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
15,RCB,177/1,N/A,24 from 30,11.80,4.80,RCB,99.69,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
