over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
20,PBKS,198/8,N/A,N/A,9.90,N/A,DC,100.0,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
1,DC,4/0,166,N/A,4.00,N/A,PBKS,51.88,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
2,DC,6/0,160,N/A,3.00,N/A,PBKS,58.61,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
3,DC,18/0,165,N/A,6.00,N/A,PBKS,53.01,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
4,DC,35/0,185,N/A,8.75,N/A,DC,68.75,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
5,DC,51/0,203,N/A,10.20,N/A,DC,83.21,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
6,DC,61/0,211,N/A,10.17,N/A,DC,87.65,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
7,DC,71/0,218,N/A,10.14,N/A,DC,90.65,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
8,DC,76/0,194,N/A,9.50,N/A,DC,76.77,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
9,DC,83/0,186,N/A,9.22,N/A,DC,69.71,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
10,DC,93/0,190,N/A,9.30,N/A,DC,73.39,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
11,DC,103/1,198,N/A,9.36,N/A,DC,79.83,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
12,DC,108/1,194,N/A,9.00,N/A,DC,76.77,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
13,DC,125/1,208,N/A,9.62,N/A,DC,86.12,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
14,DC,138/1,212,N/A,9.86,N/A,DC,88.12,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
15,DC,148/2,209,N/A,9.87,N/A,DC,86.65,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
16,DC,154/2,196,N/A,9.62,N/A,DC,78.34,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
17,DC,162/2,194,N/A,9.53,N/A,DC,76.77,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
18,DC,172/2,193,N/A,9.56,N/A,DC,75.96,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
19,DC,190/2,201,N/A,10.00,N/A,DC,81.92,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
20,DC,213/2,213,N/A,10.65,N/A,DC,88.58,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
1,PBKS,0/0,N/A,214 from 114,0.00,11.26,DC,91.68,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
2,PBKS,7/1,N/A,207 from 108,3.50,11.50,DC,94.54,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
3,PBKS,10/1,N/A,204 from 102,3.33,12.00,DC,96.19,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
4,PBKS,23/1,N/A,191 from 96,5.75,11.94,DC,95.02,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
5,PBKS,36/1,N/A,178 from 90,7.20,11.87,DC,92.82,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
6,PBKS,47/1,N/A,167 from 84,7.83,11.93,DC,89.78,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
7,PBKS,51/2,N/A,163 from 78,7.29,12.54,DC,94.55,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
8,PBKS,55/2,N/A,159 from 72,6.88,13.25,DC,97.63,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
9,PBKS,63/2,N/A,151 from 66,7.00,13.73,DC,97.84,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
10,PBKS,75/2,N/A,139 from 60,7.50,13.90,DC,96.94,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
11,PBKS,85/2,N/A,129 from 54,7.73,14.33,DC,94.84,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
12,PBKS,100/2,N/A,114 from 48,8.33,14.25,DC,90.17,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
13,PBKS,112/2,N/A,102 from 42,8.62,14.57,DC,87.53,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
14,PBKS,117/2,N/A,97 from 36,8.36,16.17,DC,95.81,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
15,PBKS,128/3,N/A,86 from 30,8.53,17.20,DC,97.22,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
16,PBKS,135/4,N/A,79 from 24,8.44,19.75,DC,99.29,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
17,PBKS,155/5,N/A,59 from 18,9.12,19.67,DC,99.07,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
18,PBKS,176/5,N/A,38 from 12,9.78,19.00,DC,95.73,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
19,PBKS,181/7,N/A,33 from 6,9.53,33.00,DC,99.5,"Himachal Pradesh Cricket Association Stadium, Dharamsala",33,9340,390,7010,23.94,7.99
