batting_team,over_number,ball_number,runs_scored,boundaries,dot_balls,wickets,extras,striker_batsman,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken
DC,19,19.6,4,1,0,0,0,Salt,Rossouw,85,37,6,6,Salt,26,14,2,2,Harpreet Brar,3.0,0,39,0,Ellis,4.0,0,46,0
DC,19,19.5,0,0,1,0,0,Salt,Rossouw,85,37,6,6,Salt,22,13,1,2,Harpreet Brar,2.0,0,35,0,Ellis,4.0,0,46,0
DC,19,19.4,1,0,0,0,0,Rossouw,Rossouw,85,37,6,6,Salt,22,12,1,2,Harpreet Brar,2.0,0,35,0,Ellis,4.0,0,46,0
DC,19,19.4,1,0,0,0,1,Rossouw,Rossouw,84,36,6,6,Salt,22,12,1,2,Harpreet Brar,2.0,0,34,0,Ellis,4.0,0,46,0
DC,19,19.3,6,1,0,0,0,Rossouw,Rossouw,83,36,6,6,Salt,22,12,1,2,Harpreet Brar,2.0,0,33,0,Ellis,4.0,0,46,0
DC,19,19.3,1,0,0,0,1,Rossouw,Rossouw,77,35,6,5,Salt,22,12,1,2,Harpreet Brar,2.0,0,27,0,Ellis,4.0,0,46,0
DC,19,19.2,4,1,0,0,0,Rossouw,Rossouw,76,35,6,5,Salt,22,12,1,2,Harpreet Brar,2.0,0,26,0,Ellis,4.0,0,46,0
DC,19,19.1,6,1,0,0,0,Rossouw,Rossouw,72,34,5,5,Salt,22,12,1,2,Harpreet Brar,2.0,0,22,0,Ellis,4.0,0,46,0
DC,18,18.6,6,1,0,0,0,Salt,Rossouw,66,33,5,4,Salt,22,12,1,2,Ellis,4.0,0,46,0,Harpreet Brar,2.0,0,16,0
DC,18,18.5,0,0,1,0,0,Salt,Rossouw,66,33,5,4,Salt,16,11,1,1,Ellis,3.0,0,40,0,Harpreet Brar,2.0,0,16,0
DC,18,18.4,1,0,0,0,0,Rossouw,Rossouw,66,33,5,4,Salt,16,10,1,1,Ellis,3.0,0,40,0,Harpreet Brar,2.0,0,16,0
DC,18,18.3,1,0,0,0,0,Salt,Rossouw,65,32,5,4,Salt,16,10,1,1,Ellis,3.0,0,39,0,Harpreet Brar,2.0,0,16,0
DC,18,18.2,4,1,0,0,0,Salt,Rossouw,65,32,5,4,Salt,15,9,1,1,Ellis,3.0,0,38,0,Harpreet Brar,2.0,0,16,0
DC,18,18.1,6,1,0,0,0,Salt,Rossouw,65,32,5,4,Salt,11,8,0,1,Ellis,3.0,0,34,0,Harpreet Brar,2.0,0,16,0
DC,17,17.6,2,0,0,0,0,Rossouw,Rossouw,65,32,5,4,Salt,5,7,0,0,Harpreet Brar,2.0,0,16,0,Ellis,3.0,0,28,0
DC,17,17.5,1,0,0,0,0,Salt,Rossouw,63,31,5,4,Salt,5,7,0,0,Harpreet Brar,1.0,0,14,0,Ellis,3.0,0,28,0
DC,17,17.4,1,0,0,0,0,Rossouw,Rossouw,63,31,5,4,Salt,4,6,0,0,Harpreet Brar,1.0,0,13,0,Ellis,3.0,0,28,0
DC,17,17.3,1,0,0,0,0,Salt,Rossouw,62,30,5,4,Salt,4,6,0,0,Harpreet Brar,1.0,0,12,0,Ellis,3.0,0,28,0
DC,17,17.2,1,0,0,0,0,Rossouw,Rossouw,62,30,5,4,Salt,3,5,0,0,Harpreet Brar,1.0,0,11,0,Ellis,3.0,0,28,0
DC,17,17.1,4,1,0,0,0,Rossouw,Rossouw,61,29,5,4,Salt,3,5,0,0,Harpreet Brar,1.0,0,10,0,Ellis,3.0,0,28,0
DC,16,16.6,0,0,1,0,0,Salt,Rossouw,57,28,4,4,Salt,3,5,0,0,Ellis,3.0,0,28,0,Harpreet Brar,1.0,0,6,0
DC,16,16.5,1,0,0,0,0,Rossouw,Rossouw,57,28,4,4,Salt,3,4,0,0,Ellis,2.0,0,28,0,Harpreet Brar,1.0,0,6,0
DC,16,16.4,0,0,1,0,0,Rossouw,Rossouw,56,27,4,4,Salt,3,4,0,0,Ellis,2.0,0,27,0,Harpreet Brar,1.0,0,6,0
DC,16,16.3,4,1,0,0,0,Rossouw,Rossouw,56,26,4,4,Salt,3,4,0,0,Ellis,2.0,0,27,0,Harpreet Brar,1.0,0,6,0
DC,16,16.2,2,0,0,0,0,Rossouw,Rossouw,52,25,3,4,Salt,3,4,0,0,Ellis,2.0,0,23,0,Harpreet Brar,1.0,0,6,0
