over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 5 • SRH 56/4,Aiden Markram lbw b Swapnil Singh 7 (8b 1x4 0x6 20m) SR: 87.5;W;Heinrich Klaasen c Green b Swapnil Singh 7 (3b 0x4 1x6 4m) SR: 233.33;W;SRH needed 151 runs from 90 balls,RCB 84.16%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 6 • SRH 62/4,SRH needed 145 runs from 84 balls,RCB 86.22%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 7 • SRH 68/4,SRH needed 139 runs from 78 balls,RCB 89.04%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 8 • SRH 72/5,Nitish Kumar Reddy b Sharma 13 (13b 0x4 1x6 23m) SR: 100;W;SRH needed 135 runs from 72 balls,RCB 97.97%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 9 • SRH 85/5,SRH needed 122 runs from 66 balls,RCB 96.93%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 10 • SRH 89/6,Abdul Samad c & b Sharma 10 (6b 0x4 1x6 7m) SR: 166.66;W;SRH needed 118 runs from 60 balls,RCB 98.89%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 11 • SRH 104/6,SRH needed 103 runs from 54 balls,RCB 98.09%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 12 • SRH 119/6,SRH needed 88 runs from 48 balls,RCB 96.14%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 13 • SRH 123/6,SRH needed 84 runs from 42 balls,RCB 97.06%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 14 • SRH 126/7,Pat Cummins c Mohammed Siraj b Green 31 (15b 1x4 3x6 16m) SR: 206.66;W;SRH needed 81 runs from 36 balls,RCB 99.12%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 15 • SRH 132/7,SRH needed 75 runs from 30 balls,RCB 99.25%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 16 • SRH 141/8,Bhuvneshwar Kumar c Mohammed Siraj b Green 13 (13b 3x4 0x6 12m) SR: 100;W;SRH needed 66 runs from 24 balls,RCB 99.66%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 17 • SRH 144/8,SRH needed 63 runs from 18 balls,RCB 99.89%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 18 • SRH 159/8,SRH needed 48 runs from 12 balls,RCB 99.79%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
Over 19 • SRH 163/8,SRH needed 44 runs from 6 balls,RCB 99.97%,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
