over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
20,SRH,171/8,N/A,N/A,8.55,N/A,RCB,100.0,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
1,RCB,10/0,187,N/A,10.00,N/A,RCB,54.52,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
2,RCB,24/0,195,N/A,12.00,N/A,RCB,62.89,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
3,RCB,43/0,211,N/A,14.33,N/A,RCB,77.5,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
4,RCB,49/1,214,N/A,12.25,N/A,RCB,79.77,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
5,RCB,51/1,198,N/A,10.20,N/A,RCB,65.9,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
6,RCB,61/1,196,N/A,10.17,N/A,RCB,63.9,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
7,RCB,65/2,191,N/A,9.29,N/A,RCB,58.75,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
8,RCB,73/2,191,N/A,9.12,N/A,RCB,58.75,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
9,RCB,84/2,194,N/A,9.33,N/A,RCB,61.86,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
10,RCB,94/2,202,N/A,9.40,N/A,RCB,69.75,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
11,RCB,121/2,244,N/A,11.00,N/A,RCB,93.89,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
12,RCB,127/2,236,N/A,10.58,N/A,RCB,91.44,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
13,RCB,132/3,217,N/A,10.15,N/A,RCB,81.86,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
14,RCB,136/3,199,N/A,9.71,N/A,RCB,66.88,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",137,42629,1648,31325,25.86,8.16
