over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • RCB 218/8,Suyash Prabhudessai c Jadeja b Pathirana 19 (11b 0x4 2x6 20m) SR: 172.72;W;CSK won by 8 runs,CSK 100%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 1 • CSK 3/0,Live Forecast: CSK 162,RCB 59.3%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 2 • CSK 16/0,Live Forecast: CSK 168,RCB 52.49%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 3 • CSK 19/1,Ruturaj Gaikwad c Parnell b Mohammed Siraj 3 (6b 0x4 0x6 12m) SR: 50;W;Live Forecast: CSK 163,RCB 58.18%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 4 • CSK 25/1,Live Forecast: CSK 166,RCB 54.79%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 5 • CSK 38/1,Live Forecast: CSK 181,CSK 62.28%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 6 • CSK 53/1,Live Forecast: CSK 193,CSK 74.25%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 7 • CSK 62/1,Live Forecast: CSK 201,CSK 80.7%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 8 • CSK 69/1,Live Forecast: CSK 198,CSK 78.44%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 9 • CSK 83/1,Live Forecast: CSK 206,CSK 84.07%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 10 • CSK 97/2,Ajinkya Rahane b de Silva 37 (20b 3x4 2x6 33m) SR: 185;W;Live Forecast: CSK 211,CSK 86.94%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 11 • CSK 107/2,Live Forecast: CSK 217,CSK 89.79%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
Over 12 • CSK 123/2,Live Forecast: CSK 221,CSK 91.36%,"M Chinnaswamy Stadium, Bengaluru",135,42577,1556,29542,27.36,8.64
