batting_team,over_number,ball_number,runs_scored,boundaries,dot_balls,wickets,extras,striker_batsman,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken
CSK,19,19.6,1,0,0,0,0,Moeen Ali,Moeen Ali,22,9,0,2,Dhoni,1,1,0,0,Harshal,3.0,0,36,1,Siraj,4.0,0,30,1
CSK,19,19.5,1,0,0,0,0,Dhoni,Moeen Ali,21,8,0,2,Dhoni,1,1,0,0,Harshal,3.0,0,36,1,Siraj,4.0,0,30,1
CSK,19,19.4,0,0,0,1,0,Jadeja,Moeen Ali,21,8,0,2,,0,0,0,0,Harshal,3.0,0,36,1,Siraj,4.0,0,30,1
CSK,19,19.4,1,0,0,0,1,Jadeja,Moeen Ali,21,8,0,2,Jadeja,12,7,0,1,Harshal,3.0,0,36,1,Siraj,4.0,0,30,1
CSK,19,19.3,6,1,0,0,0,Jadeja,Moeen Ali,21,8,0,2,Jadeja,11,7,0,1,Harshal,3.0,0,36,1,Siraj,4.0,0,30,1
CSK,19,19.3,2,0,0,0,1,Moeen Ali,Moeen Ali,21,8,0,2,Jadeja,5,6,0,0,Harshal,3.0,0,36,1,Siraj,4.0,0,30,1
CSK,19,19.3,1,0,0,0,1,Moeen Ali,Moeen Ali,19,7,0,2,Jadeja,5,6,0,0,Harshal,3.0,0,34,1,Siraj,4.0,0,30,1
CSK,19,19.2,1,0,0,0,1,Jadeja,Moeen Ali,18,7,0,2,Jadeja,5,6,0,0,Harshal,3.0,0,33,1,Siraj,4.0,0,30,1
CSK,19,19.2,2,0,0,0,1,Moeen Ali,Moeen Ali,18,7,0,2,Jadeja,4,5,0,0,Harshal,3.0,0,33,1,Siraj,4.0,0,30,1
CSK,19,19.1,1,0,0,0,0,Jadeja,Moeen Ali,16,6,0,2,Jadeja,4,5,0,0,Harshal,3.0,0,31,1,Siraj,4.0,0,30,1
CSK,18,18.6,1,0,0,0,0,Jadeja,Moeen Ali,16,6,0,2,Jadeja,3,4,0,0,Siraj,4.0,0,30,1,Vyshak,4.0,0,62,1
CSK,18,18.5,1,0,0,0,0,Moeen Ali,Moeen Ali,16,6,0,2,Jadeja,2,3,0,0,Siraj,3.0,0,29,1,Vyshak,4.0,0,62,1
CSK,18,18.4,1,0,0,0,0,Jadeja,Moeen Ali,15,5,0,2,Jadeja,2,3,0,0,Siraj,3.0,0,28,1,Vyshak,4.0,0,62,1
CSK,18,18.3,0,0,1,0,0,Jadeja,Moeen Ali,15,5,0,2,Jadeja,1,2,0,0,Siraj,3.0,0,27,1,Vyshak,4.0,0,62,1
CSK,18,18.2,1,0,0,0,0,Moeen Ali,Moeen Ali,15,5,0,2,Jadeja,1,1,0,0,Siraj,3.0,0,27,1,Vyshak,4.0,0,62,1
CSK,18,18.1,6,1,0,0,0,Moeen Ali,Moeen Ali,14,4,0,2,Jadeja,1,1,0,0,Siraj,3.0,0,26,1,Vyshak,4.0,0,62,1
CSK,17,17.6,1,0,0,0,0,Moeen Ali,Moeen Ali,8,3,0,1,Jadeja,1,1,0,0,Vyshak,4.0,0,62,1,Parnell,4.0,0,48,1
CSK,17,17.5,1,0,0,0,0,Jadeja,Moeen Ali,7,2,0,1,Jadeja,1,1,0,0,Vyshak,3.0,0,61,1,Parnell,4.0,0,48,1
CSK,17,17.4,0,0,0,1,0,Rayudu,Moeen Ali,7,2,0,1,,0,0,0,0,Vyshak,3.0,0,60,1,Parnell,4.0,0,48,1
CSK,17,17.3,2,0,0,0,0,Rayudu,Rayudu,14,5,1,1,Moeen Ali,7,2,0,1,Vyshak,3.0,0,60,0,Parnell,4.0,0,48,1
CSK,17,17.2,6,1,0,0,0,Rayudu,Rayudu,12,4,1,1,Moeen Ali,7,2,0,1,Vyshak,3.0,0,58,0,Parnell,4.0,0,48,1
CSK,17,17.1,4,1,0,0,0,Rayudu,Rayudu,6,3,1,0,Moeen Ali,7,2,0,1,Vyshak,3.0,0,52,0,Parnell,4.0,0,48,1
CSK,16,16.6,6,1,0,0,0,Moeen Ali,Rayudu,2,2,0,0,Moeen Ali,7,2,0,1,Parnell,4.0,0,48,1,Harshal,3.0,0,30,1
CSK,16,16.5,1,0,0,0,0,Rayudu,Rayudu,2,2,0,0,Moeen Ali,1,1,0,0,Parnell,3.0,0,42,1,Harshal,3.0,0,30,1
CSK,16,16.4,1,0,0,0,0,Moeen Ali,Rayudu,1,1,0,0,Moeen Ali,1,1,0,0,Parnell,3.0,0,41,1,Harshal,3.0,0,30,1
