over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • GT 191/8,MI won by 27 runs,MI 100%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 1 • MI 6/0,Live Forecast: MI 166,GT 54.95%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 2 • MI 20/0,Live Forecast: MI 172,MI 51.81%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 3 • MI 37/0,Live Forecast: MI 184,MI 64.96%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 4 • MI 44/0,Live Forecast: MI 191,MI 71.82%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 5 • MI 51/0,Live Forecast: MI 193,MI 73.63%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 6 • MI 61/0,Live Forecast: MI 183,MI 63.92%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 7 • MI 66/2,Rohit Sharma c Tewatia b Rashid Khan 29 (18b 3x4 2x6 34m) SR: 161.11;W;Ishan Kishan lbw b Rashid Khan 31 (20b 4x4 1x6 38m) SR: 155;W;Live Forecast: MI 181,MI 61.79%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 8 • MI 81/2,Live Forecast: MI 195,MI 75.35%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 9 • MI 88/3,Nehal Wadhera b Rashid Khan 15 (7b 1x4 1x6 12m) SR: 214.28;W;Live Forecast: MI 195,MI 75.35%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 10 • MI 96/3,Live Forecast: MI 194,MI 74.5%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 11 • MI 101/3,Live Forecast: MI 187,MI 68%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
Over 12 • MI 116/3,Live Forecast: MI 193,MI 73.63%,"Wankhede Stadium, Mumbai",203,64586,2438,46641,26.49,8.30
