over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 18 • CSK 155/6,Ruturaj Gaikwad c Shubman Gill b Joseph 92 (50b 4x4 9x6) SR: 184;W;Ravindra Jadeja c Shankar b Joseph 1 (2b 0x4 0x6) SR: 50;W;Live Forecast: CSK 174,CSK 62.9%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 19 • CSK 165/7,Shivam Dube c Rashid Khan b Mohammed Shami 19 (18b 0x4 1x6) SR: 105.55;W;Live Forecast: CSK 175,CSK 63.96%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 20 • CSK 178/7,Live Forecast: CSK 178,CSK 67.06%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 1 • GT 3/0,GT needed 176 runs from 114 balls,CSK 71.08%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 2 • GT 18/0,GT needed 161 runs from 108 balls,CSK 60.84%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 3 • GT 29/0,GT needed 150 runs from 102 balls,CSK 55.52%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 4 • GT 41/1,Wriddhiman Saha c Dube b Hangargekar 25 (16b 2x4 2x6) SR: 156.25;W;GT needed 138 runs from 96 balls,CSK 52.78%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 5 • GT 56/1,GT needed 123 runs from 90 balls,GT 66.39%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 6 • GT 65/1,GT needed 114 runs from 84 balls,GT 70.7%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 7 • GT 71/1,GT needed 108 runs from 78 balls,GT 69.83%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 8 • GT 82/1,GT needed 97 runs from 72 balls,GT 73.46%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 9 • GT 89/1,GT needed 90 runs from 66 balls,GT 77.75%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 10 • GT 93/2,Sai Sudharsan c †Dhoni b Hangargekar 22 (17b 3x4 0x6) SR: 129.41;W;GT needed 86 runs from 60 balls,GT 63.12%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 11 • GT 106/2,GT needed 73 runs from 54 balls,GT 75.9%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 12 • GT 111/2,GT needed 68 runs from 48 balls,GT 76.42%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 13 • GT 114/3,Hardik Pandya b Jadeja 8 (11b 0x4 0x6) SR: 72.72;W;GT needed 65 runs from 42 balls,GT 59.93%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 14 • GT 127/3,GT needed 52 runs from 36 balls,GT 78.29%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 15 • GT 138/4,Shubman Gill c Gaikwad b Deshpande 63 (36b 6x4 3x6) SR: 175;W;GT needed 41 runs from 30 balls,GT 82.68%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 16 • GT 145/4,GT needed 34 runs from 24 balls,GT 85.04%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 17 • GT 149/4,GT needed 30 runs from 18 balls,GT 63.27%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 18 • GT 156/5,Vijay Shankar c Santner b Hangargekar 27 (21b 2x4 1x6) SR: 128.57;W;GT needed 23 runs from 12 balls,CSK 58.74%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 19 • GT 171/5,GT needed 8 runs from 6 balls,GT 94.94%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
