match_id,innings_num,batting_team,over_number,ball_number,runs_scored,boundaries,dot_balls,wickets,extras,favored_team,win_percentage,striker_batsman,winner,toss_winner,toss_decision,batsman1_name,batsman1_runs,batsman1_balls_faced,batsman1_fours,batsman1_sixes,batsman2_name,batsman2_runs,batsman2_balls_faced,batsman2_fours,batsman2_sixes,bowler1_name,bowler1_overs_bowled,bowler1_maidens_bowled,bowler1_runs_conceded,bowler1_wickets_taken,bowler2_name,bowler2_overs_bowled,bowler2_maidens_bowled,bowler2_runs_conceded,bowler2_wickets_taken,venue,matches_played,average_runs_per_wicket,average_runs_per_over,batsman1_historical_average,batsman1_historical_strike_rate,batsman2_historical_average,batsman2_historical_strike_rate,bowler1_historical_average,bowler1_historical_economy,bowler1_historical_strike_rate,bowler2_historical_average,bowler2_historical_economy,bowler2_historical_strike_rate
1359475,1.0,CSK,0,0.1,0.0,0.0,1.0,0.0,0.0,,,Conway,GT,Gujarat Titans,field first,Devon Conway,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,Shami,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,48.63,141.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359475,1.0,CSK,0,0.2,1.0,0.0,0.0,0.0,1.0,,,Conway,GT,Gujarat Titans,field first,Devon Conway,1.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,Shami,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,48.63,141.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359475,1.0,CSK,0,0.3,0.0,0.0,1.0,0.0,0.0,,,Gaikwad,GT,Gujarat Titans,field first,Devon Conway,1.0,2.0,0.0,0.0,Ruturaj Gaikwad,0.0,1.0,0.0,0.0,Shami,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,48.63,141.28,41.75,136.86,0.0,0.0,0.0,0.0,0.0,0.0
1359475,1.0,CSK,0,0.4,1.0,0.0,0.0,0.0,0.0,,,Gaikwad,GT,Gujarat Titans,field first,Devon Conway,1.0,2.0,0.0,0.0,Ruturaj Gaikwad,1.0,2.0,0.0,0.0,Shami,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,,,,48.63,141.28,41.75,136.86,0.0,0.0,0.0,0.0,0.0,0.0
1359475,1.0,CSK,0,0.5,0.0,0.0,1.0,0.0,0.0,,,Conway,GT,Gujarat Titans,field first,Devon Conway,1.0,3.0,0.0,0.0,Ruturaj Gaikwad,1.0,2.0,0.0,0.0,Shami,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,,,,48.63,141.28,41.75,136.86,0.0,0.0,0.0,0.0,0.0,0.0
1359475,1.0,CSK,0,0.6,0.0,0.0,1.0,0.0,0.0,,,Conway,GT,Gujarat Titans,field first,Devon Conway,1.0,4.0,0.0,0.0,Ruturaj Gaikwad,1.0,2.0,0.0,0.0,Shami,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,,,,48.63,141.28,41.75,136.86,0.0,0.0,0.0,0.0,0.0,0.0
1359475,1.0,CSK,1,1.1,4.0,1.0,0.0,0.0,0.0,GT,56.32,Gaikwad,GT,Gujarat Titans,field first,Devon Conway,1.0,4.0,0.0,0.0,Ruturaj Gaikwad,5.0,3.0,1.0,0.0,Hardik,0.0,0.0,4.0,0.0,Shami,1.0,0.0,1.0,0.0,"Narendra Modi Stadium, Ahmedabad",67.0,25.84,8.28,48.63,141.28,41.75,136.86,0.0,0.0,0.0,0.0,0.0,0.0
1359475,1.0,CSK,1,1.2,0.0,0.0,1.0,0.0,0.0,GT,56.32,Gaikwad,GT,Gujarat Titans,field first,Devon Conway,1.0,4.0,0.0,0.0,Ruturaj Gaikwad,5.0,4.0,1.0,0.0,Hardik,0.0,0.0,4.0,0.0,Shami,1.0,0.0,1.0,0.0,"Narendra Modi Stadium, Ahmedabad",67.0,25.84,8.28,48.63,141.28,41.75,136.86,0.0,0.0,0.0,0.0,0.0,0.0
1359475,1.0,CSK,1,1.3,4.0,1.0,0.0,0.0,0.0,GT,56.32,Gaikwad,GT,Gujarat Titans,field first,Devon Conway,1.0,4.0,0.0,0.0,Ruturaj Gaikwad,9.0,5.0,2.0,0.0,Hardik,0.0,0.0,8.0,0.0,Shami,1.0,0.0,1.0,0.0,"Narendra Modi Stadium, Ahmedabad",67.0,25.84,8.28,48.63,141.28,41.75,136.86,0.0,0.0,0.0,0.0,0.0,0.0
1359475,1.0,CSK,1,1.4,1.0,0.0,0.0,0.0,0.0,GT,56.32,Gaikwad,GT,Gujarat Titans,field first,Devon Conway,1.0,4.0,0.0,0.0,Ruturaj Gaikwad,10.0,6.0,2.0,0.0,Hardik,0.0,0.0,9.0,0.0,Shami,1.0,0.0,1.0,0.0,"Narendra Modi Stadium, Ahmedabad",67.0,25.84,8.28,48.63,141.28,41.75,136.86,0.0,0.0,0.0,0.0,0.0,0.0
1359475,1.0,CSK,1,1.5,1.0,0.0,0.0,0.0,0.0,GT,56.32,Conway,GT,Gujarat Titans,field first,Devon Conway,2.0,5.0,0.0,0.0,Ruturaj Gaikwad,10.0,6.0,2.0,0.0,Hardik,0.0,0.0,10.0,0.0,Shami,1.0,0.0,1.0,0.0,"Narendra Modi Stadium, Ahmedabad",67.0,25.84,8.28,48.63,141.28,41.75,136.86,0.0,0.0,0.0,0.0,0.0,0.0
1359475,1.0,CSK,1,1.6,1.0,0.0,0.0,0.0,0.0,GT,56.32,Gaikwad,GT,Gujarat Titans,field first,Devon Conway,2.0,5.0,0.0,0.0,Ruturaj Gaikwad,11.0,7.0,2.0,0.0,Hardik,1.0,0.0,11.0,0.0,Shami,1.0,0.0,1.0,0.0,"Narendra Modi Stadium, Ahmedabad",67.0,25.84,8.28,48.63,141.28,41.75,136.86,0.0,0.0,0.0,0.0,0.0,0.0
1359475,1.0,CSK,2,2.1,1.0,0.0,0.0,0.0,0.0,GT,51.73,Gaikwad,GT,Gujarat Titans,field first,Devon Conway,2.0,5.0,0.0,0.0,Ruturaj Gaikwad,12.0,8.0,2.0,0.0,Shami,1.0,0.0,2.0,0.0,Hardik,1.0,0.0,11.0,0.0,"Narendra Modi Stadium, Ahmedabad",67.0,25.84,8.28,48.63,141.28,41.75,136.86,0.0,0.0,0.0,0.0,0.0,0.0
1359475,1.0,CSK,2,2.2,0.0,0.0,0.0,1.0,0.0,GT,51.73,Conway,GT,Gujarat Titans,field first,Ruturaj Gaikwad,12.0,8.0,2.0,0.0,,0.0,0.0,0.0,0.0,Shami,1.0,0.0,2.0,1.0,Hardik,1.0,0.0,11.0,0.0,"Narendra Modi Stadium, Ahmedabad",67.0,25.84,8.28,41.75,136.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359475,1.0,CSK,2,2.3,0.0,0.0,1.0,0.0,0.0,GT,51.73,Moeen Ali,GT,Gujarat Titans,field first,Ruturaj Gaikwad,12.0,8.0,2.0,0.0,Moeen Ali,0.0,1.0,0.0,0.0,Shami,1.0,0.0,2.0,1.0,Hardik,1.0,0.0,11.0,0.0,"Narendra Modi Stadium, Ahmedabad",67.0,25.84,8.28,41.75,136.86,22.78,141.53,0.0,0.0,0.0,0.0,0.0,0.0
1359475,1.0,CSK,2,2.4,0.0,0.0,1.0,0.0,0.0,GT,51.73,Moeen Ali,GT,Gujarat Titans,field first,Ruturaj Gaikwad,12.0,8.0,2.0,0.0,Moeen Ali,0.0,2.0,0.0,0.0,Shami,1.0,0.0,2.0,1.0,Hardik,1.0,0.0,11.0,0.0,"Narendra Modi Stadium, Ahmedabad",67.0,25.84,8.28,41.75,136.86,22.78,141.53,0.0,0.0,0.0,0.0,0.0,0.0
