over,innings,score,projected_score,required,CRR,RRR,fav_team,win_probability,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
20,GT,182/5,N/A,N/A,9.10,N/A,GT,100.0,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
1,CSK,2/0,157,N/A,2.00,N/A,GT,56.32,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
2,CSK,13/0,161,N/A,6.50,N/A,GT,51.73,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
3,CSK,14/1,154,N/A,4.67,N/A,GT,59.7,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
4,CSK,29/1,172,N/A,7.25,N/A,CSK,60.74,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
5,CSK,46/1,186,N/A,9.20,N/A,CSK,74.56,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
6,CSK,51/2,185,N/A,8.50,N/A,CSK,73.69,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
7,CSK,64/2,197,N/A,9.14,N/A,CSK,82.83,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
8,CSK,72/3,191,N/A,9.00,N/A,CSK,78.62,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
9,CSK,90/3,208,N/A,10.00,N/A,CSK,88.8,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
10,CSK,93/3,198,N/A,9.30,N/A,CSK,83.46,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
11,CSK,100/3,187,N/A,9.09,N/A,CSK,75.41,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
12,CSK,114/3,192,N/A,9.50,N/A,CSK,79.37,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
13,CSK,121/4,192,N/A,9.31,N/A,CSK,79.37,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
14,CSK,125/4,186,N/A,8.93,N/A,CSK,74.56,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
15,CSK,133/4,182,N/A,8.87,N/A,CSK,70.96,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
16,CSK,140/4,179,N/A,8.75,N/A,CSK,68.06,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
17,CSK,151/4,180,N/A,8.88,N/A,CSK,69.04,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
18,CSK,155/6,174,N/A,8.61,N/A,CSK,62.9,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
19,CSK,165/7,175,N/A,8.68,N/A,CSK,63.96,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
20,CSK,178/7,178,N/A,8.90,N/A,CSK,67.06,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
1,GT,3/0,N/A,176 from 114,3.00,9.26,CSK,71.08,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
2,GT,18/0,N/A,161 from 108,9.00,8.94,CSK,60.84,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
3,GT,29/0,N/A,150 from 102,9.67,8.82,CSK,55.52,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
4,GT,41/1,N/A,138 from 96,10.25,8.62,CSK,52.78,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
5,GT,56/1,N/A,123 from 90,11.20,8.20,GT,66.39,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
6,GT,65/1,N/A,114 from 84,10.83,8.14,GT,70.7,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
7,GT,71/1,N/A,108 from 78,10.14,8.31,GT,69.83,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
8,GT,82/1,N/A,97 from 72,10.25,8.08,GT,73.46,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
9,GT,89/1,N/A,90 from 66,9.89,8.18,GT,77.75,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
10,GT,93/2,N/A,86 from 60,9.30,8.60,GT,63.12,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
11,GT,106/2,N/A,73 from 54,9.64,8.11,GT,75.9,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
12,GT,111/2,N/A,68 from 48,9.25,8.50,GT,76.42,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
13,GT,114/3,N/A,65 from 42,8.77,9.29,GT,59.93,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
14,GT,127/3,N/A,52 from 36,9.07,8.67,GT,78.29,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
15,GT,138/4,N/A,41 from 30,9.20,8.20,GT,82.68,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
16,GT,145/4,N/A,34 from 24,9.06,8.50,GT,85.04,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
17,GT,149/4,N/A,30 from 18,8.76,10.00,GT,63.27,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
18,GT,156/5,N/A,23 from 12,8.67,11.50,CSK,58.74,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
19,GT,171/5,N/A,8 from 6,9.00,8.00,GT,94.94,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
