over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • LSG 205/7,Ayush Badoni c †Dhoni b Deshpande 23 (18b 0x4 0x6 38m) SR: 127.77;W;CSK won by 12 runs,CSK 100%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 1 • CSK 6/0,Live Forecast: CSK 161,LSG 54.86%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 2 • CSK 23/0,Live Forecast: CSK 172,CSK 57.82%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 3 • CSK 33/0,Live Forecast: CSK 174,CSK 60.07%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 4 • CSK 40/0,Live Forecast: CSK 181,CSK 67.52%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 5 • CSK 60/0,Live Forecast: CSK 190,CSK 75.9%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 6 • CSK 79/0,Live Forecast: CSK 222,CSK 93.16%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 7 • CSK 86/0,Live Forecast: CSK 229,CSK 94.93%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 8 • CSK 101/0,Live Forecast: CSK 227,CSK 94.47%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 9 • CSK 110/0,Live Forecast: CSK 217,CSK 91.55%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 10 • CSK 114/1,Ruturaj Gaikwad c Wood b Ravi Bishnoi 57 (31b 3x4 4x6 55m) SR: 183.87;W;Live Forecast: CSK 205,CSK 86.24%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 11 • CSK 120/2,Devon Conway c Pandya b Wood 47 (29b 5x4 2x6 62m) SR: 162.06;W;Live Forecast: CSK 201,CSK 83.92%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 12 • CSK 125/2,Live Forecast: CSK 199,CSK 82.64%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 13 • CSK 137/2,Live Forecast: CSK 204,CSK 85.69%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 14 • CSK 150/3,Shivam Dube c Wood b Ravi Bishnoi 27 (16b 1x4 3x6 22m) SR: 168.75;W;Live Forecast: CSK 207,CSK 87.29%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 15 • CSK 164/3,Live Forecast: CSK 211,CSK 89.18%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 16 • CSK 170/4,Moeen Ali st †Pooran b Ravi Bishnoi 19 (13b 3x4 0x6 25m) SR: 146.15;W;Live Forecast: CSK 210,CSK 88.73%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 17 • CSK 178/5,Ben Stokes c Yash Thakur b Avesh Khan 8 (8b 1x4 0x6 16m) SR: 100;W;Live Forecast: CSK 206,CSK 86.77%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 18 • CSK 194/5,Live Forecast: CSK 216,CSK 91.19%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 19 • CSK 203/5,Live Forecast: CSK 213,CSK 90.03%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 20 • CSK 217/7,Ravindra Jadeja c Ravi Bishnoi b Wood 3 (6b 0x4 0x6 13m) SR: 50;W;MS Dhoni c Ravi Bishnoi b Wood 12 (3b 0x4 2x6 6m) SR: 400;W;Live Forecast: CSK 217,CSK 91.55%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 1 • LSG 7/0,LSG needed 211 runs from 114 balls,CSK 91.84%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 2 • LSG 25/0,LSG needed 193 runs from 108 balls,CSK 87.32%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 3 • LSG 38/0,LSG needed 180 runs from 102 balls,CSK 82.28%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 4 • LSG 56/0,LSG needed 162 runs from 96 balls,CSK 71.52%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
Over 5 • LSG 73/0,LSG needed 145 runs from 90 balls,CSK 54.92%,"MA Chidambaram Stadium, Chepauk, Chennai",113,34470,1382,26410,24.94,7.83
